"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"7172",4515.5,16220,14396.5,4114.25,1881,10540.5,1289.75,22.75,0,111,604.25,8757.75
"7173",3942.25,16239.75,13832.75,4106.75,1875.25,10538,1256.5,7.5,0,111,33.5,8157.75
"7174",3819,15912,12446.5,4097.75,1891.75,10533.25,1058.75,5,0,111,23.75,7589
"7175",3771,15653.5,10925.75,4096.5,1866.25,10547.25,881.25,11.5,0,111,21.75,6882.25
"7176",3495.5,15848.75,9365.25,4066.25,1899,10555,627.75,11.75,0,111,35,6007.5
"7177",3067.5,15898.75,8470.75,4060.75,1889.25,10568.5,446,31,0,111,41.5,6304.5
"7178",2995.5,15878,8352.75,4043.5,1918.25,10578.75,311.5,64,0,111,39,6206
"7179",3023.75,16017.75,8441.5,4057.25,1953.5,10579,256,117.5,0,111,35.5,6448
"7180",3088.5,16201.25,8973.5,4051.75,1968.75,10583.25,255.25,179.75,0,111,30.75,6470.25
"7181",3462.75,16232.25,10221,4060.5,1953.5,10577.5,319,274.75,0,111,19.5,6744.5
"7182",4040.75,16272.25,13030.25,4068,1997.75,10577.5,382.25,402,0,111,502.25,7714
"7183",4366.5,16326.25,13980,4054.5,2014.5,10571.75,459,391.5,1.75,111,1202.25,8305.5
"7184",4271.5,16361.5,13966.5,4098,2012.5,10571.5,500.5,454.5,251.25,111,1498.25,8434.25
"7185",4306.25,16403.25,14005.25,4096,1972.5,10564.5,657.5,755.75,1537.25,111,1043.75,8919
"7186",3260,16415.5,10319.5,3054.75,1992.75,10564.5,553,888,3370.75,83.25,769.25,6583.5
"7187",2144.25,16425,6787.75,1976.75,1980,10567,205.5,516.75,5004.75,55.5,318,4265.5
"7188",4107.75,16379.75,13597,3802,1952.75,10558,358.75,1162.25,6292.25,111,602,8624.5
"7189",4046.75,16500,13395.75,3815.75,1963,10537,374.75,1422,6517.5,111,536.5,8496.25
"7190",3948.25,16490,13121,3944.5,2001.75,10555.25,537.5,1794.25,5806,111,305.75,8372.75
"7191",3550,16435.5,13099.25,4101,2045.25,10550.5,746.5,2133.75,4288,111,287.75,8393.75
"7192",3539.5,16403.5,12860.5,4098.75,2036,10551.5,830.25,2302,2299,111,439.75,8434.75
"7193",3531.75,16393.75,13122.75,4127,2041.75,10560.5,1174.5,2509,506.5,111,1166.5,8607.25
"7194",4151,16430.75,13637.5,4117.5,2052,10558,1862.25,2662.25,14.75,111,2314.75,8935.5
"7195",4200,16430.25,13571.75,4111.75,2037.75,10550.75,2567.75,2955.25,0,111,1785.25,8459
"7196",3375.5,16291,12758,4103.75,2014.75,10556.25,3235,2968.25,0,111,991.5,8311.5
"7197",2943.5,15947.25,10842.75,4113.25,1974.5,10561.75,3808.75,3052,0,111,783.25,7685.5
"7198",2799.25,16190,9270.5,4120,1934.5,10562.25,4481.75,2945.5,0,111,223.5,6950.75
"7199",1964.25,16705.75,7623.25,4112.5,1958.25,10561.75,5010,2871.75,0,111,140.75,6739.25
"7200",1675.75,16842.5,6405,4077.75,1951.5,10508,5401.25,2600.25,0,111,40.25,5406
"7201",1693.25,16876.75,6152.5,4073,1958,10515.5,5465.5,2407.5,0,111,17.5,5342
"7202",1662.25,16880.25,6204.5,4072.25,1944,10519,5573,2154,0,111,13.5,5276.5
"7203",1695.25,16854.5,6359,4076.25,1967,10523,5796.75,1911,0,111,38,5365.5
"7204",1664,16835.75,6415.5,4074.5,1880,10443.25,6173.25,1880,0,111,27,4234.75
"7205",1496.5,16866,7995.75,4082,1881,10480,6164.25,1799.25,0,111,0,6662.5
"7206",2701,16877.5,11464.5,4087,1925.5,10527,6069.5,1557,0,111,522.25,7049
"7207",3430.25,16908.75,13601.5,4081.5,2005.5,10550.75,5971.75,1378.25,0.5,111,1641.75,7793.25
"7208",3576.5,16963.75,13619.75,4093.25,1909.25,10558.25,5758,1146,311.25,111,2917,7938.75
"7209",3440.75,17153.75,13708.25,4097,1847.25,10531.75,5399,1133.75,1964.5,111,2292,8004.25
"7210",3376.25,16995.25,13419.25,4104,1858.5,10498.5,4918.5,1350.75,4316.5,111,1331.75,7994.75
"7211",3299.75,17013,13216.25,4111,1832.5,10519.25,4614.75,1695.75,6478.75,111,610.75,8006.25
"7212",3072.25,16911.5,12766.25,4104.5,1831.25,10545.25,4659.5,2224,7789,111,148.5,7704.75
"7213",3025.75,17003.25,12699.75,4071.5,1809.25,10546.25,4766.75,2461,8429.75,111,253.5,7623
"7214",2960.5,16958.25,12279.25,4069.75,1771,10546,4891.5,2524.25,7759.25,111,242.25,7298.75
"7215",2933.75,16851.75,12317,4082.75,1745.25,10541.25,5287.25,2958.5,5611,111,348,7348.5
"7216",2750,16865,12452,4090,1730.75,10545.25,5340.25,3308.75,3001.75,111,615.5,7395.75
"7217",2458.5,16572,12729.75,4092.5,1733.25,10533.75,5971.5,3344.75,712.75,111,1051.5,7492.25
"7218",2470,16618.5,13093,4080.5,1760.5,10430.5,6747,3437.25,10,111,2933.75,8010.5
"7219",2602.25,16775,13158.5,4089,1757.5,10331.5,7761.5,3494.75,0,111,2416,7760.5
"7220",2317.75,16842.75,11436.75,4088.75,1673.25,10343.25,8561.75,3556.5,0,111,1070.25,7308.75
"7221",2046.75,16865.5,8897,4080.75,1664.25,10349.5,9343.25,3601.25,0,111,708,6885
"7222",1698.5,16447.75,6829,4078.75,1690.25,10290.25,10238,3619.25,0,111,480,6034.25
"7223",1501.75,16416.75,5466.75,4072.5,1684.5,10198,10724,3608,0,83.25,78.5,5096
"7224",0,0,0,0,0,0,0,0,0,0,0,0
"7225",0,0,0,0,0,0,0,0,0,0,0,0
"7226",0,0,0,0,0,0,0,0,0,0,0,0
"7227",0,0,0,0,0,0,0,0,0,0,0,0
"7228",0,0,0,0,0,0,0,0,0,0,0,0
"7229",0,0,0,0,0,0,0,0,0,0,0,0
"7230",0,0,0,0,0,0,0,0,0,0,0,0
"7231",0,0,0,0,0,0,0,0,0,0,0,0
"7232",0,0,0,0,0,0,0,0,0,0,0,0
"7233",0,0,0,0,0,0,0,0,0,0,0,0
"7234",0,0,0,0,0,0,0,0,0,0,0,0
"7235",0,0,0,0,0,0,0,0,0,0,0,0
"7236",0,0,0,0,0,0,0,0,0,0,0,0
"7237",0,0,0,0,0,0,0,0,0,0,0,0
"7238",0,0,0,0,0,0,0,0,0,0,0,0
"7239",0,0,0,0,0,0,0,0,0,0,0,0
"7240",0,0,0,0,0,0,0,0,0,0,0,0
"7241",0,0,0,0,0,0,0,0,0,0,0,0
"7242",0,0,0,0,0,0,0,0,0,0,0,0
"7243",0,0,0,0,0,0,0,0,0,0,0,0
"7244",0,0,0,0,0,0,0,0,0,0,0,0
"7245",0,0,0,0,0,0,0,0,0,0,0,0
"7246",0,0,0,0,0,0,0,0,0,0,0,0
"7247",0,0,0,0,0,0,0,0,0,0,0,0
"7248",921,15698.5,4836,4064,1670,10519.75,9179.75,2499,0,111,278.75,11306.25
"7249",869.75,16119.75,4135.25,4056.25,1676.25,10537.25,8598.75,2576,0,111,57.5,11114.5
"7250",861.75,16148.5,3944,4050.25,1661.75,10542.25,8194.5,2587.25,0,111,41,10596.75
"7251",851.5,16257.75,3820.25,4050,1641,10544.75,8560.5,2486.25,0,111,15.25,10817.75
"7252",853.5,16346.5,3815.25,4048,1658.25,10547.25,8944.75,2449.5,0,111,34.25,12593.5
"7253",861.75,16215.25,3814,4081.5,1631.75,10530.25,8839.75,2709.75,0,111,20.25,10412
"7254",933.25,15482.5,4196,4070.25,1631.25,10521.25,9299,2534,0,111,72.75,14360
"7255",1028,15028.75,4802,4069,1659.25,10523.5,9681.75,2514,0,111,364,16732
"7256",1064.5,15153.5,5824,4099.25,1637.75,10553.75,9264.75,2318.25,304.75,111,361.75,15254.5
"7257",1132.5,14545.25,5980,4105,1603.5,10541.75,9222.75,2244.5,1871.75,111,781.75,13960
"7258",1129.25,14428.75,6117.25,4091.75,1580.5,10483,9041.75,2039,4137.25,111,337.5,18775.5
"7259",1110.5,14286.25,5757.75,4100,1560.5,10446,9505.5,2087.75,6808,111,246.75,17284.25
"7260",1051,14412.25,5055.75,4081,1557.75,10421.5,10654,2008,8808.25,111,0,18453.5
"7261",1033.25,14194,4109.75,4075.5,1543.75,10462.25,12451.5,2215,9249.25,111,28.5,17102.25
"7262",985.5,13984.5,3445,4060,1529.5,10513.25,12651,2429,8171.25,111,63.5,14156.5
"7263",966,13806.75,3680.25,4098.5,1521.75,10514.5,11809.5,2491.25,6400.25,111,436.5,13844.75
"7264",986.5,14169.25,4967.5,4097.5,1510.5,10476.75,10583.25,2415.5,3512.75,111,502.25,15343.75
"7265",1017.75,14541.25,6369,4083.75,1516.5,10507.25,9310.75,2240,714.5,111,1120.25,18403.5
"7266",1078.25,14574.5,6885.5,4097.25,1512.25,10526.25,8928.75,1918.5,11.75,111,3732.75,15588.25
"7267",1096.25,14690.75,6841.75,4103.5,1501.5,10522.75,8756,1594.75,0,111,3073.75,14191.5
"7268",1066.25,14797,6447.75,4107.25,1490.75,10497.25,8553.75,1510.5,0,111,1009,15407.5
"7269",1019.25,14396,5510.25,4088.75,1496.25,10501,8703.25,1409.75,0,111,246.75,13453
"7270",1024.25,14388.25,4717.25,4096,1500.25,10522.25,8412.25,1401.25,0,111,153.5,13458.5
"7271",986.25,14363.75,4246.5,4074.5,1494.75,10151.5,8154.5,1187,0,111,19,11833.25
"7272",953,14850.25,4762.75,4054.5,1487.25,9794.25,7731.25,1049,0,111,451.25,4673.75
"7273",715,14700.25,3398.75,3038.25,1476.25,9791.75,5626,762.75,0,83.25,43,3420.5
"7274",946.25,14291,4361.75,4054.25,1482,9788.25,7226.25,715,0,111,39,4410.25
"7275",934.75,14505.25,4340.5,4052.75,1461.25,9731.25,5377.5,654.25,0,111,58.5,4453.25
"7276",939,14861.75,4341.25,4047.25,1445.75,9785.25,6944.75,925.5,0,111,18.75,4302.5
"7277",941.25,15483.75,4621,4038,1432.75,9789.25,6696.5,809.25,0,111,21,4127.5
"7278",940.25,15756.25,4680,4047.75,1426.25,9788,6365,701,0,111,79.5,4426.25
"7279",955.5,15997.5,4778.75,4079.25,1446,9782.5,6169,723.25,2.5,111,76.25,4538
"7280",975.75,16266,5435.5,4069.75,1496.75,9829.75,3981.25,412.25,461.5,111,679.25,3608.75
"7281",740,16272.25,4415.5,3079,1452,9805.75,4701,319.75,2915.75,83.25,361.5,3786.25
"7282",1013.25,16207.75,5812.75,4106.5,1444.75,9772.5,3785.25,177.75,6260.5,111,193.5,5199
"7283",1051,16426.5,5587.5,4062.75,1419.25,9721,3352.75,100,9207,111,139.5,5091
"7284",1052.5,16410,5443.5,4060.75,1411.25,9680,3172.25,81.25,11175.5,111,3.5,5171.25
"7285",1037.5,16242.25,5163.75,4102.75,1419.75,9689.5,2795.5,75.75,11798.5,111,57.25,5299.5
"7286",1093.5,16795,5282.75,4101,1425.25,9700,2487.25,132,10756.5,111,118.75,5158
"7287",1048.25,16922.5,6053.5,4096.5,1426,10074.5,2208.75,178.25,8018.75,111,120,4928
"7288",1271.5,17170.5,7296,4100.75,1460.25,10506.5,1796.25,180.25,4059.5,111,312,4947.75
"7289",1332.25,17285.25,9550.75,4091,1468,10531.25,1581.75,183.25,737.5,111,754.25,5674.5
"7290",1418.5,17316,11533.5,4091.75,1485.75,10519.5,1906.5,152.25,12.75,111,2071.25,6618
"7291",1529.25,17312.5,12042.75,4092.5,1446.75,10519.5,2207.5,93.75,0,111,1818.5,6954.25
"7292",1520.75,17345.25,12042.75,4111.5,1433,10507.75,2312.5,82.25,0,111,1306.5,6909.75
"7293",1485.25,17474.75,11760.5,4106.25,1436.25,10523.5,2243.5,77,0,111,745.25,6328.5
"7294",1489.5,17425.75,11500,4100,1452.25,10535,1997.25,67,0,111,613.25,6034
"7295",1434.5,17386.75,10399,4094.25,1478.75,10528.25,1789.5,83.5,0,111,483.25,5622.5
"7296",1423.5,17321,8224.25,4093.5,1484.5,10521.75,1697.75,68.5,0,111,132.5,5211.5
"7297",1360.75,17240.75,6465.25,4089.25,1510.25,10485.25,1683,53.25,0,111,1.25,5024
"7298",1265.5,17341.75,6083.75,4062,1500,10531.75,1683,85.25,0,111,5,4464.5
"7299",1355.25,17338.5,6198.75,4054.5,1501.75,10535.75,1814.25,60.25,0,111,11,4465.5
"7300",1453.5,17378.5,6276.5,4060,1453.75,10547.75,1872,55.25,0,111,5,4334.75
"7301",1553.5,17410,7084.25,4055,1472.25,10564,1951.25,68.75,0,111,4.25,4701.5
"7302",1586.75,17391.75,9386,4061.5,1440,10564,1931.5,88,0,111,19,5272
"7303",2090.5,17436,12015.25,4086.25,1453.75,10558,1962.75,93.75,2.75,111,602.25,5741.5
"7304",2433.5,17504,13076,4106.25,1442.25,10555.25,2104,154,452.75,111,938,6624.75
"7305",2662,17538,13573.5,4111.25,1413,10561,2172.25,165.25,2725.25,111,878.25,7297
"7306",2795.5,17554.25,12998.75,4129.5,1374.25,10552,1837.25,99.5,5533.25,111,1346.25,7148.75
"7307",3102,17542.75,12047,4138.5,1395.25,10546.75,1446.75,75,8210.75,111,705,7583.5
"7308",3053.75,17581.75,11993.25,4121.5,1413.5,10543,1187,133.75,10195.5,111,115,7392.25
"7309",2769.5,17729.25,11615,4108.5,1410,10518.25,1154.75,206,11258,111,375.5,6734.75
"7310",2589.5,17786.25,11061.25,4118.25,1419.75,10527.5,1316.25,192.75,10606.5,111,266.5,6942.75
"7311",3040,17750.25,11085,4096.25,1438.5,10535,1341,272.25,8014.25,111,636.5,7359.75
"7312",3280.5,17747.5,12122.25,4089.25,1383.25,10535.75,1387.5,293,4256,111,696.5,7658.5
"7313",3447.25,17859.75,14194.5,4094,1417.75,10531.25,1352,302.5,804.25,111,1666.25,8128.25
"7314",3861.75,17996,14670.25,4101.25,1490.25,10527.5,1607.75,344.75,7.5,111,3103.75,8069
"7315",3744,18139,14694.5,4105.25,1417.75,10514,1876.75,463.25,0,111,1873.25,8282.75
"7316",3604.25,18184,14597,4116.5,1407.5,10509,2161,591.75,0,111,855.75,7888
"7317",3271.75,18117.25,13749.25,4086.75,1423,10517.5,2279.5,865.25,0,111,586.25,7754.5
"7318",2689.75,18153.75,12962.25,4088.75,1407.5,10535.5,2538.5,1101.75,0,111,235.5,7189.5
"7319",1977.25,18075.5,11562.75,4084.5,1393.5,10530.75,2771,1500,0,111,107.75,6845.25
"7320",1302,18146.5,8575.25,4072.5,1409.5,10556,3050.5,1765.75,0,111,56.75,5938.75
"7321",978.25,18165,6011,4086.75,1440.5,10547.25,3497,1906,0,112,62.5,5400.5
"7322",972,18175,4599.25,4086,1483,10556,3999,1783.25,0,112,8.25,5295.25
"7323",957.5,18205.25,4477,4079.75,1460.25,10562.25,4413.75,1892.75,0,112,5.5,5009.5
"7324",966.5,18240,4702.5,4064.5,1475,10580,4592.75,1904.5,0,112,5.25,5058.25
"7325",963.25,18296.5,4981,4049.75,1483,10590.75,4887.5,1710.75,0,112,2.75,5449
"7326",1021.25,18245.75,5672.5,4051.75,1423,10578.5,5262,1667.25,0,112,41.25,5658.25
"7327",1082.75,18276.75,6845,4039.75,1409.5,10562,5823.25,1915.25,2.25,112,611.5,6017
"7328",1084,17863.5,7584,4045.75,1402.75,10550,6084.25,1717.25,471,112,407.5,6043.75
"7329",1064.75,17875.75,7621.25,4044.75,1445.25,10562,6057.5,1683.5,2688.75,112,804.75,5847
"7330",1064.75,17834.25,7304.75,4068.5,1424.75,10550.25,5359.25,2101.25,5720.5,112,337.25,6267.5
"7331",1035.5,17752.75,7034.5,4065,1392.25,10549,5137.5,2535.75,8519.5,112,217.5,6544
"7332",967.5,17678.75,6454,4075.75,1400.5,10546,5231.25,2855,9659,112,146.75,6452.75
"7333",985.5,17616.5,6333.75,4065,1385.25,10534.75,5942,3287,9532.25,112,227.75,6017.25
"7334",954.25,17628.25,6017.25,4087.5,1385.5,10512.75,6201,3425.5,8060.75,112,170.75,5594.25
"7335",965.25,17585.5,5881,3809.25,1389,10518.5,6487.5,3479.25,5531.25,112,34.75,5625
"7336",996.75,17552.75,6251,4131,1394.5,10514.5,6865.75,3506.25,1793.5,112,176.5,5830
"7337",1012.25,17571.25,7569,4139.25,1371.75,10517.25,7673.25,3560.25,204,112,830.25,6089.25
"7338",1248,17670.25,8631.25,4139.25,1386.25,10510,8531.5,3506.5,5.25,112,2292.25,6683.75
"7339",1136.75,17937.5,8763.25,4149.5,1379.5,10500.5,9261.25,3517,0,112,1946.5,6501.25
"7340",1122.75,17909,8408.25,4141,1401,10501.75,10215,3545.75,0,112,872.25,6317.25
"7341",1026.25,17671.5,7002,4117.25,1427,10507,11409.25,3565.25,0,112,80.75,5565.25
"7342",1021.75,17481.25,5480.75,4120,1409,10510.75,12014.25,3620,0,112,206.75,4675.25
"7343",1019.75,17480.25,3969.75,4103.75,1452,10508.25,11945,3621.5,0,112,286.5,4933.75
"7344",926.25,17579,3115.5,4097.5,1399,10465.5,12539,3639.75,0,112,67.25,4021.25
"7345",922.5,16767.5,2766.25,4035.75,1331.5,10436.75,13023.75,3646.25,0,112,6,3646.75
"7346",876.75,15477.25,2593.25,4060.25,1341.5,10456,13701.5,3646.25,0,112,1.5,3480.25
"7347",866.25,14291.75,2629.5,4067.75,1392,10464,14301.5,3655.5,0,112,3,3552.25
"7348",871.5,14191,2678,4068.5,1373,10478.75,14673.75,3628.25,0,112,3.25,3334.5
"7349",879.75,14027,2830.75,4074.75,1395.5,10438.75,15263.25,3603.75,0,112,3,3822.5
"7350",965.75,14932.25,3355.75,4104,1436,10489.75,15658.5,3537.5,0,112,1.5,4466
"7351",1052.5,15327,5073,4100.5,1449,10487,16474.25,3568.25,0.75,112,968.5,6356.75
"7352",1143,15298.5,7361,4081.75,1339.75,10486,16494.75,3539.75,284.75,112,1385.25,7061
"7353",1178.75,15253.5,8323.25,4060,1331.25,10501.25,16654.25,3606.25,1915.75,112,1623,7403
"7354",1110.5,15203.75,8399.5,4087.75,1342.5,10509.5,17026,3561.75,4236,112,475.5,7701.75
"7355",1099.75,14937.75,8359,4066,1331,10531,17899,3296.75,6010.25,112,491.75,7458.75
"7356",1325.75,14856.5,8522.75,4060,1348.5,10540.5,18835.75,2924,6687.75,112,748.25,7368
"7357",1705.75,14765.5,8566.75,4068,1342.75,10542.5,19416.75,2877.75,6806.75,112,375,7309.25
"7358",1513.75,14780.5,8882.5,4092.25,1323.25,10547.5,19455.25,2836.5,6036.25,112,263.75,7402.75
"7359",1164.25,14820.5,10157.5,4083.5,1340.25,10551.75,18898.5,2454.75,4745,112,190.25,7273.5
"7360",1209.5,15109,11428.5,4105.5,1385.75,10550,17552.5,2034.75,2644.25,112,369.5,7723.5
"7361",1507,15356.25,12966.25,4102.75,1356.5,10542.5,16254.5,1461.5,469.25,112,1024.5,7813
"7362",1819.25,15269.5,14002.75,4096.75,1345.5,10529.75,15774,1194.75,0.75,112,2390,8617.5
"7363",1905.5,15784,14154,4100.5,1353.25,10535.25,15988.25,901.5,0,112,2038.25,8504.75
"7364",1614,16345.25,13679,4097.75,1361,10529.5,15086.25,779.75,0,112,948.5,8225.5
"7365",1367.75,16517.5,12614.75,4111.25,1377.25,10528.5,13777.25,716,0,112,462.25,7622
"7366",1518.75,16420.75,12177.5,4110.75,1394.25,10560,11956.25,663.75,0,112,337.5,7149.25
"7367",1549.75,16803.5,11221.5,4096,1378,10561.5,10771.25,462.25,0,112,123.75,6883.25
"7368",1505.5,17026.75,9491,4096,1432.25,10558.25,9487,421.75,0,112,208.25,6677.5
"7369",1296.75,16702,8382,4080.25,1450.25,10564.75,8424.25,399,0,112,82.75,6517.25
"7370",1348.5,16735,8738.25,4081.25,1446,10571,7538.25,419,0,112,6,6912.5
"7371",1343,16919.75,9171.25,4080.25,1447,10571.5,6993.5,432.5,0,112,3,6836
"7372",1348.25,17099.25,9220,4072.75,1423,10566.5,6595.75,472.5,0,112,0,6674.5
"7373",1683,17343.5,10093.75,4079.25,1433.75,10574.5,6029.5,471.25,0,112,3,6992.5
"7374",1811.75,17409.5,12290.25,4115.75,1435.25,10579,5220.25,455,0,112,8.75,7511.25
"7375",2693.75,17673.75,15509.75,4107.5,1460,10570.75,4372.25,549.5,1,112,754.25,8664
"7376",3206.75,17466.25,16126,4117.25,1396,10563,3680.25,692.75,352.5,112,2724.75,8869.5
"7377",3516.25,17703.5,16521.75,4144.25,1365.75,10571.5,2900.5,714.5,2559.75,112,1950.5,8982.25
"7378",4011.75,17273,16755.5,4149,1387.75,10561.25,2015,745.25,5958.5,112,527,8990
"7379",3611.5,17278.5,16526.5,4144,1391.5,10560.5,1521.25,734,8803.25,112,351.5,8738
"7380",3412.25,17149.5,16298.25,4152.5,1391.25,10561.5,1535.75,779,10239.5,112,360.25,8683
"7381",3419.75,17069.25,16312.75,4152.5,1400,10543.75,1709.5,743.5,9891.25,112,605.75,8823.25
"7382",3723,17002,16458,4116,1444.75,10554,1921.5,437.25,8080.5,112,1162,8770
"7383",2756.75,17089,12393.75,3088.25,1429.25,10549.25,2014.5,414.75,3828,84,810.75,6632
"7384",896,17382.75,4134.75,1028.5,1429.75,10547.5,1149.25,0,0,0,134.75,0
"7385",2764.5,17306.5,12396.5,3085.25,1440.25,10545.75,0,0,184.25,84,1930.75,6699
"7386",3814.25,17369.5,16446.75,4132.5,1528.5,10545,2270.5,421.5,3.5,112,3832,9192
"7387",3800.5,17394.25,15892.75,4144.25,1478.25,10545,3868.75,987.5,0,112,3704.25,8963.75
"7388",3482,17532.5,15748,4127,1431.75,10541,4840,1213,0,112,1237.5,9115.25
"7389",3092.75,17582.5,15168,4117,1431.75,10548.75,5292,1347.5,0,112,746.25,9152.75
"7390",2124.25,17689,14326.25,4118,1439.5,10539,5420.5,1822.25,0,112,345,8223.75
"7391",1572,17708.25,12236.75,4105,1449.5,10538,5915.75,2188.75,0,112,205.5,7041.25
"7392",1547,17379,9599,4088,1451.75,10522.75,6375.25,2795,0,112,284.25,6820
"7393",1366.25,17667.25,8142,4043.25,1487.75,10510.75,6904.75,2945.25,0,112,3,6079.25
"7394",1275,17685.5,7825.25,4036.5,1486,10546.75,7416.75,2861.75,0,112,3,6150.5
"7395",1258.5,17684.5,7567.75,4039,1433,10496.25,8241,3132.75,0,112,1.5,5430.75
"7396",1240.25,17568.5,7272.25,4045.5,1449.5,10483,8788.25,2901.5,0,112,3,5468.75
"7397",1262,17580.25,7772.5,4044.5,1480.5,10562.25,8937.75,2756.5,0,112,0,5884
"7398",1364.75,17567.75,9202.5,4069,1468.75,10572.5,9139,2662.25,0,112,1.5,6360
"7399",1684.25,17567.75,12048.25,4073,1523,10569.25,9580.75,2634,0.5,112,899.25,8091.75
"7400",1721.5,17648,13870,4060.25,1464,10569.75,9837.25,2591,292.25,112,2118.5,8477.75
"7401",1707.25,17738.5,14025.5,4071.75,1490.75,10586.75,9816,2280,2153.5,112,2433.5,8968.25
"7402",1714.25,17724.75,14021.25,4070.25,1436.25,10560.25,9747.25,2020.75,4606.75,112,1293,8437
"7403",1721.5,17694.5,14099.75,4073.5,1429,10577.5,9076,2116.25,6818,112,1038.75,8280.5
"7404",1702,17648,14116.75,4072.25,1441.25,10580.25,8529.25,2274,8387.25,112,1170.5,7987
"7405",1712.5,17641.75,14027.75,4101.25,1424,10557.75,7901.25,2739.5,8731.25,112,383,7911.75
"7406",1693.25,17468.5,14076,4124.25,1415,10552.75,7445.25,2837.25,7437.25,112,255,8073.5
"7407",1689.5,17662.5,14059.5,4127,1428.5,10555.75,6792.5,2441,5155.75,112,487.5,7925.25
"7408",1705.25,17637.5,14077.75,4137.5,1465.75,10541.5,6638.25,2146.25,2279.25,112,1361.25,8022
"7409",1726.75,17645,14037,4127.75,1462.5,10531,6899.25,2281.25,288,112,1367,8270.5
"7410",1743.25,17621,14012.75,4114.75,1472.75,10526.5,7764.75,1944.5,2.75,112,3358.25,8477
"7411",1745.25,17617.25,14044.75,4131.75,1464,10538.25,8886.75,1930,0,112,1794.25,8660.25
"7412",1636,17594.75,13846.25,4122.75,1462.25,10531.25,9347,1914.5,0,112,1192,8432
"7413",1598.5,17441,13135.25,4124.5,1504.25,10534.25,9442.75,1611,0,112,951.5,7978
"7414",1477.5,17287.25,11588.75,4123,1487.75,10526.75,8965.75,1715,0,112,178.5,7188.5
"7415",1504.75,17443,10173.5,4113.5,1487.25,10534,8241,1777,0,112,154.75,6489.5
"7416",1214.75,17226,8497.5,4083.5,1473.75,10510.25,7900,1542.25,0,112,18.25,6494
"7417",1093,17891.5,7643,4041.25,1482.25,10530.5,7424.5,1016.5,0,112,78,6393.25
"7418",1091.5,17827.75,7446.5,4043.5,1468.25,10532.5,7434.25,694.5,0,112,1,6491
"7419",1097.25,17719,7476.75,4050,1461.75,10548.25,7773.75,629.5,0,112,1,5875
"7420",1107.75,17647.5,7610.25,4045,1442.5,10543.25,7714.75,697.5,0,112,3,5977.25
"7421",1108,17720,7983.75,4049.25,1455,10539.25,7536.25,699.5,0,112,1,6107.75
"7422",1100,17593,8526.5,4091,1461,10541.25,7331.75,907.25,0,112,4,6498.75
"7423",1181.75,16758.75,9012.25,4080.5,1474.25,10536.75,7319.25,1037.25,0.75,112,100.75,6277.5
"7424",1205.25,16782.25,9635.25,4089,1471.75,10538.75,7327,879,124.5,112,153.75,6681.5
"7425",1212,17129,10820,4105,1469.75,10542,7422.25,659.75,804.75,112,431.5,6744.75
"7426",1230,17226,11462.25,4103.25,1501,10529.25,6842.25,490,1811.75,112,1285.5,6998.75
"7427",1230.75,17304,11595.25,4114.75,1485.5,10524,6126.5,493.5,3079.75,112,1637.5,6920.25
"7428",1235.25,17785.25,11606,4107.5,1509.5,10517.5,5542.25,664.5,3480.25,112,1587.75,6997.75
"7429",1245.25,17838.25,11580.75,4108.75,1491.25,10515.5,5009,804,3194.25,112,1039.5,7320.75
"7430",1236.75,18143,11482.25,4105,1461.5,10508.5,4678.75,992.25,2689.25,112,424.75,6761.5
"7431",1207,18579.5,10969.25,4100.75,1454.75,10505.5,4439,1140.25,2075.25,112,86,6404
"7432",1214,18632.75,11322.75,4100,1438,10514,4142,1205,1122.25,112,358,6384
"7433",1215.75,18695.25,11385.5,4102,1451.75,10507.75,4656,1074.25,174.25,112,1302.5,6793.75
"7434",1161,18691,11494,4117.25,1481.5,10504.75,4983.5,1141.25,3,112,3256.25,7384.75
"7435",1224.25,18685.75,11428.75,4113.5,1456.5,10520,5909.25,1217.5,0,112,2308.5,7513
"7436",1235.25,18524.75,10738,4115.75,1443,10522.5,6673.75,1093.75,0,112,740,7679.75
"7437",1213.5,18476.25,9198.75,4105.25,1461.75,10526,7506,1234,0,112,106,6813.75
"7438",1159,18045.25,8259.25,4103.25,1480.25,10522,7905.25,1155.25,0,112,40.5,6379.75
"7439",1111,18084.5,7144.25,4097,1471.75,10513.75,8324.5,1020,0,112,170.25,6383
"7440",1079,18083.5,6007.5,4093.75,1462.75,10500.25,8764.5,1020.25,0,112,3.75,5670.75
"7441",1105.25,18236,4718.5,4101.75,1435.75,10407.5,9009,884,0,112,1.75,5259.5
"7442",1099,18007.5,3524.5,4073,1420.25,10422.5,9029.75,611.75,0,112,1.75,4560
"7443",1080.25,17355.25,3189.25,4067,1417.25,10503.5,8891.75,504.75,0,112,2.5,4600
"7444",1076.25,17503,3133,4063,1412.5,10531.5,8788.25,488,0,112,1.5,4803.75
"7445",1056.25,17961.25,3127.5,4074.5,1408.75,10527.75,8473.25,369.25,0,112,1.75,5219.75
"7446",1145.75,18190.5,3427.25,4074.75,1405,10417.75,8210.25,339,0,112,1.75,5114
"7447",1192,18467.25,3869.25,4094,1405.25,10224.5,8146.5,404.5,0.5,112,2.5,5629.25
