"","P_E_DA","E_DA","P_E_RT","E_RT","P_R_PR","R_PR","P_R_RU","P_R_RD","R_RU","R_RD","P_E_RU","P_E_RD","E_RU","E_RD"
"2936",34.96,61632.5,10.487,-790,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.6233333333333,-4.14943359375,9,-128
"2937",31.35,62314,38.6679202772964,577,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.9211070110701,-4.68384,67.75,-31.25
"2938",28.29,63798.5,-10.09221875,-320,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.4540909090909,-4.1600641025641,5.5,-117
"2939",26.91,65206.75,36.8819587628866,485,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.9042737430168,-4.61904411764706,89.5,-34
"2940",25.29,63482.25,4.41498777506113,-409,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.8910204081633,-4.26812324929972,12.25,-89.25
"2941",25.07,63184.25,35.5525334957369,821,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.4924,-4.4295054945055,50,-45.5
"2942",25.02,61631.5,9.48285340314136,-764,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.366,-4.17203219315895,5,-124.25
"2943",25.53,60789.75,1.7063661971831,-355,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.36,-4.22614285714286,4.75,-105
"2944",26.94,58924.5,35.1086868686869,594,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.9973563218391,-4.73374045801527,21.75,-32.75
"2945",29.06,59035,-11.7813385826772,-254,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.5392890995261,-4.26425595238095,52.75,-84
"2946",33,59057.5,-15.8206907894737,-304,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.049111969112,-4.12608315098468,64.75,-114.25
"2947",35.79,58500.5,335.676190476191,21,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.6615720524017,-4.64389380530973,57.25,-28.25
"2948",35.76,56689.5,60.9828571428571,175,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.6637272727273,1.64004830917874,27.5,-51.75
"2949",34.08,54893.75,46.1798481012658,1185,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,39.2952353506244,1.12485148514851,260.25,-25.25
"2950",31.93,51011.25,53.2997158081705,563,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.2165073529412,1.75960655737705,68,-76.25
"2951",27.05,47251.25,138.123018867925,106,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.2709615384615,1.52247967479675,13,-61.5
"2952",23.91,43735.75,36.6539577836412,1516,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,39.3321091811414,-3.7,201.5,-9.5
"2953",22.32,41810.75,31.9082410611303,1734,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.260059970015,-3.7,166.75,-14.5
"2954",21.84,40970.5,3.18319444444444,-216,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6103225806452,-3.68239436619718,7.75,-35.5
"2955",21.37,41348,-57.9971641791045,-67,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.9444549763033,-3.7,52.75,-25
"2956",21.85,42577.75,39.5630980392157,1530,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,39.5645376845377,-3.7,321.75,-3.5
"2957",23.26,45862.25,30.9169955156951,669,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.9058461538462,-3.3,16.25,-39
"2958",30.39,53306.75,38.4707749627422,671,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.8886956521739,-1.99755485893417,40.25,-79.75
"2959",33.9,59187.75,12.5337068239259,-1187,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.9085483870968,-2.1448322147651,15.5,-111.75
"2960",36.48,62429.75,4.7563430420712,-2163,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8,-1.9934407971864,2.5,-426.5
"2961",35.95,63108.5,-15.3578820375335,-373,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.811686746988,-5.7553453038674,20.75,-181
"2962",35.58,64727.5,12.8799685204617,-953,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.2877027027027,-6.39,18.5,-102.75
"2963",34.9,65921.25,37.7401236021189,1699,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,38.8796664350243,-7.4,359.75,-5
"2964",31.55,65163,33.7994144486692,1315,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.4252785923754,-7.4,85.25,-14.75
"2965",26.59,63931,241.36305785124,484,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,38.9363789868668,3.78441102756892,133.25,-299.25
"2966",24.9,62497.25,-31.4675490511418,-3109,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.5288888888889,19.0368956043956,11.25,-546
"2967",24.1,61751,47.0733021077283,427,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.7356439393939,-7.01409836065574,66,-61
"2968",23.91,60644.5,11.4209207708779,-467,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.4992771084337,-7.01312195121951,20.75,-51.25
"2969",25.17,59997.25,8.98108731466227,-1214,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8484615384615,-5.85734321550741,3.25,-219.25
"2970",28.51,59709.25,-13.3546555819477,-421,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.4200980392157,-5.80559068219634,51,-150.25
"2971",31.69,59417,60.5509554140127,471,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.8005351170569,-6.45844776119403,74.75,-83.75
"2972",32.1,57505,33.9026127819549,1064,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.0658450704225,-3.7,71,-11
"2973",32.8,55387.5,98.4913979468599,3312,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,87.7438334007279,-3.7,618.25,-5.75
"2974",30.92,52147.75,57.4868648208469,2456,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,46.6331935771632,-2.28468292682927,280.25,-51.25
"2975",24.59,47508.75,-9.43744113029827,-637,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.41875,-0.427502917152859,4,-214.25
"2976",22.94,43661,42.1831267605634,1065,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.418122923588,-3.13066115702479,150.5,-30.25
"2977",21.98,41739.5,34.3453134635149,973,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.0077083333333,-3.7,108,-21.75
"2978",21.95,40882.25,171.743157894737,19,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.0458823529412,-3.58276595744681,29.75,-35.25
"2979",21.69,41199,31.8616648291069,907,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.8375941422594,-3.7,119.5,-7.75
"2980",22.14,42432.75,39.2758897818599,871,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.6363389391979,-3.7,193.25,-12
"2981",23.59,45397.5,30.8135440180587,2215,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,39.1151612903226,-3.7,155,-5
"2982",31.47,51986.5,51.0563559560687,3551,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,53.5399381675098,-3.7,444.75,-8.5
"2983",35.05,57033.5,40.5657177615572,3288,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,41.4511833455077,-3.7,342.25,-4.5
"2984",35.97,60191,37.8545649717514,1770,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,39.025417721519,-7.4,296.25,-12
"2985",32.46,60946.75,36.2748896353167,2084,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,38.6943467543139,-7.4,304.25,-11.5
"2986",28.51,62196.25,36.8563982589772,1838,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,39.2782756024096,-7.25290322580645,332,-15.5
"2987",27.14,63083.75,32.3171270718232,724,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.8736842105263,-7.118,38,-33.75
"2988",25.43,62119,9.86178614823815,-823,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.8842105263158,-6.17170111287758,4.75,-157.25
"2989",24.37,61041.75,-5.2736253776435,-331,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.3647426470588,-7.28442028985507,68,-34.5
"2990",24.01,59557.5,241.232857142857,35,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.1494759825327,-6.85741758241758,57.25,-45.5
"2991",23.64,58810.25,-8.82155688622755,-167,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.4082653061224,-7.14329545454545,24.5,-44
"2992",23.88,57432,35.1175229357798,327,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.0543902439024,-7.12868292682927,10.25,-51.25
"2993",25.1,57052.5,2.45667146974063,-694,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8083333333333,-6.04614690721649,3,-194
"2994",28.96,57192.25,8.00851666666667,-2400,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8076923076923,-3.96141162514828,3.25,-421.5
"2995",31.73,56888,12.6333550253073,-1383,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8317647058823,-5.94585806451613,4.25,-193.75
"2996",32,55043.5,-0.286136363636364,-1452,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.4428571428571,1.91019290123457,3.5,-324
"2997",32.9,53687.5,7.91392215568862,-1002,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.6421705426357,-1.16185779816514,32.25,-109
"2998",31.93,50668,9.41484745762712,-2065,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.4728571428571,-0.0279952550415184,5.25,-210.75
"2999",27.8,46220.5,-4.90972972972973,-740,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.3944303797468,-1.54780517879162,19.75,-202.75
"3000",23.69,41099,55.9269098712446,233,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.7267567567568,-3.19929203539823,37,-56.5
"3001",21.86,38915.75,34.924918699187,492,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.2953977272727,-3.26417142857143,44,-43.75
"3002",21.26,37720.5,34.5036210526316,475,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.0477380952381,-3.7,21,-14.75
"3003",20.26,37503.25,110.079298245614,57,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.5680952380952,-3.5395145631068,31.5,-25.75
"3004",19.79,37704.75,35.519282674772,1645,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.3566789667897,-3.7,203.25,-9
"3005",19.79,37497,55.4051751412429,1770,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,52.545641025641,-2.17266666666667,273,-45
"3006",19.95,37514.5,-37.87,-66,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.655,-3.17737254901961,8.5,-63.75
"3007",20.07,40013.75,34.3139705882353,816,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.7528042328042,-3.7,94.5,-10.5
"3008",20,43767.5,95.098478865406,3596,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,97.1430463003029,-3.7,577.75,-5.25
"3009",19.57,46562.25,81.7743358778626,655,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.3145029239766,-1.96651583710407,42.75,-110.5
"3010",19.01,48438.75,-3.11425643865965,-3611,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.535,3.15617218543046,4.5,-377.5
"3011",17.76,50185.5,-12.9049353049908,-1082,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.5231578947368,0.245336225596529,4.75,-230.5
"3012",16.97,49323,-4.61198167239404,-873,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.5380952380952,-0.512036108324975,5.25,-249.25
"3013",13.42,47051.5,-18.9499166170339,-3358,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.454,14.416024691358,5,-607.5
"3014",10.85,45630.5,-20.2307558578987,-1323,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.179358974359,-1.04838602329451,19.5,-150.25
"3015",10.49,44725.75,-10.1362877697842,-3475,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.3768115942029,6.63337555066079,17.25,-454
"3016",13.06,44696.25,-7.01385667138142,-2121,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.7903311258278,-2.69653543307087,37.75,-63.5
"3017",17.77,45454.25,-11.6678539823009,-1356,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.653850931677,0.767673796791444,80.5,-187
"3018",20.67,46756.75,-18.0223941453215,-1913,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.0865165165165,2.08062893081761,83.25,-238.5
"3019",24.2,47181,35.7209984399376,1282,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,39.0815558698727,-3.7,176.75,-23.25
"3020",24.08,46574,30.5496774193548,1767,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.6600657894737,-3.7,76,-12.25
"3021",24.87,46362.25,-12.3193436293436,-259,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.0572457627119,-3.07854748603352,59,-44.75
"3022",25.79,45437,-12.6431902985075,-536,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.85,-0.886638655462185,11.25,-178.5
"3023",21.62,41858.5,-10.1113361344538,-1190,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.5864,7.50180795847751,6.25,-289
"3024",20.73,40153,1.12843503230438,-1393,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.5623809523809,0.0309590235396687,5.25,-286.75
"3025",19.08,38530.5,99.8717073170732,82,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.2541025641026,-3.34791044776119,48.75,-50.25
"3026",18.46,37740.5,3.54189144736842,-608,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.8650847457627,-1.99478873239437,14.75,-106.5
"3027",17.87,37950,5.91808197989173,-1293,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.409375,-1.89622073578595,4,-149.5
"3028",19.11,39109.25,38.601843003413,293,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6508571428571,-3.33215909090909,8.75,-44
"3029",20,41877.25,33.7409723889556,833,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.9640634920635,-3.262,78.75,-27.5
"3030",24.44,47496,-2.39010752688172,-651,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.426,-2.01082236842105,5,-152
"3031",30.33,52763,-4.65692951015532,-837,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.5371428571429,0.820782828282828,5.25,-198
"3032",30.99,56274.5,36.5678053830228,966,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.1207929515419,-7.0619298245614,56.75,-28.5
"3033",29.98,57169.75,37.4865314401623,2465,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,40.3784071305348,-7.4,434.75,-6.25
"3034",24.28,58590.25,11.1260975609756,-492,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.2671951219512,-7.18329411764706,20.5,-42.5
"3035",22.58,59292.5,13.554989010989,-910,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.9833333333333,-6.97279411764706,11.25,-68
"3036",19.66,58611,7.8260853432282,-1078,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.8377777777778,-6.14223776223776,4.5,-178.75
"3037",14.24,56898.25,-24.3077674418605,-215,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,37.0318461538462,-6.3458872651357,32.5,-119.75
"3038",11.92,55507.5,6.86357466063348,-663,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.4715492957747,-6.06567346938776,17.75,-122.5
"3039",14.96,54729.25,6.44886243386243,-1890,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,35.8572727272727,-5.10803418803419,2.75,-321.75
"3040",17.93,53948.25,8.89033695652174,-920,13.7844642857143,583,4.21316666666667,0.0075,1973,1904,36.3545569620253,-6.51861842105263,19.75,-76
"3041",21.85,54059.25,49.5089159292035,904,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,40.0740716911765,-6.72731060606061,272,-66
"3042",27.99,54298.25,-14.0801,-400,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.7925139664804,-6.2484046692607,89.5,-128.5
"3043",30.94,54063.5,57.4347660818714,342,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.0667950963222,-7.4,142.75,-7.75
"3044",28.8,52310.5,32.5406549295775,1420,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.556568914956,-3.7,85.25,-19.25
"3045",27.86,50575,39.9622481343284,1072,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.3380136986301,-3.7,182.5,-10
"3046",25.43,48229.5,46.7302697495183,2076,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,44.5706575014943,-3.7,418.25,-10.75
"3047",21.42,44277,48.1245088676671,1466,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,47.2062679022746,-3.7,296.75,-13.75
"3048",19.73,42825,-1.63537782139352,-2038,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.4,3.32578627808136,2,-411.75
"3049",16.9,40785,5.58969162995595,-454,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6405882352941,-3.31787330316742,8.5,-55.25
"3050",14.95,39611.5,-3.3016,-400,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.3824137931034,-2.40123831775701,21.75,-107
"3051",14.64,39665.25,-24.4011848341232,-211,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.9048587570621,-3.29343023255814,44.25,-43
"3052",14.96,40144.5,29.4948595505618,356,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.8743661971831,-3.7,17.75,-23.75
"3053",15.2,40979.75,-0.829914712153517,-469,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.7147222222222,-2.07263427109974,9,-97.75
"3054",16.27,43197.5,-203.654473684211,-38,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6638888888889,-1.73311572700297,9,-84.25
"3055",19.32,46768.25,46.4113188647746,1198,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,49.9229451137885,-2.55789473684211,186.75,-38
"3056",19.94,50243.5,83.5582943294329,4444,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,45.321157120743,-7.4,646,-5.25
"3057",19.41,52653.75,54.9610651408451,2272,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.2466548463357,-7.39288461538462,211.5,-13
"3058",13.1,54366.75,-0.164317732366513,-1517,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.4278947368421,-5.01094680851064,19,-235
"3059",10.54,55574,-11.9569671179884,-2585,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8,-0.252600163532298,2.75,-611.5
"3060",6.12,54206.25,-12.4115180643023,-3017,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8094736842105,-3.59949120603015,4.75,-398
"3061",5.32,52083.75,62.8038362760835,1246,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.2534412955466,-7.01181818181818,185.25,-38.5
"3062",3.05,50809.75,31.1579945799458,369,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.1419047619048,-6.91537815126051,15.75,-59.5
"3063",3.84,50109.25,-1.91765512736773,-1531,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.0123076923077,-5.18065098039216,9.75,-318.75
"3064",8.67,49796.5,-7.95628331332533,-4165,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.0142857142857,-2.08514234875445,10.5,-281
"3065",13.49,49761.25,-5.556456803078,-5718,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8026315789474,-5.04860515021459,4.75,-349.5
"3066",19.92,50111,-51.4321630578878,-4526,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.4073928571429,-0.600624263839812,210,-212.25
"3067",21.43,49634.75,-21.0022733423545,-739,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.453303030303,-7.4,247.5,-13
"3068",19.93,48086.75,170.130373134328,134,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.5469892473118,-2.252,139.5,-63.75
"3069",19.81,47292.5,-1.55512793176972,-938,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6528571428571,0.00341101694915256,7,-236
"3070",19.72,45767,-31.6593571428571,-280,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.774,-1.04313535911602,11.25,-181
"3071",18.22,42190,39.2362246777164,543,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,36.4359482758621,-2.47518292682927,29,-82
"3072",14.2,38755.5,-4.43547101449275,-1104,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,37.2370093457944,1.1946359832636,26.75,-298.75
"3073",10.01,36815.25,-10.910716523101,-2554,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.4,10.7172950819672,2,-640.5
"3074",7.98,35866.5,-2.16,-651,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.6091304347826,-1.42437795275591,5.75,-158.75
"3075",5.07,35923.5,-8.56203732503888,-643,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.61,-1.3571493902439,5.5,-164
"3076",4,36352.75,-46.1407407407407,-162,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.626,-1.46258205689278,6.25,-114.25
"3077",3,36754.75,-14.746821192053,-302,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.5617391304348,0.0623954372623573,5.75,-131.5
"3078",2.91,37671.5,-2.03395333333333,-1500,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,35.4,1.92660531697342,1.75,-366.75
"3079",2.79,40805,30.3370205761317,1215,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,38.7767481203008,-2.93084615384615,133,-32.5
"3080",4,44614,33.0816130253692,2641,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,38.7203911439114,-7.4,338.75,-6.25
"3081",2.35,47603.75,-336.05130044843,-223,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,39.8325765765766,-4.83972270363951,277.5,-144.25
"3082",-1.63,49454.5,-184.485260982703,-6533,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8,56.3542562516112,1.75,-969.75
"3083",-7.09,51365,-335.66477863989,-10955,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8,-1.02943319838057,2.5,-617.5
"3084",-76.09,50445.75,-575.046223723724,-5328,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.7689539748954,-6.21885993485342,119.5,-76.75
"3085",-100.06,48365.25,-172.380790051207,-8202,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,35.8,34.8084123518403,2.25,-801.5
"3086",-130.09,47111.25,-172.175856320991,-6779,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.4230534351145,-5.98847826086957,65.5,-138
"3087",-82.06,46382.75,-134.450380043791,-6394,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,37.7644382022472,-6.93425287356322,89,-65.25
"3088",-76,46060,-119.828028335301,-3388,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,41.457903893952,-0.459669499527857,301.75,-264.75
"3089",-0.6,46156.25,-36.1577279957582,-3772,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,36.278,-1.12318440292445,17.5,-307.75
"3090",10.4,47330,-222.577512820513,-780,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,40.1497664141414,-4.29714285714286,396,-148.75
"3091",19.35,48007.75,203.250302301615,2911,13.7844642857143,583,2.34064814814815,0.00416666666666667,1973,1904,55.0247743407708,-7.4,986,-9.75
"3092",19.4,47253.5,182.702958709677,7750,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,166.532504755866,-2.01580188679245,788.5,-53
"3093",20.02,46967.25,55.7499742930591,3890,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,41.1816509926855,-2.00857142857143,239.25,-52.5
"3094",20.12,45970,50.7927710144928,1725,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,56.7448988764045,-3.41251533742331,222.5,-40.75
"3095",18.66,42106,32.3537666034156,3162,13.7844642857143,583,4.17861111111111,0.206574074074074,1973,1904,40.3078447121821,-3.7,186.75,-10.75
