datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,dasrmcp,total_pjm_rt_load_mwh,total_pjm_cleared_dasr_mwh,total_pjm_dasr_credits,total_pjm_adj_dasr_oblig_mwh
11/16/2017 3:00:00 AM,11/15/2017 10:00:00 PM,11/16/2017 4:00:00 AM,11/15/2017 11:00:00 PM,0.00000,82946.751000,4843.300,0.00,4843.300
11/16/2017 4:00:00 AM,11/15/2017 11:00:00 PM,11/16/2017 5:00:00 AM,11/16/2017 12:00:00 AM,0.00000,77827.237000,4848.700,0.00,4848.700
11/16/2017 5:00:00 AM,11/16/2017 12:00:00 AM,11/16/2017 6:00:00 AM,11/16/2017 1:00:00 AM,0.00000,74200.220000,5232.000,0.00,5232.000
11/16/2017 6:00:00 AM,11/16/2017 1:00:00 AM,11/16/2017 7:00:00 AM,11/16/2017 2:00:00 AM,0.00000,72036.739000,5292.100,0.00,5292.100
11/16/2017 7:00:00 AM,11/16/2017 2:00:00 AM,11/16/2017 8:00:00 AM,11/16/2017 3:00:00 AM,0.00000,71062.592000,5292.100,0.00,5292.100
11/16/2017 8:00:00 AM,11/16/2017 3:00:00 AM,11/16/2017 9:00:00 AM,11/16/2017 4:00:00 AM,0.00000,71016.340000,5292.100,0.00,5292.100
11/16/2017 9:00:00 AM,11/16/2017 4:00:00 AM,11/16/2017 10:00:00 AM,11/16/2017 5:00:00 AM,0.00000,72789.614000,5232.100,0.00,5232.100
11/16/2017 10:00:00 AM,11/16/2017 5:00:00 AM,11/16/2017 11:00:00 AM,11/16/2017 6:00:00 AM,0.00000,77931.514000,5216.900,0.00,5216.900
11/16/2017 11:00:00 AM,11/16/2017 6:00:00 AM,11/16/2017 12:00:00 PM,11/16/2017 7:00:00 AM,0.05000,86454.288000,4892.600,244.80,4892.600
11/16/2017 12:00:00 PM,11/16/2017 7:00:00 AM,11/16/2017 1:00:00 PM,11/16/2017 8:00:00 AM,0.05000,90814.731000,5157.500,258.06,5157.500
11/16/2017 1:00:00 PM,11/16/2017 8:00:00 AM,11/16/2017 2:00:00 PM,11/16/2017 9:00:00 AM,0.01000,90659.787000,4904.700,48.98,4904.700
11/16/2017 2:00:00 PM,11/16/2017 9:00:00 AM,11/16/2017 3:00:00 PM,11/16/2017 10:00:00 AM,0.00000,89950.436000,5225.000,0.00,5225.000
11/16/2017 3:00:00 PM,11/16/2017 10:00:00 AM,11/16/2017 4:00:00 PM,11/16/2017 11:00:00 AM,0.00000,89233.740000,5162.600,0.00,5162.600
11/16/2017 4:00:00 PM,11/16/2017 11:00:00 AM,11/16/2017 5:00:00 PM,11/16/2017 12:00:00 PM,0.00000,88530.676000,5292.000,0.00,5292.000
11/16/2017 5:00:00 PM,11/16/2017 12:00:00 PM,11/16/2017 6:00:00 PM,11/16/2017 1:00:00 PM,0.00000,87833.716000,4992.500,0.00,4992.500
11/16/2017 6:00:00 PM,11/16/2017 1:00:00 PM,11/16/2017 7:00:00 PM,11/16/2017 2:00:00 PM,0.00000,87549.279000,5062.500,0.00,5062.500
11/16/2017 7:00:00 PM,11/16/2017 2:00:00 PM,11/16/2017 8:00:00 PM,11/16/2017 3:00:00 PM,0.00000,87279.697000,5162.400,0.00,5162.400
11/16/2017 8:00:00 PM,11/16/2017 3:00:00 PM,11/16/2017 9:00:00 PM,11/16/2017 4:00:00 PM,0.00000,87459.610000,5003.500,0.00,5003.500
11/16/2017 9:00:00 PM,11/16/2017 4:00:00 PM,11/16/2017 10:00:00 PM,11/16/2017 5:00:00 PM,0.00000,90022.825000,5043.100,0.00,5043.100
11/16/2017 10:00:00 PM,11/16/2017 5:00:00 PM,11/16/2017 11:00:00 PM,11/16/2017 6:00:00 PM,0.09000,94851.518000,5143.800,463.04,5143.800
11/16/2017 11:00:00 PM,11/16/2017 6:00:00 PM,11/17/2017 12:00:00 AM,11/16/2017 7:00:00 PM,0.09000,95825.996000,5143.500,463.00,5143.500
11/17/2017 12:00:00 AM,11/16/2017 7:00:00 PM,11/17/2017 1:00:00 AM,11/16/2017 8:00:00 PM,0.09000,95059.616000,5143.400,462.99,5143.400
11/17/2017 1:00:00 AM,11/16/2017 8:00:00 PM,11/17/2017 2:00:00 AM,11/16/2017 9:00:00 PM,0.09000,93424.005000,5143.500,463.02,5143.500
11/17/2017 2:00:00 AM,11/16/2017 9:00:00 PM,11/17/2017 3:00:00 AM,11/16/2017 10:00:00 PM,0.00000,90155.700000,5072.500,0.00,5072.500
11/17/2017 3:00:00 AM,11/16/2017 10:00:00 PM,11/17/2017 4:00:00 AM,11/16/2017 11:00:00 PM,0.00000,85102.056000,5050.000,0.00,5050.000
11/17/2017 4:00:00 AM,11/16/2017 11:00:00 PM,11/17/2017 5:00:00 AM,11/17/2017 12:00:00 AM,0.00000,80206.937000,5292.000,0.00,5292.000
11/17/2017 5:00:00 AM,11/17/2017 12:00:00 AM,11/17/2017 6:00:00 AM,11/17/2017 1:00:00 AM,0.00000,76757.797000,5079.100,0.00,5079.100
11/17/2017 6:00:00 AM,11/17/2017 1:00:00 AM,11/17/2017 7:00:00 AM,11/17/2017 2:00:00 AM,0.00000,74811.778000,5109.100,0.00,5109.100
11/17/2017 7:00:00 AM,11/17/2017 2:00:00 AM,11/17/2017 8:00:00 AM,11/17/2017 3:00:00 AM,0.00000,74001.867000,5112.100,0.00,5112.100
11/17/2017 8:00:00 AM,11/17/2017 3:00:00 AM,11/17/2017 9:00:00 AM,11/17/2017 4:00:00 AM,0.00000,74269.354000,5112.100,0.00,5112.100
11/17/2017 9:00:00 AM,11/17/2017 4:00:00 AM,11/17/2017 10:00:00 AM,11/17/2017 5:00:00 AM,0.00000,76301.252000,5034.800,0.00,5034.800
11/17/2017 10:00:00 AM,11/17/2017 5:00:00 AM,11/17/2017 11:00:00 AM,11/17/2017 6:00:00 AM,0.00000,81768.302000,5024.800,0.00,5024.800
11/17/2017 11:00:00 AM,11/17/2017 6:00:00 AM,11/17/2017 12:00:00 PM,11/17/2017 7:00:00 AM,0.05000,90264.111000,5109.100,255.63,5109.100
11/17/2017 12:00:00 PM,11/17/2017 7:00:00 AM,11/17/2017 1:00:00 PM,11/17/2017 8:00:00 AM,0.01000,94702.705000,4697.800,46.92,4697.800
11/17/2017 1:00:00 PM,11/17/2017 8:00:00 AM,11/17/2017 2:00:00 PM,11/17/2017 9:00:00 AM,0.05000,93857.230000,5107.400,255.58,5107.400
11/17/2017 2:00:00 PM,11/17/2017 9:00:00 AM,11/17/2017 3:00:00 PM,11/17/2017 10:00:00 AM,0.01000,92093.275000,4854.700,48.50,4854.700
11/17/2017 3:00:00 PM,11/17/2017 10:00:00 AM,11/17/2017 4:00:00 PM,11/17/2017 11:00:00 AM,0.00000,90359.756000,5109.100,0.00,5109.100
11/17/2017 4:00:00 PM,11/17/2017 11:00:00 AM,11/17/2017 5:00:00 PM,11/17/2017 12:00:00 PM,0.00000,88442.129000,5109.100,0.00,5109.100
11/17/2017 5:00:00 PM,11/17/2017 12:00:00 PM,11/17/2017 6:00:00 PM,11/17/2017 1:00:00 PM,0.00000,86689.247000,5109.100,0.00,5109.100
11/17/2017 6:00:00 PM,11/17/2017 1:00:00 PM,11/17/2017 7:00:00 PM,11/17/2017 2:00:00 PM,0.00000,85638.046000,5109.000,0.00,5109.000
11/17/2017 7:00:00 PM,11/17/2017 2:00:00 PM,11/17/2017 8:00:00 PM,11/17/2017 3:00:00 PM,0.00000,85113.523000,5109.200,0.00,5109.200
11/17/2017 8:00:00 PM,11/17/2017 3:00:00 PM,11/17/2017 9:00:00 PM,11/17/2017 4:00:00 PM,0.00000,85444.570000,5109.200,0.00,5109.200
11/17/2017 9:00:00 PM,11/17/2017 4:00:00 PM,11/17/2017 10:00:00 PM,11/17/2017 5:00:00 PM,0.00000,87631.924000,5109.100,0.00,5109.100
11/17/2017 10:00:00 PM,11/17/2017 5:00:00 PM,11/17/2017 11:00:00 PM,11/17/2017 6:00:00 PM,0.01000,92896.475000,5102.800,50.99,5102.800
11/17/2017 11:00:00 PM,11/17/2017 6:00:00 PM,11/18/2017 12:00:00 AM,11/17/2017 7:00:00 PM,0.01000,93687.593000,5102.800,50.98,5102.800
11/18/2017 12:00:00 AM,11/17/2017 7:00:00 PM,11/18/2017 1:00:00 AM,11/17/2017 8:00:00 PM,0.00000,92737.530000,5102.800,0.00,5102.800
11/18/2017 1:00:00 AM,11/17/2017 8:00:00 PM,11/18/2017 2:00:00 AM,11/17/2017 9:00:00 PM,0.00000,91651.510000,5109.100,0.00,5109.100
11/18/2017 2:00:00 AM,11/17/2017 9:00:00 PM,11/18/2017 3:00:00 AM,11/17/2017 10:00:00 PM,0.00000,89343.521000,5109.200,0.00,5109.200
11/18/2017 3:00:00 AM,11/17/2017 10:00:00 PM,11/18/2017 4:00:00 AM,11/17/2017 11:00:00 PM,0.00000,85630.322000,5109.100,0.00,5109.100
11/18/2017 4:00:00 AM,11/17/2017 11:00:00 PM,11/18/2017 5:00:00 AM,11/18/2017 12:00:00 AM,0.00000,81461.670000,4633.800,0.00,4633.800
11/18/2017 5:00:00 AM,11/18/2017 12:00:00 AM,11/18/2017 6:00:00 AM,11/18/2017 1:00:00 AM,0.00000,78000.324000,4511.600,0.00,4511.600
11/18/2017 6:00:00 AM,11/18/2017 1:00:00 AM,11/18/2017 7:00:00 AM,11/18/2017 2:00:00 AM,0.00000,75881.951000,4547.500,0.00,4547.500
11/18/2017 7:00:00 AM,11/18/2017 2:00:00 AM,11/18/2017 8:00:00 AM,11/18/2017 3:00:00 AM,0.00000,74776.517000,4407.701,0.00,4407.701
11/18/2017 8:00:00 AM,11/18/2017 3:00:00 AM,11/18/2017 9:00:00 AM,11/18/2017 4:00:00 AM,0.00000,74282.494000,4379.100,0.00,4379.100
11/18/2017 9:00:00 AM,11/18/2017 4:00:00 AM,11/18/2017 10:00:00 AM,11/18/2017 5:00:00 AM,0.00000,74583.143000,4601.700,0.00,4601.700
11/18/2017 10:00:00 AM,11/18/2017 5:00:00 AM,11/18/2017 11:00:00 AM,11/18/2017 6:00:00 AM,0.00000,76381.978000,4456.500,0.00,4456.500
11/18/2017 11:00:00 AM,11/18/2017 6:00:00 AM,11/18/2017 12:00:00 PM,11/18/2017 7:00:00 AM,0.00000,79413.399000,4596.100,0.00,4596.100
11/18/2017 12:00:00 PM,11/18/2017 7:00:00 AM,11/18/2017 1:00:00 PM,11/18/2017 8:00:00 AM,0.00000,82130.155000,4601.600,0.00,4601.600
11/18/2017 1:00:00 PM,11/18/2017 8:00:00 AM,11/18/2017 2:00:00 PM,11/18/2017 9:00:00 AM,0.00000,84505.174000,4601.500,0.00,4601.500
11/18/2017 2:00:00 PM,11/18/2017 9:00:00 AM,11/18/2017 3:00:00 PM,11/18/2017 10:00:00 AM,0.00000,85696.128000,4378.300,0.00,4378.300
11/18/2017 3:00:00 PM,11/18/2017 10:00:00 AM,11/18/2017 4:00:00 PM,11/18/2017 11:00:00 AM,0.00000,85635.779000,4601.500,0.00,4601.500
11/18/2017 4:00:00 PM,11/18/2017 11:00:00 AM,11/18/2017 5:00:00 PM,11/18/2017 12:00:00 PM,0.00000,84961.390000,4601.500,0.00,4601.500
11/18/2017 5:00:00 PM,11/18/2017 12:00:00 PM,11/18/2017 6:00:00 PM,11/18/2017 1:00:00 PM,0.00000,83959.541000,4601.500,0.00,4601.500
11/18/2017 6:00:00 PM,11/18/2017 1:00:00 PM,11/18/2017 7:00:00 PM,11/18/2017 2:00:00 PM,0.00000,82625.260000,4601.500,0.00,4601.500
11/18/2017 7:00:00 PM,11/18/2017 2:00:00 PM,11/18/2017 8:00:00 PM,11/18/2017 3:00:00 PM,0.00000,81817.885000,4193.300,0.00,4193.300
11/18/2017 8:00:00 PM,11/18/2017 3:00:00 PM,11/18/2017 9:00:00 PM,11/18/2017 4:00:00 PM,0.00000,81904.118000,4585.600,0.00,4585.600
11/18/2017 9:00:00 PM,11/18/2017 4:00:00 PM,11/18/2017 10:00:00 PM,11/18/2017 5:00:00 PM,0.00000,83576.719000,4601.500,0.00,4601.500
11/18/2017 10:00:00 PM,11/18/2017 5:00:00 PM,11/18/2017 11:00:00 PM,11/18/2017 6:00:00 PM,0.00000,86530.540000,4601.600,0.00,4601.600
11/18/2017 11:00:00 PM,11/18/2017 6:00:00 PM,11/19/2017 12:00:00 AM,11/18/2017 7:00:00 PM,0.00000,85882.451000,4601.500,0.00,4601.500
11/19/2017 12:00:00 AM,11/18/2017 7:00:00 PM,11/19/2017 1:00:00 AM,11/18/2017 8:00:00 PM,0.00000,84485.369000,4599.000,0.00,4599.000
11/19/2017 1:00:00 AM,11/18/2017 8:00:00 PM,11/19/2017 2:00:00 AM,11/18/2017 9:00:00 PM,0.00000,82654.906000,4585.600,0.00,4585.600
11/19/2017 2:00:00 AM,11/18/2017 9:00:00 PM,11/19/2017 3:00:00 AM,11/18/2017 10:00:00 PM,0.00000,79941.808000,4594.600,0.00,4594.600
11/19/2017 3:00:00 AM,11/18/2017 10:00:00 PM,11/19/2017 4:00:00 AM,11/18/2017 11:00:00 PM,0.00000,76562.098000,4601.500,0.00,4601.500
11/19/2017 4:00:00 AM,11/18/2017 11:00:00 PM,11/19/2017 5:00:00 AM,11/19/2017 12:00:00 AM,0.00000,72564.781000,4444.600,0.00,4444.600
11/19/2017 5:00:00 AM,11/19/2017 12:00:00 AM,11/19/2017 6:00:00 AM,11/19/2017 1:00:00 AM,0.00000,69213.185000,5005.000,0.00,5005.000
11/19/2017 6:00:00 AM,11/19/2017 1:00:00 AM,11/19/2017 7:00:00 AM,11/19/2017 2:00:00 AM,0.00000,66983.079000,5004.901,0.00,5004.901
11/19/2017 7:00:00 AM,11/19/2017 2:00:00 AM,11/19/2017 8:00:00 AM,11/19/2017 3:00:00 AM,0.00000,65780.111000,4944.900,0.00,4944.900
11/19/2017 8:00:00 AM,11/19/2017 3:00:00 AM,11/19/2017 9:00:00 AM,11/19/2017 4:00:00 AM,0.00000,65341.652000,5004.900,0.00,5004.900
11/19/2017 9:00:00 AM,11/19/2017 4:00:00 AM,11/19/2017 10:00:00 AM,11/19/2017 5:00:00 AM,0.00000,65768.368000,5004.900,0.00,5004.900
11/19/2017 10:00:00 AM,11/19/2017 5:00:00 AM,11/19/2017 11:00:00 AM,11/19/2017 6:00:00 AM,0.00000,67327.582000,5005.000,0.00,5005.000
11/19/2017 11:00:00 AM,11/19/2017 6:00:00 AM,11/19/2017 12:00:00 PM,11/19/2017 7:00:00 AM,0.00000,70132.903000,5004.800,0.00,5004.800
11/19/2017 12:00:00 PM,11/19/2017 7:00:00 AM,11/19/2017 1:00:00 PM,11/19/2017 8:00:00 AM,0.00000,73187.304000,4526.800,0.00,4526.800
11/19/2017 1:00:00 PM,11/19/2017 8:00:00 AM,11/19/2017 2:00:00 PM,11/19/2017 9:00:00 AM,0.00000,76082.017000,4690.500,0.00,4690.500
11/19/2017 2:00:00 PM,11/19/2017 9:00:00 AM,11/19/2017 3:00:00 PM,11/19/2017 10:00:00 AM,0.00000,78224.418000,4762.100,0.00,4762.100
11/19/2017 3:00:00 PM,11/19/2017 10:00:00 AM,11/19/2017 4:00:00 PM,11/19/2017 11:00:00 AM,0.00000,79028.912000,5004.800,0.00,5004.800
11/19/2017 4:00:00 PM,11/19/2017 11:00:00 AM,11/19/2017 5:00:00 PM,11/19/2017 12:00:00 PM,0.00000,79269.879000,4622.000,0.00,4622.000
11/19/2017 5:00:00 PM,11/19/2017 12:00:00 PM,11/19/2017 6:00:00 PM,11/19/2017 1:00:00 PM,0.00000,79438.280000,4809.400,0.00,4809.400
11/19/2017 6:00:00 PM,11/19/2017 1:00:00 PM,11/19/2017 7:00:00 PM,11/19/2017 2:00:00 PM,0.00000,79471.854000,5004.900,0.00,5004.900
11/19/2017 7:00:00 PM,11/19/2017 2:00:00 PM,11/19/2017 8:00:00 PM,11/19/2017 3:00:00 PM,0.00000,79808.855000,5004.900,0.00,5004.900
11/19/2017 8:00:00 PM,11/19/2017 3:00:00 PM,11/19/2017 9:00:00 PM,11/19/2017 4:00:00 PM,0.00000,80974.539000,5004.901,0.00,5004.901
11/19/2017 9:00:00 PM,11/19/2017 4:00:00 PM,11/19/2017 10:00:00 PM,11/19/2017 5:00:00 PM,0.00000,84602.670000,5005.000,0.00,5005.000
11/19/2017 10:00:00 PM,11/19/2017 5:00:00 PM,11/19/2017 11:00:00 PM,11/19/2017 6:00:00 PM,0.00000,90361.757000,5004.700,0.00,5004.700
11/19/2017 11:00:00 PM,11/19/2017 6:00:00 PM,11/20/2017 12:00:00 AM,11/19/2017 7:00:00 PM,0.01000,91906.509000,4997.600,49.92,4997.600
11/20/2017 12:00:00 AM,11/19/2017 7:00:00 PM,11/20/2017 1:00:00 AM,11/19/2017 8:00:00 PM,0.00000,91631.463000,5004.900,0.00,5004.900
11/20/2017 1:00:00 AM,11/19/2017 8:00:00 PM,11/20/2017 2:00:00 AM,11/19/2017 9:00:00 PM,0.00000,90584.091000,4984.800,0.00,4984.800
11/20/2017 2:00:00 AM,11/19/2017 9:00:00 PM,11/20/2017 3:00:00 AM,11/19/2017 10:00:00 PM,0.00000,87750.308000,5004.900,0.00,5004.900
11/20/2017 3:00:00 AM,11/19/2017 10:00:00 PM,11/20/2017 4:00:00 AM,11/19/2017 11:00:00 PM,0.00000,84205.481000,5004.900,0.00,5004.900
11/20/2017 4:00:00 AM,11/19/2017 11:00:00 PM,11/20/2017 5:00:00 AM,11/20/2017 12:00:00 AM,0.00000,80413.053000,4966.000,0.00,4966.000
11/20/2017 5:00:00 AM,11/20/2017 12:00:00 AM,11/20/2017 6:00:00 AM,11/20/2017 1:00:00 AM,0.00000,77675.665000,5232.600,0.00,5232.600
11/20/2017 6:00:00 AM,11/20/2017 1:00:00 AM,11/20/2017 7:00:00 AM,11/20/2017 2:00:00 AM,0.00000,76475.985000,5232.800,0.00,5232.800
11/20/2017 7:00:00 AM,11/20/2017 2:00:00 AM,11/20/2017 8:00:00 AM,11/20/2017 3:00:00 AM,0.00000,76307.056000,5232.700,0.00,5232.700
11/20/2017 8:00:00 AM,11/20/2017 3:00:00 AM,11/20/2017 9:00:00 AM,11/20/2017 4:00:00 AM,0.00000,77046.492000,4911.700,0.00,4911.700
11/20/2017 9:00:00 AM,11/20/2017 4:00:00 AM,11/20/2017 10:00:00 AM,11/20/2017 5:00:00 AM,0.00000,79626.594000,5196.001,0.00,5196.001
11/20/2017 10:00:00 AM,11/20/2017 5:00:00 AM,11/20/2017 11:00:00 AM,11/20/2017 6:00:00 AM,0.00000,85371.503000,5232.600,0.00,5232.600
11/20/2017 11:00:00 AM,11/20/2017 6:00:00 AM,11/20/2017 12:00:00 PM,11/20/2017 7:00:00 AM,0.05000,94166.324000,5190.600,259.72,5190.600
11/20/2017 12:00:00 PM,11/20/2017 7:00:00 AM,11/20/2017 1:00:00 PM,11/20/2017 8:00:00 AM,0.05000,98535.370000,4906.800,245.53,4906.800
11/20/2017 1:00:00 PM,11/20/2017 8:00:00 AM,11/20/2017 2:00:00 PM,11/20/2017 9:00:00 AM,0.05000,97454.449000,4915.500,245.99,4915.500
11/20/2017 2:00:00 PM,11/20/2017 9:00:00 AM,11/20/2017 3:00:00 PM,11/20/2017 10:00:00 AM,0.00000,95026.848000,5028.200,0.00,5028.200
11/20/2017 3:00:00 PM,11/20/2017 10:00:00 AM,11/20/2017 4:00:00 PM,11/20/2017 11:00:00 AM,0.00000,92958.688000,5028.200,0.00,5028.200
11/20/2017 4:00:00 PM,11/20/2017 11:00:00 AM,11/20/2017 5:00:00 PM,11/20/2017 12:00:00 PM,0.00000,90766.236000,5028.200,0.00,5028.200
11/20/2017 5:00:00 PM,11/20/2017 12:00:00 PM,11/20/2017 6:00:00 PM,11/20/2017 1:00:00 PM,0.00000,89106.187000,4799.200,0.00,4799.200
11/20/2017 6:00:00 PM,11/20/2017 1:00:00 PM,11/20/2017 7:00:00 PM,11/20/2017 2:00:00 PM,0.00000,87831.248000,4641.701,0.00,4641.701
11/20/2017 7:00:00 PM,11/20/2017 2:00:00 PM,11/20/2017 8:00:00 PM,11/20/2017 3:00:00 PM,0.00000,86841.785000,5028.200,0.00,5028.200
11/20/2017 8:00:00 PM,11/20/2017 3:00:00 PM,11/20/2017 9:00:00 PM,11/20/2017 4:00:00 PM,0.00000,86971.834000,4903.100,0.00,4903.100
11/20/2017 9:00:00 PM,11/20/2017 4:00:00 PM,11/20/2017 10:00:00 PM,11/20/2017 5:00:00 PM,0.00000,89451.456000,4846.200,0.00,4846.200
11/20/2017 10:00:00 PM,11/20/2017 5:00:00 PM,11/20/2017 11:00:00 PM,11/20/2017 6:00:00 PM,0.00000,96012.596000,4933.600,0.00,4933.600
11/20/2017 11:00:00 PM,11/20/2017 6:00:00 PM,11/21/2017 12:00:00 AM,11/20/2017 7:00:00 PM,0.00000,98123.822000,5028.200,0.00,5028.200
11/21/2017 12:00:00 AM,11/20/2017 7:00:00 PM,11/21/2017 1:00:00 AM,11/20/2017 8:00:00 PM,0.00000,97648.161000,4951.300,0.00,4951.300
11/21/2017 1:00:00 AM,11/20/2017 8:00:00 PM,11/21/2017 2:00:00 AM,11/20/2017 9:00:00 PM,0.00000,96260.421000,4967.600,0.00,4967.600
11/21/2017 2:00:00 AM,11/20/2017 9:00:00 PM,11/21/2017 3:00:00 AM,11/20/2017 10:00:00 PM,0.00000,93339.662000,4953.200,0.00,4953.200
11/21/2017 3:00:00 AM,11/20/2017 10:00:00 PM,11/21/2017 4:00:00 AM,11/20/2017 11:00:00 PM,0.00000,88216.189000,4943.900,0.00,4943.900
11/21/2017 4:00:00 AM,11/20/2017 11:00:00 PM,11/21/2017 5:00:00 AM,11/21/2017 12:00:00 AM,0.00000,83470.565000,4902.000,0.00,4902.000
11/21/2017 5:00:00 AM,11/21/2017 12:00:00 AM,11/21/2017 6:00:00 AM,11/21/2017 1:00:00 AM,0.00000,79916.620000,4981.701,0.00,4981.701
11/21/2017 6:00:00 AM,11/21/2017 1:00:00 AM,11/21/2017 7:00:00 AM,11/21/2017 2:00:00 AM,0.00000,78049.747000,4957.200,0.00,4957.200
11/21/2017 7:00:00 AM,11/21/2017 2:00:00 AM,11/21/2017 8:00:00 AM,11/21/2017 3:00:00 AM,0.00000,77471.559000,4808.700,0.00,4808.700
11/21/2017 8:00:00 AM,11/21/2017 3:00:00 AM,11/21/2017 9:00:00 AM,11/21/2017 4:00:00 AM,0.00000,77723.289000,5161.700,0.00,5161.700
11/21/2017 9:00:00 AM,11/21/2017 4:00:00 AM,11/21/2017 10:00:00 AM,11/21/2017 5:00:00 AM,0.00000,79759.949000,4808.800,0.00,4808.800
11/21/2017 10:00:00 AM,11/21/2017 5:00:00 AM,11/21/2017 11:00:00 AM,11/21/2017 6:00:00 AM,0.00000,85007.262000,4575.500,0.00,4575.500
11/21/2017 11:00:00 AM,11/21/2017 6:00:00 AM,11/21/2017 12:00:00 PM,11/21/2017 7:00:00 AM,0.00000,93119.789000,4721.400,0.00,4721.400
11/21/2017 12:00:00 PM,11/21/2017 7:00:00 AM,11/21/2017 1:00:00 PM,11/21/2017 8:00:00 AM,0.01000,96815.969000,4530.200,45.27,4530.200
11/21/2017 1:00:00 PM,11/21/2017 8:00:00 AM,11/21/2017 2:00:00 PM,11/21/2017 9:00:00 AM,0.00000,95146.706000,4798.700,0.00,4798.700
11/21/2017 2:00:00 PM,11/21/2017 9:00:00 AM,11/21/2017 3:00:00 PM,11/21/2017 10:00:00 AM,0.00000,92561.821000,4808.700,0.00,4808.700
11/21/2017 3:00:00 PM,11/21/2017 10:00:00 AM,11/21/2017 4:00:00 PM,11/21/2017 11:00:00 AM,0.00000,90649.698000,4808.700,0.00,4808.700
11/21/2017 4:00:00 PM,11/21/2017 11:00:00 AM,11/21/2017 5:00:00 PM,11/21/2017 12:00:00 PM,0.00000,88559.608000,4577.100,0.00,4577.100
11/21/2017 5:00:00 PM,11/21/2017 12:00:00 PM,11/21/2017 6:00:00 PM,11/21/2017 1:00:00 PM,0.00000,87103.374000,4651.300,0.00,4651.300
11/21/2017 6:00:00 PM,11/21/2017 1:00:00 PM,11/21/2017 7:00:00 PM,11/21/2017 2:00:00 PM,0.00000,86324.651000,4490.500,0.00,4490.500
11/21/2017 7:00:00 PM,11/21/2017 2:00:00 PM,11/21/2017 8:00:00 PM,11/21/2017 3:00:00 PM,0.00000,85600.077000,4685.200,0.00,4685.200
11/21/2017 8:00:00 PM,11/21/2017 3:00:00 PM,11/21/2017 9:00:00 PM,11/21/2017 4:00:00 PM,0.00000,85498.136000,4808.600,0.00,4808.600
11/21/2017 9:00:00 PM,11/21/2017 4:00:00 PM,11/21/2017 10:00:00 PM,11/21/2017 5:00:00 PM,0.00000,87274.490000,4808.700,0.00,4808.700
11/21/2017 10:00:00 PM,11/21/2017 5:00:00 PM,11/21/2017 11:00:00 PM,11/21/2017 6:00:00 PM,0.00000,92408.599000,4803.200,0.00,4803.200
11/21/2017 11:00:00 PM,11/21/2017 6:00:00 PM,11/22/2017 12:00:00 AM,11/21/2017 7:00:00 PM,0.00000,93521.293000,4803.200,0.00,4803.200
11/22/2017 12:00:00 AM,11/21/2017 7:00:00 PM,11/22/2017 1:00:00 AM,11/21/2017 8:00:00 PM,0.00000,92333.643000,4803.200,0.00,4803.200
11/22/2017 1:00:00 AM,11/21/2017 8:00:00 PM,11/22/2017 2:00:00 AM,11/21/2017 9:00:00 PM,0.00000,90590.124000,4798.600,0.00,4798.600
11/22/2017 2:00:00 AM,11/21/2017 9:00:00 PM,11/22/2017 3:00:00 AM,11/21/2017 10:00:00 PM,0.00000,87485.336000,4733.700,0.00,4733.700
11/22/2017 3:00:00 AM,11/21/2017 10:00:00 PM,11/22/2017 4:00:00 AM,11/21/2017 11:00:00 PM,0.00000,82641.419000,4635.900,0.00,4635.900
11/22/2017 4:00:00 AM,11/21/2017 11:00:00 PM,11/22/2017 5:00:00 AM,11/22/2017 12:00:00 AM,0.00000,77822.384000,4882.200,0.00,4882.200
11/22/2017 5:00:00 AM,11/22/2017 12:00:00 AM,11/22/2017 6:00:00 AM,11/22/2017 1:00:00 AM,0.00000,74313.266000,5227.000,0.00,5227.000
11/22/2017 6:00:00 AM,11/22/2017 1:00:00 AM,11/22/2017 7:00:00 AM,11/22/2017 2:00:00 AM,0.00000,72075.019000,5269.000,0.00,5269.000
11/22/2017 7:00:00 AM,11/22/2017 2:00:00 AM,11/22/2017 8:00:00 AM,11/22/2017 3:00:00 AM,0.00000,71206.890000,5269.000,0.00,5269.000
11/22/2017 8:00:00 AM,11/22/2017 3:00:00 AM,11/22/2017 9:00:00 AM,11/22/2017 4:00:00 AM,0.00000,71194.944000,5269.000,0.00,5269.000
11/22/2017 9:00:00 AM,11/22/2017 4:00:00 AM,11/22/2017 10:00:00 AM,11/22/2017 5:00:00 AM,0.00000,72843.586000,5269.000,0.00,5269.000
11/22/2017 10:00:00 AM,11/22/2017 5:00:00 AM,11/22/2017 11:00:00 AM,11/22/2017 6:00:00 AM,0.00000,77254.401000,5180.500,0.00,5180.500
11/22/2017 11:00:00 AM,11/22/2017 6:00:00 AM,11/22/2017 12:00:00 PM,11/22/2017 7:00:00 AM,0.00000,83996.320000,5253.200,0.00,5253.200
11/22/2017 12:00:00 PM,11/22/2017 7:00:00 AM,11/22/2017 1:00:00 PM,11/22/2017 8:00:00 AM,0.00000,88935.232000,5184.700,0.00,5184.700
11/22/2017 1:00:00 PM,11/22/2017 8:00:00 AM,11/22/2017 2:00:00 PM,11/22/2017 9:00:00 AM,0.00000,90441.138000,5268.900,0.00,5268.900
11/22/2017 2:00:00 PM,11/22/2017 9:00:00 AM,11/22/2017 3:00:00 PM,11/22/2017 10:00:00 AM,0.00000,90885.100000,5199.300,0.00,5199.300
