datetime_beginning_utc,datetime_beginning_ept,hrly_da_demand_bid
10/19/2016 12:00:00 PM,10/19/2016 8:00:00 AM,85001.0
10/19/2016 1:00:00 PM,10/19/2016 9:00:00 AM,87412.0
10/19/2016 2:00:00 PM,10/19/2016 10:00:00 AM,89372.0
10/19/2016 3:00:00 PM,10/19/2016 11:00:00 AM,90887.0
10/19/2016 4:00:00 PM,10/19/2016 12:00:00 PM,95022.0
10/19/2016 5:00:00 PM,10/19/2016 1:00:00 PM,96218.0
10/19/2016 6:00:00 PM,10/19/2016 2:00:00 PM,97100.0
10/19/2016 7:00:00 PM,10/19/2016 3:00:00 PM,97202.0
10/19/2016 8:00:00 PM,10/19/2016 4:00:00 PM,97259.0
10/19/2016 9:00:00 PM,10/19/2016 5:00:00 PM,96255.0
10/19/2016 10:00:00 PM,10/19/2016 6:00:00 PM,96745.0
10/19/2016 11:00:00 PM,10/19/2016 7:00:00 PM,97234.0
10/20/2016 12:00:00 AM,10/19/2016 8:00:00 PM,93914.0
10/20/2016 1:00:00 AM,10/19/2016 9:00:00 PM,88565.0
10/20/2016 2:00:00 AM,10/19/2016 10:00:00 PM,82424.0
10/20/2016 3:00:00 AM,10/19/2016 11:00:00 PM,75828.0
10/20/2016 4:00:00 AM,10/20/2016 12:00:00 AM,67924.0
10/20/2016 5:00:00 AM,10/20/2016 1:00:00 AM,65243.0
10/20/2016 6:00:00 AM,10/20/2016 2:00:00 AM,63889.0
10/20/2016 7:00:00 AM,10/20/2016 3:00:00 AM,62968.0
10/20/2016 8:00:00 AM,10/20/2016 4:00:00 AM,63978.0
10/20/2016 9:00:00 AM,10/20/2016 5:00:00 AM,69115.0
10/20/2016 10:00:00 AM,10/20/2016 6:00:00 AM,80205.0
10/20/2016 11:00:00 AM,10/20/2016 7:00:00 AM,82756.0
10/20/2016 12:00:00 PM,10/20/2016 8:00:00 AM,83605.0
10/20/2016 1:00:00 PM,10/20/2016 9:00:00 AM,85467.0
10/20/2016 2:00:00 PM,10/20/2016 10:00:00 AM,86757.0
10/20/2016 3:00:00 PM,10/20/2016 11:00:00 AM,87786.0
10/20/2016 4:00:00 PM,10/20/2016 12:00:00 PM,88519.0
10/20/2016 5:00:00 PM,10/20/2016 1:00:00 PM,89430.0
10/20/2016 6:00:00 PM,10/20/2016 2:00:00 PM,89774.0
10/20/2016 7:00:00 PM,10/20/2016 3:00:00 PM,89875.0
10/20/2016 8:00:00 PM,10/20/2016 4:00:00 PM,90569.0
10/20/2016 9:00:00 PM,10/20/2016 5:00:00 PM,89707.0
10/20/2016 10:00:00 PM,10/20/2016 6:00:00 PM,91646.0
10/20/2016 11:00:00 PM,10/20/2016 7:00:00 PM,92226.0
10/21/2016 12:00:00 AM,10/20/2016 8:00:00 PM,89585.0
10/21/2016 1:00:00 AM,10/20/2016 9:00:00 PM,84708.0
10/21/2016 2:00:00 AM,10/20/2016 10:00:00 PM,78468.0
10/21/2016 3:00:00 AM,10/20/2016 11:00:00 PM,72606.0
10/21/2016 4:00:00 AM,10/21/2016 12:00:00 AM,67286.0
10/21/2016 5:00:00 AM,10/21/2016 1:00:00 AM,65687.0
10/21/2016 6:00:00 AM,10/21/2016 2:00:00 AM,64021.0
10/21/2016 7:00:00 AM,10/21/2016 3:00:00 AM,63613.0
10/21/2016 8:00:00 AM,10/21/2016 4:00:00 AM,65139.0
10/21/2016 9:00:00 AM,10/21/2016 5:00:00 AM,71361.0
10/21/2016 10:00:00 AM,10/21/2016 6:00:00 AM,80445.0
10/21/2016 11:00:00 AM,10/21/2016 7:00:00 AM,82964.0
10/21/2016 12:00:00 PM,10/21/2016 8:00:00 AM,83799.0
10/21/2016 1:00:00 PM,10/21/2016 9:00:00 AM,84617.0
10/21/2016 2:00:00 PM,10/21/2016 10:00:00 AM,86421.0
10/21/2016 3:00:00 PM,10/21/2016 11:00:00 AM,85668.0
10/21/2016 4:00:00 PM,10/21/2016 12:00:00 PM,85452.0
10/21/2016 5:00:00 PM,10/21/2016 1:00:00 PM,84626.0
10/21/2016 6:00:00 PM,10/21/2016 2:00:00 PM,83878.0
10/21/2016 7:00:00 PM,10/21/2016 3:00:00 PM,82919.0
10/21/2016 8:00:00 PM,10/21/2016 4:00:00 PM,82364.0
10/21/2016 9:00:00 PM,10/21/2016 5:00:00 PM,82451.0
10/21/2016 10:00:00 PM,10/21/2016 6:00:00 PM,84903.0
10/21/2016 11:00:00 PM,10/21/2016 7:00:00 PM,85401.0
10/22/2016 12:00:00 AM,10/21/2016 8:00:00 PM,83642.0
10/22/2016 1:00:00 AM,10/21/2016 9:00:00 PM,79545.0
10/22/2016 2:00:00 AM,10/21/2016 10:00:00 PM,73646.0
10/22/2016 3:00:00 AM,10/21/2016 11:00:00 PM,69133.0
10/22/2016 4:00:00 AM,10/22/2016 12:00:00 AM,65786.0
10/22/2016 5:00:00 AM,10/22/2016 1:00:00 AM,62721.0
10/22/2016 6:00:00 AM,10/22/2016 2:00:00 AM,61068.0
10/22/2016 7:00:00 AM,10/22/2016 3:00:00 AM,60125.0
10/22/2016 8:00:00 AM,10/22/2016 4:00:00 AM,60970.0
10/22/2016 9:00:00 AM,10/22/2016 5:00:00 AM,62570.0
10/22/2016 10:00:00 AM,10/22/2016 6:00:00 AM,67367.0
10/22/2016 11:00:00 AM,10/22/2016 7:00:00 AM,70512.0
10/22/2016 12:00:00 PM,10/22/2016 8:00:00 AM,73600.0
10/22/2016 1:00:00 PM,10/22/2016 9:00:00 AM,76297.0
10/22/2016 2:00:00 PM,10/22/2016 10:00:00 AM,77011.0
10/22/2016 3:00:00 PM,10/22/2016 11:00:00 AM,75940.0
10/22/2016 4:00:00 PM,10/22/2016 12:00:00 PM,74845.0
10/22/2016 5:00:00 PM,10/22/2016 1:00:00 PM,74135.0
10/22/2016 6:00:00 PM,10/22/2016 2:00:00 PM,73018.0
10/22/2016 7:00:00 PM,10/22/2016 3:00:00 PM,72555.0
10/22/2016 8:00:00 PM,10/22/2016 4:00:00 PM,72972.0
10/22/2016 9:00:00 PM,10/22/2016 5:00:00 PM,73922.0
10/22/2016 10:00:00 PM,10/22/2016 6:00:00 PM,77831.0
10/22/2016 11:00:00 PM,10/22/2016 7:00:00 PM,78928.0
10/23/2016 12:00:00 AM,10/22/2016 8:00:00 PM,78189.0
10/23/2016 1:00:00 AM,10/22/2016 9:00:00 PM,75933.0
10/23/2016 2:00:00 AM,10/22/2016 10:00:00 PM,71840.0
10/23/2016 3:00:00 AM,10/22/2016 11:00:00 PM,67313.0
10/23/2016 4:00:00 AM,10/23/2016 12:00:00 AM,64616.0
10/23/2016 5:00:00 AM,10/23/2016 1:00:00 AM,61990.0
10/23/2016 6:00:00 AM,10/23/2016 2:00:00 AM,60440.0
10/23/2016 7:00:00 AM,10/23/2016 3:00:00 AM,60271.0
10/23/2016 8:00:00 AM,10/23/2016 4:00:00 AM,60356.0
10/23/2016 9:00:00 AM,10/23/2016 5:00:00 AM,62161.0
10/23/2016 10:00:00 AM,10/23/2016 6:00:00 AM,64556.0
10/23/2016 11:00:00 AM,10/23/2016 7:00:00 AM,66873.0
10/23/2016 12:00:00 PM,10/23/2016 8:00:00 AM,71136.0
10/23/2016 1:00:00 PM,10/23/2016 9:00:00 AM,72525.0
10/23/2016 2:00:00 PM,10/23/2016 10:00:00 AM,71638.0
10/23/2016 3:00:00 PM,10/23/2016 11:00:00 AM,70315.0
10/23/2016 4:00:00 PM,10/23/2016 12:00:00 PM,70657.0
10/23/2016 5:00:00 PM,10/23/2016 1:00:00 PM,69980.0
10/23/2016 6:00:00 PM,10/23/2016 2:00:00 PM,69633.0
10/23/2016 7:00:00 PM,10/23/2016 3:00:00 PM,69265.0
10/23/2016 8:00:00 PM,10/23/2016 4:00:00 PM,70218.0
10/23/2016 9:00:00 PM,10/23/2016 5:00:00 PM,71235.0
10/23/2016 10:00:00 PM,10/23/2016 6:00:00 PM,78284.0
10/23/2016 11:00:00 PM,10/23/2016 7:00:00 PM,79415.0
10/24/2016 12:00:00 AM,10/23/2016 8:00:00 PM,76847.0
10/24/2016 1:00:00 AM,10/23/2016 9:00:00 PM,73763.0
10/24/2016 2:00:00 AM,10/23/2016 10:00:00 PM,69572.0
10/24/2016 3:00:00 AM,10/23/2016 11:00:00 PM,65025.0
10/24/2016 4:00:00 AM,10/24/2016 12:00:00 AM,63011.0
10/24/2016 5:00:00 AM,10/24/2016 1:00:00 AM,61832.0
10/24/2016 6:00:00 AM,10/24/2016 2:00:00 AM,60030.0
10/24/2016 7:00:00 AM,10/24/2016 3:00:00 AM,59844.0
10/24/2016 8:00:00 AM,10/24/2016 4:00:00 AM,61808.0
10/24/2016 9:00:00 AM,10/24/2016 5:00:00 AM,66809.0
10/24/2016 10:00:00 AM,10/24/2016 6:00:00 AM,79011.0
10/24/2016 11:00:00 AM,10/24/2016 7:00:00 AM,81838.0
10/24/2016 12:00:00 PM,10/24/2016 8:00:00 AM,82095.0
10/24/2016 1:00:00 PM,10/24/2016 9:00:00 AM,82607.0
10/24/2016 2:00:00 PM,10/24/2016 10:00:00 AM,82657.0
10/24/2016 3:00:00 PM,10/24/2016 11:00:00 AM,81764.0
10/24/2016 4:00:00 PM,10/24/2016 12:00:00 PM,82187.0
10/24/2016 5:00:00 PM,10/24/2016 1:00:00 PM,81449.0
10/24/2016 6:00:00 PM,10/24/2016 2:00:00 PM,80467.0
10/24/2016 7:00:00 PM,10/24/2016 3:00:00 PM,80104.0
10/24/2016 8:00:00 PM,10/24/2016 4:00:00 PM,80126.0
10/24/2016 9:00:00 PM,10/24/2016 5:00:00 PM,80490.0
10/24/2016 10:00:00 PM,10/24/2016 6:00:00 PM,85800.0
10/24/2016 11:00:00 PM,10/24/2016 7:00:00 PM,86411.0
10/25/2016 12:00:00 AM,10/24/2016 8:00:00 PM,84622.0
10/25/2016 1:00:00 AM,10/24/2016 9:00:00 PM,80287.0
10/25/2016 2:00:00 AM,10/24/2016 10:00:00 PM,75699.0
10/25/2016 3:00:00 AM,10/24/2016 11:00:00 PM,70724.0
10/25/2016 4:00:00 AM,10/25/2016 12:00:00 AM,66950.0
10/25/2016 5:00:00 AM,10/25/2016 1:00:00 AM,65584.0
10/25/2016 6:00:00 AM,10/25/2016 2:00:00 AM,64352.0
10/25/2016 7:00:00 AM,10/25/2016 3:00:00 AM,64303.0
10/25/2016 8:00:00 AM,10/25/2016 4:00:00 AM,66666.0
10/25/2016 9:00:00 AM,10/25/2016 5:00:00 AM,74666.0
10/25/2016 10:00:00 AM,10/25/2016 6:00:00 AM,87144.0
10/25/2016 11:00:00 AM,10/25/2016 7:00:00 AM,88468.0
10/25/2016 12:00:00 PM,10/25/2016 8:00:00 AM,85869.0
10/25/2016 1:00:00 PM,10/25/2016 9:00:00 AM,84941.0
10/25/2016 2:00:00 PM,10/25/2016 10:00:00 AM,84946.0
10/25/2016 3:00:00 PM,10/25/2016 11:00:00 AM,83577.0
10/25/2016 4:00:00 PM,10/25/2016 12:00:00 PM,83163.0
10/25/2016 5:00:00 PM,10/25/2016 1:00:00 PM,82742.0
10/25/2016 6:00:00 PM,10/25/2016 2:00:00 PM,81818.0
10/25/2016 7:00:00 PM,10/25/2016 3:00:00 PM,81167.0
10/25/2016 8:00:00 PM,10/25/2016 4:00:00 PM,81592.0
10/25/2016 9:00:00 PM,10/25/2016 5:00:00 PM,82163.0
10/25/2016 10:00:00 PM,10/25/2016 6:00:00 PM,88683.0
10/25/2016 11:00:00 PM,10/25/2016 7:00:00 PM,89476.0
10/26/2016 12:00:00 AM,10/25/2016 8:00:00 PM,86688.0
10/26/2016 1:00:00 AM,10/25/2016 9:00:00 PM,82446.0
10/26/2016 2:00:00 AM,10/25/2016 10:00:00 PM,78129.0
10/26/2016 3:00:00 AM,10/25/2016 11:00:00 PM,73424.0
10/26/2016 4:00:00 AM,10/26/2016 12:00:00 AM,69387.0
10/26/2016 5:00:00 AM,10/26/2016 1:00:00 AM,67757.0
10/26/2016 6:00:00 AM,10/26/2016 2:00:00 AM,66680.0
10/26/2016 7:00:00 AM,10/26/2016 3:00:00 AM,67090.0
10/26/2016 8:00:00 AM,10/26/2016 4:00:00 AM,69381.0
10/26/2016 9:00:00 AM,10/26/2016 5:00:00 AM,76643.0
10/26/2016 10:00:00 AM,10/26/2016 6:00:00 AM,88643.0
10/26/2016 11:00:00 AM,10/26/2016 7:00:00 AM,90159.0
10/26/2016 12:00:00 PM,10/26/2016 8:00:00 AM,88837.0
10/26/2016 1:00:00 PM,10/26/2016 9:00:00 AM,87149.0
10/26/2016 2:00:00 PM,10/26/2016 10:00:00 AM,87653.0
10/26/2016 3:00:00 PM,10/26/2016 11:00:00 AM,85948.0
10/26/2016 4:00:00 PM,10/26/2016 12:00:00 PM,85349.0
10/26/2016 5:00:00 PM,10/26/2016 1:00:00 PM,83889.0
10/26/2016 6:00:00 PM,10/26/2016 2:00:00 PM,82409.0
10/26/2016 7:00:00 PM,10/26/2016 3:00:00 PM,81823.0
10/26/2016 8:00:00 PM,10/26/2016 4:00:00 PM,82133.0
10/26/2016 9:00:00 PM,10/26/2016 5:00:00 PM,82617.0
10/26/2016 10:00:00 PM,10/26/2016 6:00:00 PM,88713.0
10/26/2016 11:00:00 PM,10/26/2016 7:00:00 PM,89097.0
10/27/2016 12:00:00 AM,10/26/2016 8:00:00 PM,87525.0
10/27/2016 1:00:00 AM,10/26/2016 9:00:00 PM,82319.0
10/27/2016 2:00:00 AM,10/26/2016 10:00:00 PM,78065.0
10/27/2016 3:00:00 AM,10/26/2016 11:00:00 PM,72479.0
10/27/2016 4:00:00 AM,10/27/2016 12:00:00 AM,68141.0
10/27/2016 5:00:00 AM,10/27/2016 1:00:00 AM,66193.0
10/27/2016 6:00:00 AM,10/27/2016 2:00:00 AM,65314.0
10/27/2016 7:00:00 AM,10/27/2016 3:00:00 AM,65467.0
10/27/2016 8:00:00 AM,10/27/2016 4:00:00 AM,67150.0
10/27/2016 9:00:00 AM,10/27/2016 5:00:00 AM,73077.0
10/27/2016 10:00:00 AM,10/27/2016 6:00:00 AM,85245.0
10/27/2016 11:00:00 AM,10/27/2016 7:00:00 AM,87147.0
10/27/2016 12:00:00 PM,10/27/2016 8:00:00 AM,85714.0
10/27/2016 1:00:00 PM,10/27/2016 9:00:00 AM,85183.0
10/27/2016 2:00:00 PM,10/27/2016 10:00:00 AM,85793.0
10/27/2016 3:00:00 PM,10/27/2016 11:00:00 AM,84406.0
10/27/2016 4:00:00 PM,10/27/2016 12:00:00 PM,84505.0
10/27/2016 5:00:00 PM,10/27/2016 1:00:00 PM,83985.0
10/27/2016 6:00:00 PM,10/27/2016 2:00:00 PM,82832.0
10/27/2016 7:00:00 PM,10/27/2016 3:00:00 PM,81848.0
10/27/2016 8:00:00 PM,10/27/2016 4:00:00 PM,82164.0
10/27/2016 9:00:00 PM,10/27/2016 5:00:00 PM,82563.0
10/27/2016 10:00:00 PM,10/27/2016 6:00:00 PM,87374.0
10/27/2016 11:00:00 PM,10/27/2016 7:00:00 PM,87256.0
10/28/2016 12:00:00 AM,10/27/2016 8:00:00 PM,84655.0
10/28/2016 1:00:00 AM,10/27/2016 9:00:00 PM,81368.0
10/28/2016 2:00:00 AM,10/27/2016 10:00:00 PM,74650.0
10/28/2016 3:00:00 AM,10/27/2016 11:00:00 PM,68958.0
10/28/2016 4:00:00 AM,10/28/2016 12:00:00 AM,65533.0
10/28/2016 5:00:00 AM,10/28/2016 1:00:00 AM,63856.0
10/28/2016 6:00:00 AM,10/28/2016 2:00:00 AM,62610.0
10/28/2016 7:00:00 AM,10/28/2016 3:00:00 AM,62807.0
10/28/2016 8:00:00 AM,10/28/2016 4:00:00 AM,65047.0
10/28/2016 9:00:00 AM,10/28/2016 5:00:00 AM,70595.0
10/28/2016 10:00:00 AM,10/28/2016 6:00:00 AM,81888.0
10/28/2016 11:00:00 AM,10/28/2016 7:00:00 AM,85907.0
10/28/2016 12:00:00 PM,10/28/2016 8:00:00 AM,84227.0
10/28/2016 1:00:00 PM,10/28/2016 9:00:00 AM,84296.0
10/28/2016 2:00:00 PM,10/28/2016 10:00:00 AM,85190.0
10/28/2016 3:00:00 PM,10/28/2016 11:00:00 AM,83537.0
10/28/2016 4:00:00 PM,10/28/2016 12:00:00 PM,82543.0
10/28/2016 5:00:00 PM,10/28/2016 1:00:00 PM,81890.0
10/28/2016 6:00:00 PM,10/28/2016 2:00:00 PM,80665.0
10/28/2016 7:00:00 PM,10/28/2016 3:00:00 PM,79509.0
10/28/2016 8:00:00 PM,10/28/2016 4:00:00 PM,79638.0
10/28/2016 9:00:00 PM,10/28/2016 5:00:00 PM,80876.0
10/28/2016 10:00:00 PM,10/28/2016 6:00:00 PM,84412.0
10/28/2016 11:00:00 PM,10/28/2016 7:00:00 PM,84281.0
10/29/2016 12:00:00 AM,10/28/2016 8:00:00 PM,83181.0
10/29/2016 1:00:00 AM,10/28/2016 9:00:00 PM,79154.0
10/29/2016 2:00:00 AM,10/28/2016 10:00:00 PM,74465.0
10/29/2016 3:00:00 AM,10/28/2016 11:00:00 PM,70056.0
10/29/2016 4:00:00 AM,10/29/2016 12:00:00 AM,65285.0
10/29/2016 5:00:00 AM,10/29/2016 1:00:00 AM,62525.0
10/29/2016 6:00:00 AM,10/29/2016 2:00:00 AM,61376.0
10/29/2016 7:00:00 AM,10/29/2016 3:00:00 AM,60984.0
10/29/2016 8:00:00 AM,10/29/2016 4:00:00 AM,61889.0
10/29/2016 9:00:00 AM,10/29/2016 5:00:00 AM,63931.0
10/29/2016 10:00:00 AM,10/29/2016 6:00:00 AM,68391.0
10/29/2016 11:00:00 AM,10/29/2016 7:00:00 AM,71259.0
10/29/2016 12:00:00 PM,10/29/2016 8:00:00 AM,74133.0
10/29/2016 1:00:00 PM,10/29/2016 9:00:00 AM,76472.0
10/29/2016 2:00:00 PM,10/29/2016 10:00:00 AM,76081.0
10/29/2016 3:00:00 PM,10/29/2016 11:00:00 AM,74879.0
10/29/2016 4:00:00 PM,10/29/2016 12:00:00 PM,73761.0
10/29/2016 5:00:00 PM,10/29/2016 1:00:00 PM,73251.0
10/29/2016 6:00:00 PM,10/29/2016 2:00:00 PM,73203.0
10/29/2016 7:00:00 PM,10/29/2016 3:00:00 PM,72857.0
10/29/2016 8:00:00 PM,10/29/2016 4:00:00 PM,73533.0
10/29/2016 9:00:00 PM,10/29/2016 5:00:00 PM,74617.0
10/29/2016 10:00:00 PM,10/29/2016 6:00:00 PM,77598.0
10/29/2016 11:00:00 PM,10/29/2016 7:00:00 PM,78099.0
10/30/2016 12:00:00 AM,10/29/2016 8:00:00 PM,76583.0
10/30/2016 1:00:00 AM,10/29/2016 9:00:00 PM,74198.0
10/30/2016 2:00:00 AM,10/29/2016 10:00:00 PM,69573.0
10/30/2016 3:00:00 AM,10/29/2016 11:00:00 PM,64518.0
10/30/2016 4:00:00 AM,10/30/2016 12:00:00 AM,61861.0
10/30/2016 5:00:00 AM,10/30/2016 1:00:00 AM,60063.0
10/30/2016 6:00:00 AM,10/30/2016 2:00:00 AM,58549.0
10/30/2016 7:00:00 AM,10/30/2016 3:00:00 AM,57713.0
10/30/2016 8:00:00 AM,10/30/2016 4:00:00 AM,57943.0
10/30/2016 9:00:00 AM,10/30/2016 5:00:00 AM,58532.0
10/30/2016 10:00:00 AM,10/30/2016 6:00:00 AM,60593.0
10/30/2016 11:00:00 AM,10/30/2016 7:00:00 AM,63532.0
10/30/2016 12:00:00 PM,10/30/2016 8:00:00 AM,67007.0
10/30/2016 1:00:00 PM,10/30/2016 9:00:00 AM,70153.0
10/30/2016 2:00:00 PM,10/30/2016 10:00:00 AM,71911.0
10/30/2016 3:00:00 PM,10/30/2016 11:00:00 AM,73284.0
10/30/2016 4:00:00 PM,10/30/2016 12:00:00 PM,74000.0
10/30/2016 5:00:00 PM,10/30/2016 1:00:00 PM,74622.0
10/30/2016 6:00:00 PM,10/30/2016 2:00:00 PM,74938.0
10/30/2016 7:00:00 PM,10/30/2016 3:00:00 PM,75299.0
10/30/2016 8:00:00 PM,10/30/2016 4:00:00 PM,75928.0
10/30/2016 9:00:00 PM,10/30/2016 5:00:00 PM,77199.0
10/30/2016 10:00:00 PM,10/30/2016 6:00:00 PM,80236.0
10/30/2016 11:00:00 PM,10/30/2016 7:00:00 PM,80235.0
10/31/2016 12:00:00 AM,10/30/2016 8:00:00 PM,78014.0
10/31/2016 1:00:00 AM,10/30/2016 9:00:00 PM,75651.0
10/31/2016 2:00:00 AM,10/30/2016 10:00:00 PM,70533.0
10/31/2016 3:00:00 AM,10/30/2016 11:00:00 PM,64717.0
10/31/2016 4:00:00 AM,10/31/2016 12:00:00 AM,62756.0
10/31/2016 5:00:00 AM,10/31/2016 1:00:00 AM,61348.0
10/31/2016 6:00:00 AM,10/31/2016 2:00:00 AM,60900.0
10/31/2016 7:00:00 AM,10/31/2016 3:00:00 AM,60400.0
10/31/2016 8:00:00 AM,10/31/2016 4:00:00 AM,61866.0
10/31/2016 9:00:00 AM,10/31/2016 5:00:00 AM,67865.0
10/31/2016 10:00:00 AM,10/31/2016 6:00:00 AM,79644.0
10/31/2016 11:00:00 AM,10/31/2016 7:00:00 AM,83290.0
10/31/2016 12:00:00 PM,10/31/2016 8:00:00 AM,82197.0
10/31/2016 1:00:00 PM,10/31/2016 9:00:00 AM,82661.0
10/31/2016 2:00:00 PM,10/31/2016 10:00:00 AM,84038.0
10/31/2016 3:00:00 PM,10/31/2016 11:00:00 AM,83169.0
10/31/2016 4:00:00 PM,10/31/2016 12:00:00 PM,82513.0
10/31/2016 5:00:00 PM,10/31/2016 1:00:00 PM,83201.0
10/31/2016 6:00:00 PM,10/31/2016 2:00:00 PM,82860.0
10/31/2016 7:00:00 PM,10/31/2016 3:00:00 PM,82350.0
10/31/2016 8:00:00 PM,10/31/2016 4:00:00 PM,82819.0
10/31/2016 9:00:00 PM,10/31/2016 5:00:00 PM,82802.0
10/31/2016 10:00:00 PM,10/31/2016 6:00:00 PM,86242.0
10/31/2016 11:00:00 PM,10/31/2016 7:00:00 PM,86778.0
11/1/2016 12:00:00 AM,10/31/2016 8:00:00 PM,84859.0
11/1/2016 1:00:00 AM,10/31/2016 9:00:00 PM,81683.0
11/1/2016 2:00:00 AM,10/31/2016 10:00:00 PM,76890.0
11/1/2016 3:00:00 AM,10/31/2016 11:00:00 PM,71581.0
11/1/2016 4:00:00 AM,11/1/2016 12:00:00 AM,67020.0
11/1/2016 5:00:00 AM,11/1/2016 1:00:00 AM,64769.0
11/1/2016 6:00:00 AM,11/1/2016 2:00:00 AM,64252.0
11/1/2016 7:00:00 AM,11/1/2016 3:00:00 AM,64302.0
11/1/2016 8:00:00 AM,11/1/2016 4:00:00 AM,65346.0
11/1/2016 9:00:00 AM,11/1/2016 5:00:00 AM,70833.0
11/1/2016 10:00:00 AM,11/1/2016 6:00:00 AM,81498.0
11/1/2016 11:00:00 AM,11/1/2016 7:00:00 AM,85619.0
11/1/2016 12:00:00 PM,11/1/2016 8:00:00 AM,84207.0
11/1/2016 1:00:00 PM,11/1/2016 9:00:00 AM,83411.0
11/1/2016 2:00:00 PM,11/1/2016 10:00:00 AM,83567.0
11/1/2016 3:00:00 PM,11/1/2016 11:00:00 AM,83673.0
11/1/2016 4:00:00 PM,11/1/2016 12:00:00 PM,82941.0
11/1/2016 5:00:00 PM,11/1/2016 1:00:00 PM,82999.0
11/1/2016 6:00:00 PM,11/1/2016 2:00:00 PM,81980.0
11/1/2016 7:00:00 PM,11/1/2016 3:00:00 PM,81816.0
11/1/2016 8:00:00 PM,11/1/2016 4:00:00 PM,81946.0
11/1/2016 9:00:00 PM,11/1/2016 5:00:00 PM,83251.0
11/1/2016 10:00:00 PM,11/1/2016 6:00:00 PM,86257.0
11/1/2016 11:00:00 PM,11/1/2016 7:00:00 PM,86277.0
11/2/2016 12:00:00 AM,11/1/2016 8:00:00 PM,84259.0
11/2/2016 1:00:00 AM,11/1/2016 9:00:00 PM,79511.0
11/2/2016 2:00:00 AM,11/1/2016 10:00:00 PM,74173.0
11/2/2016 3:00:00 AM,11/1/2016 11:00:00 PM,69177.0
11/2/2016 4:00:00 AM,11/2/2016 12:00:00 AM,65295.0
11/2/2016 5:00:00 AM,11/2/2016 1:00:00 AM,61558.0
11/2/2016 6:00:00 AM,11/2/2016 2:00:00 AM,60434.0
11/2/2016 7:00:00 AM,11/2/2016 3:00:00 AM,60652.0
11/2/2016 8:00:00 AM,11/2/2016 4:00:00 AM,62192.0
11/2/2016 9:00:00 AM,11/2/2016 5:00:00 AM,67828.0
11/2/2016 10:00:00 AM,11/2/2016 6:00:00 AM,78228.0
11/2/2016 11:00:00 AM,11/2/2016 7:00:00 AM,82392.0
11/2/2016 12:00:00 PM,11/2/2016 8:00:00 AM,81711.0
11/2/2016 1:00:00 PM,11/2/2016 9:00:00 AM,81907.0
11/2/2016 2:00:00 PM,11/2/2016 10:00:00 AM,82442.0
11/2/2016 3:00:00 PM,11/2/2016 11:00:00 AM,82104.0
11/2/2016 4:00:00 PM,11/2/2016 12:00:00 PM,82474.0
11/2/2016 5:00:00 PM,11/2/2016 1:00:00 PM,82784.0
11/2/2016 6:00:00 PM,11/2/2016 2:00:00 PM,82523.0
11/2/2016 7:00:00 PM,11/2/2016 3:00:00 PM,82503.0
11/2/2016 8:00:00 PM,11/2/2016 4:00:00 PM,83144.0
11/2/2016 9:00:00 PM,11/2/2016 5:00:00 PM,83520.0
11/2/2016 10:00:00 PM,11/2/2016 6:00:00 PM,86957.0
11/2/2016 11:00:00 PM,11/2/2016 7:00:00 PM,86454.0
11/3/2016 12:00:00 AM,11/2/2016 8:00:00 PM,83656.0
11/3/2016 1:00:00 AM,11/2/2016 9:00:00 PM,80024.0
11/3/2016 2:00:00 AM,11/2/2016 10:00:00 PM,73901.0
11/3/2016 3:00:00 AM,11/2/2016 11:00:00 PM,69529.0
11/3/2016 4:00:00 AM,11/3/2016 12:00:00 AM,64614.0
11/3/2016 5:00:00 AM,11/3/2016 1:00:00 AM,62578.0
11/3/2016 6:00:00 AM,11/3/2016 2:00:00 AM,61094.0
11/3/2016 7:00:00 AM,11/3/2016 3:00:00 AM,61317.0
11/3/2016 8:00:00 AM,11/3/2016 4:00:00 AM,62663.0
11/3/2016 9:00:00 AM,11/3/2016 5:00:00 AM,67414.0
11/3/2016 10:00:00 AM,11/3/2016 6:00:00 AM,77711.0
11/3/2016 11:00:00 AM,11/3/2016 7:00:00 AM,81993.0
11/3/2016 12:00:00 PM,11/3/2016 8:00:00 AM,82967.0
11/3/2016 1:00:00 PM,11/3/2016 9:00:00 AM,83637.0
11/3/2016 2:00:00 PM,11/3/2016 10:00:00 AM,84131.0
11/3/2016 3:00:00 PM,11/3/2016 11:00:00 AM,84105.0
11/3/2016 4:00:00 PM,11/3/2016 12:00:00 PM,84235.0
11/3/2016 5:00:00 PM,11/3/2016 1:00:00 PM,84545.0
11/3/2016 6:00:00 PM,11/3/2016 2:00:00 PM,84207.0
11/3/2016 7:00:00 PM,11/3/2016 3:00:00 PM,84153.0
11/3/2016 8:00:00 PM,11/3/2016 4:00:00 PM,84166.0
11/3/2016 9:00:00 PM,11/3/2016 5:00:00 PM,84785.0
11/3/2016 10:00:00 PM,11/3/2016 6:00:00 PM,89091.0
11/3/2016 11:00:00 PM,11/3/2016 7:00:00 PM,87989.0
11/4/2016 12:00:00 AM,11/3/2016 8:00:00 PM,86058.0
11/4/2016 1:00:00 AM,11/3/2016 9:00:00 PM,80465.0
11/4/2016 2:00:00 AM,11/3/2016 10:00:00 PM,73942.0
11/4/2016 3:00:00 AM,11/3/2016 11:00:00 PM,69866.0
11/4/2016 4:00:00 AM,11/4/2016 12:00:00 AM,65638.0
