"","gen_coal","gen_gas","gen_hydro","gen_multi","gen_nuclear","gen_oil","gen_other","gen_otherRE","gen_solar","gen_storage","gen_solar.1","gen_wind"
"286",37709.8,2794.2,679.9,829.7,35404.4,509.1,23454.9,564.9,0,0,0,3625.6
"287",36110.4,2722.8,676.6,823.4,35416.5,582.5,22168.8,568.3,0,0,0,3639.6
"288",33496.5,2707.5,680.3,772.7,35419.1,547.2,21137.3,575.4,0,0,0,3212.3
"289",32522.7,2436.4,669.4,675,35412.2,753.4,19565.1,588.5,0,0,0,3018.9
"290",32161.5,2511.8,668.9,500.4,35432.1,752.2,19445.6,607.2,0,0,0,2525.7
"291",31976.1,2557.2,675.4,498.3,35427.2,847.1,19123,605.9,0,0,0,2380.9
"292",32707,2446.5,671.8,501.7,35430.7,847.9,18956.3,609.5,0,0,0,2129.1
"293",34058.1,2563,677.3,680.2,35420.6,989.9,19254.8,612.4,0,0,0,1885.6
"294",34723.3,2489.8,680.6,845.6,35424.6,1330.6,20677.8,614.1,0,0,0,1676.6
"295",37762.9,3091.3,1244.6,844.6,35417.7,1302.7,24935.1,603.3,0,0,0,1580.6
"296",40880.6,4001.4,1554.4,851.4,35429.7,1738.4,26619,583.6,0,0,0,1514.6
"297",41399.3,3855.5,1106.4,862.4,35429.1,1421.9,26533.4,600.1,6.9,0,6.9,1584.4
"298",40487.2,3836.8,1219,973.9,35409.2,1336.2,24949,618.9,28.8,0,28.8,1500.6
"299",40846.2,3587.9,917.7,846.1,35414.3,1070.5,23171.9,598,48.7,0,48.7,1802.7
"300",40442,2993.1,834.3,546.3,35416,918.7,22354.3,606.3,59,0,59,1817.9
"301",39735.2,3011.2,964.1,527.8,35415.6,946.6,22021.2,599.7,59.3,0,59.3,1878.8
"302",38860.1,2568.6,937.6,520.9,35435.1,1010.4,21275.3,629.3,56.5,0,56.5,2122.3
"303",38313.4,2732.1,719.7,521.8,35444.9,918.6,20872.8,605.6,43.3,0,43.3,2282.9
"304",38073.5,2717.2,725.7,522.3,35422.2,991,20749.7,616.6,16.1,0,16.1,2339.4
"305",38605.2,2455.4,744,552.8,35415.3,1211.5,21860.2,640,1.2,0,1.2,2149.1
"306",39207.2,3071.3,1332.9,755,35406.8,1155.2,24638.8,633.5,0,0,0,2009.4
"307",39372.7,4326,1344.1,690.8,35415.2,1221.7,26335.9,626.5,0,0,0,2112.8
"308",39066.5,4291,1452.1,601.7,35412.9,1253.8,26278.6,608.3,0,0,0,2200.3
"309",39066.5,4291,1452.1,601.7,35412.9,1253.8,26278.6,608.3,0,0,0,2200.3
"310",38362.7,3313.7,947.8,525.2,35418,1259.6,22685.6,590.2,0,0,0,3404.2
"311",36560.9,2902.3,675.6,504.2,35414.5,1161.7,20197.3,587.7,0,0,0,3623.1
"312",34175.5,2610,679.3,520,35421.3,1078.9,19521.5,593.5,0,0,0,3576.1
"313",31236.7,2578.9,683,490.8,35416.5,676.6,20018.5,593.4,0,0,0,3638.4
"314",28588.2,2647.8,683.6,428.6,35430,600.2,20007,608.4,0,0,0,3944.6
"315",27523.1,2409.9,676.4,430.7,35437.9,620,19193.6,600.9,0,0,0,4025
"316",26416,2387.7,674,433.7,35418.6,607.1,19368.2,609.8,0,0,0,3997
"317",26268,2422.9,682.9,438.4,35420.1,610,19965.5,600.7,0,0,0,4037.9
"318",27232.9,2568.1,690.9,436,35422.8,590.5,22008.9,605.7,0,0,0,3759.8
"319",31584.2,2493.2,1593.1,445.5,35425.2,623.4,24677.1,609.8,0,0,0,3439.2
"320",36074.8,2715.5,1437.2,577.8,35416,608.1,25713.8,605.5,0,0,0,3565.9
"321",36228.3,2647.1,1281,559.8,35414.5,610.6,25613.1,613.4,2.3,0,2.3,3557.1
"322",35968.7,2418.7,875.6,511.6,35418.6,597.3,22874.8,593.1,28.2,0,28.2,3565.2
"323",34073,2693.4,943.9,521.2,35426.3,645.9,21966.4,610.6,41.3,0,41.3,3474.2
"324",31717,2710.8,690.8,684.4,35406.2,767.4,21056.1,601,48.1,0,48.1,3289
"325",30515.5,2684.9,716.5,795.6,35384.1,793.9,20679.6,598.2,36.1,0,36.1,2721.7
"326",28675.5,2390.3,681.8,967.2,35380.9,954.1,20261.1,601.8,43.5,0,43.5,3268.2
"327",27738.8,2516.1,717.7,864.5,35395,920.4,20214.7,595.4,34,0,34,3200.5
"328",27754.1,2714.6,720,754.8,35377.3,571.4,19943.8,600.3,18.2,0,18.2,3175.5
"329",28938.7,2804.4,733,724.9,35381.5,373.5,20271.9,624.2,1.1,0,1.1,3312.8
"330",29081,3280.3,1020.2,821.9,35366.5,315.1,21738,620.8,0,0,0,3558.9
"331",32587.6,3112.8,1157,827,35369.7,308.5,22136.5,606.7,0,0,0,3846.1
"332",31549.6,3012.8,983.7,1068.3,35364.1,302.9,21496.5,612,0,0,0,3973.5
"333",30773.3,2874.3,862,1068.7,35356.4,180.6,21565.6,613.2,0,0,0,4103
"334",30065,2930.1,666.7,1073.4,35353.2,1,20480.1,604.8,0,0,0,4108.7
"335",27243.3,2398.8,674.2,909.1,35361.4,1,19320.8,613.4,0,0,0,4264.6
"336",24273.3,2657.1,680.8,464,35351.5,1,18904.5,614.1,0,0,0,4233.3
"337",22975.1,2207.9,620.5,331.7,35378.6,1,18527.7,631.7,0,0,0,4298
"338",22224.1,2576.1,619.6,169.6,35383.2,0,18461.4,639.6,0,0,0,4407.8
"339",22008.2,2280.8,530.1,170.3,35364.9,1,18082.4,641.9,0,0,0,4233.9
"340",21569.9,2278.5,539.7,175.7,35360.2,1,18137.4,644,0,0,0,4150.9
"341",21638.3,2514.1,677,174.4,35372.9,1,18445.2,634.6,0,0,0,4041.9
"342",23773.8,2805.9,602.5,176.8,35365.9,1,19012.7,642.2,0,0,0,3920.2
"343",27371,2877.6,1123.2,194.4,35374,1,20827.8,637.9,0,0,0,3568.7
"344",32761.7,2860.4,1299.8,194.3,35374,50.1,23251.9,636.6,0,0,0,3144.9
"345",33244.1,2980.5,942.1,201,35374.3,50,22500.3,639.6,9,0,9,2586.5
"346",32570.5,2916.1,887.6,191.2,35383.6,1,22000.7,652.8,19,0,19,2443.5
"347",31027.9,2907.5,889.6,180.4,35386.1,81.9,21611.1,655.6,30.7,0,30.7,2264.3
"348",29698.2,2867.6,682.3,182.7,35370.4,1,21396.7,649.3,36.8,0,36.8,2237.5
"349",28526.5,2868.2,680.5,169.6,35380.2,1,20662.7,646.9,32.8,0,32.8,2026.5
"350",28540.1,3091.9,689,173.2,35357.8,1,20730.6,656.3,15.9,0,15.9,2376.2
"351",29037.9,2882.1,676.6,173.1,35347.8,1,20688,664.7,6.4,0,6.4,2039.2
"352",29401.1,2845.4,641.6,174.1,35331.5,1,20541.4,624,0,0,0,2085.9
"353",30006.9,2084.6,661.2,170.9,35340.7,1,21548.9,660.9,0,0,0,2868.6
"354",32147.6,2030.1,1072,168,35338.8,1,22536.8,648.7,0,0,0,3223.5
"355",32280.8,2240.8,979.1,166.5,35321.4,0,22626.6,647.9,0,0,0,3320.4
"356",30165.9,2118.7,774.6,163.9,35335.8,1,22453.9,645,0,0,0,3295
"357",29384.2,2309.5,694.2,168.9,35334.7,22.4,22046.2,637.6,0,0,0,3006
"358",27042.3,2529.9,613.9,177.9,35350.3,49,20818.8,637.3,0,0,0,3052.5
"359",24540.9,2470,609.1,173,35364.5,55.3,20132.3,636.4,0,0,0,2862.3
"360",23914.8,2770.1,606.4,164.8,35293.6,4.5,19094.4,636,0,0,0,2759.8
"361",22334.5,2371.6,521.4,171,34856.3,1,16194.4,641.2,0,0,0,2625.3
"362",22228.6,2248.1,433,120.1,34928.7,0,15161.2,642.1,0,0,0,2533.4
"363",21442.4,2082.8,375.8,124.4,35080.7,1,14765.3,656.6,0,0,0,2437.5
"364",20953,1926,503.3,126.6,35197.4,1,14671.5,655.6,0,0,0,2598.7
"365",20809.8,1967.6,622.2,123.8,35215.6,1,14335.1,661.1,0,0,0,2692.4
"366",21062,2099.8,654.4,126.3,35223.9,1,15155.5,658.5,0,0,0,2629
"367",21718.9,2343.1,670.9,123.4,35244.4,1,16098.7,662.2,0,0,0,2435.7
"368",23846.4,2411.5,584.5,167.8,35270.7,0,16770.2,652.5,0,0,0,2415.1
"369",25560.8,2607.9,640.2,168.7,35256,1,17096,643,1.5,0,1.5,2316.2
"370",27067.5,2582.3,643,167,35265.5,1,17222.5,641.3,15.3,0,15.3,2519.6
"371",27879,2317.4,555.6,452.7,35297.5,0,16666.5,636.5,38.3,0,38.3,2527.2
"372",28146.8,2533,623.9,493.7,35289.7,1,16136.9,651.2,57.9,0,57.9,2332.6
"373",27919.3,2402.2,566.5,489.2,35292.6,0,15853.5,641.2,34.9,0,34.9,2108.2
"374",27077.7,2436.1,623.3,493.9,35311.2,1,15846,634.8,16.5,0,16.5,1939.2
"375",26969.7,2231.8,551.4,564.7,35315,1,15876,658.6,11.8,0,11.8,1734.5
"376",26730.5,2406.4,627.9,530.7,35320,0,16045.1,638.1,7.6,0,7.6,1601.4
"377",28058,2311.7,642.4,515.3,35349,1,15794.8,644.3,2.9,0,2.9,1677.8
"378",30286.2,2284.6,875,510.3,35344,0,18429.2,635.4,0,0,0,1584.7
"379",32827.8,2403.7,703.1,525.9,35359.8,1,18207.3,645.2,0,0,0,1694.1
"380",32196.4,2398.2,841.1,493.1,35344.2,1,17541.4,648.3,0,0,0,1630.4
"381",31287.3,2545.9,862.2,496.8,35350.4,1,16847,644.2,0,0,0,1849.4
"382",29837.9,2614.1,647.6,497.1,35360.9,1,16753.5,640.1,0,0,0,1934.6
"383",27620.1,2513,651.7,499.6,35370,1,16657.4,646.9,0,0,0,2175.3
"384",26244.7,2367.2,650.6,499,35282,1,15963.6,649.5,0,0,0,2001.3
"385",24195.3,1973.3,675.2,567.9,35240.5,20.6,15618.3,649.6,0,0,0,2250.2
"386",24113.2,2094.4,677.1,423.6,35258.8,1,14784.2,642.7,0,0,0,2435.7
"387",23653.4,1810.8,659.9,431,35258.7,1,14523.3,623.7,0,0,0,2133.9
"388",23371.2,1746.6,564.9,428.5,35281.8,0,14950.3,623.4,0,0,0,1605.6
"389",23252.5,2005.7,651.3,432.4,35298.8,1,15336,642.9,0,0,0,1723
"390",23353.4,1957.2,615.2,439.1,35309.5,1,15538.5,638.4,0,0,0,2048.6
"391",24167.2,2015.9,608.5,443.5,35324.3,1,16564.9,630.4,0,0,0,2091.1
"392",24952.4,1981.1,606.2,536.3,35316.5,1,16819.9,630.4,0,0,0,2191.5
"393",28247.9,2089.6,621,553.5,35344.4,1,17089.4,640.4,0,0,0,2416.5
"394",30897.2,2194,637.4,508.6,35373.9,96.4,17460.4,623.6,0,0,0,2396.4
"395",32995.3,2141.1,612.1,510.7,35378.4,95.7,17780.7,627,1.3,0,1.3,2483.9
"396",34198.5,2123.4,586.4,510.7,35367.2,191.4,17263.3,637.9,2.4,0,2.4,2533.3
"397",33904.2,2142.1,589.7,509.5,35364.5,191.2,17277.4,629.1,4.5,0,4.5,2883.1
"398",33839.9,2054.1,531.4,505.3,35363.9,191.3,17333.6,610.9,4.3,0,4.3,3230
"399",33347.7,2074.1,572.5,499.8,35374.1,190.7,17443,625,5.3,0,5.3,3364.9
"400",32407.5,2049,544.9,541.3,35360.2,190.8,17602.7,598.7,5.9,0,5.9,3537.5
"401",32565.3,2099.2,638.3,542.7,35359.8,241.7,18001.2,583.5,1.1,0,1.1,3465
"402",34900.6,2181.7,792.1,537.2,35372.3,412.2,19633.4,612.6,0,0,0,3314
"403",38747.6,2221.8,785.3,527.1,35372,412.8,20222.5,625.4,0,0,0,3400.7
"404",39527,2174.4,657.7,511.2,35369,374.4,19717.2,638.7,0,0,0,3352.4
"405",39720,2144.5,665,546.7,35368.8,280.3,19410.6,637.6,0,0,0,3336.7
"406",38292,2202.2,651.2,509.2,35364.1,160.5,19055.8,644.2,0,0,0,3437.9
"407",37080.4,2187,642.8,560.5,35370.9,126.2,18858.4,636.2,0,0,0,3533.1
"408",35756.4,2028.9,586.2,510,35370.5,1,18100,641.9,0,0,0,3512.9
"409",32330.5,2043,493.6,508.3,35369.8,1,16606,617.3,0,0,0,3332.6
"410",32613,2213.8,400.7,514.8,35389.9,1,16226.1,633.9,0,0,0,3164.1
"411",32925,2190.7,451.5,461.9,35383.1,1,16125.1,612.2,0,0,0,3004.4
"412",32664.1,2230.4,409.2,435.6,35374.6,7.7,16712.3,617.6,0,0,0,2871.9
"413",34561.2,2062.2,334.9,517.8,35382.4,21.7,16942.2,610.7,0,0,0,2765.9
"414",37029.2,2183.9,384,516.3,35370.1,25.7,18031.3,624.1,0,0,0,2502.6
"415",39387.8,2425.4,788.5,574.3,35368.7,27,21313.8,625,0,0,0,2301.3
"416",41965,3068.8,1393.6,566.5,35372.7,129,24135.6,635,0,0,0,2216.9
"417",44402.6,3074.4,1371.6,559.7,35381.7,116.5,24993.1,631.2,3.7,0,3.7,2170.4
"418",45453.3,3168.3,697.9,567.8,35387.9,175.5,24548.1,640.5,19.5,0,19.5,2170.8
"419",45843.5,3589.9,565.1,863.2,35381.9,204.8,24118.7,632.4,42.6,0,42.6,1963.1
"420",44980,3170.6,571.7,632.2,35392.5,241.2,22425,638.4,50.8,0,50.8,2022
"421",45414.7,2997.9,534.9,589.9,35418.8,295,21777.3,641.9,49.4,0,49.4,2273.3
"422",45495.7,2801.8,620.7,510.2,35370.7,297.6,21171,617.9,52.3,0,52.3,2498
"423",45294.8,2808.9,513.6,510.9,35391.6,309.7,20959.5,615.6,29.3,0,29.3,2573.7
"424",45114.5,2814.2,506.5,535.1,35393.7,328.2,21370.9,612.4,17.4,0,17.4,2431.1
"425",45375.5,2841.1,604.1,691,35391.8,309.3,22182.2,586.6,4,0,4,2339.3
"426",44968.1,2804.8,799.5,705.3,35391.3,336.9,25886.9,569.8,0,0,0,2453.2
"427",46570.1,4075.9,1600,1480.2,35413.5,1222.2,28998.2,561.6,0,0,0,2405.2
"428",46767,4416.9,1470.4,1684.6,35405.4,1264.5,28605.2,570.8,0,0,0,2526.6
"429",46615.2,4418.2,843.6,1634.7,35402.2,1294.9,28323.2,553.6,0,0,0,2682.2
"430",46777.1,4241.3,625.2,1098.4,35394.6,1287.8,25981.9,573.7,0,0,0,2477.8
"431",47022.3,3740.5,574.2,954.8,35408.2,996.9,22990.4,580,0,0,0,2368.6
"432",46125.1,2803.3,330.7,673.3,35404.3,545.5,20651.6,565.5,0,0,0,2405.9
"433",46039.4,2246.5,354.9,512.8,35411.1,556.6,19871.6,572.8,0,0,0,2306.3
"434",46263.9,2239,367.3,516,35393.3,620.8,19244.7,577.8,0,0,0,2323.1
"435",46289.8,2150.1,364.9,514.6,35418.8,792.2,18815.1,565.4,0,0,0,2008.4
"436",45859.8,2203.2,299.1,650.2,35396.1,771.3,18881.3,578.9,0,0,0,1813.1
"437",45806.2,2560.5,257,886.6,35394.9,860.4,20173.9,571.2,0,0,0,1616.6
"438",44715.4,3715.9,190,1182.3,35396.2,1717.9,21904.3,565.5,0,0,0,1475.7
"439",45936.1,5723.6,793.1,1318.7,35413.9,2205.1,25855.7,553.5,0,0,0,1478.8
"440",46121.6,6661.4,1201.2,1401.2,35401.7,3603.6,28356.3,561.2,0,0,0,1383.5
"441",45587.8,6434.6,1295.7,1608.8,35407.9,4140.8,27742,573.2,10.5,0,10.5,1375.5
"442",44765.1,6192.5,960.3,1254,35403.3,2971.1,26350.4,569.6,35.3,0,35.3,1293.9
"443",45742.6,5182.9,1119.5,1277.4,35419,915.2,25397.8,595.2,54.1,0,54.1,1265.2
"444",46901,5196.9,659,1380.9,35408.4,737.8,23121.1,592.7,63.2,0,63.2,1337.2
"445",47284.5,5342.7,409.9,1327.1,35323.7,1003.6,22362.5,585,61.3,0,61.3,1367.8
"446",47251.7,4209.8,463.5,532.2,35408.9,827.4,21484.3,607.8,62.6,0,62.6,1307.6
"447",46075.2,4315.8,491.3,539.9,35374.4,718.2,21685.4,597.8,54.5,0,54.5,1323.4
"448",45461.5,4077.1,588.9,532.1,35383,713.4,21570.4,591.1,36.1,0,36.1,1291.9
"449",45044.2,4207.2,473.4,711.9,35357.6,1047.1,22061.7,594.5,2.5,0,2.5,1342.8
"450",45113.8,4266.6,980.3,721.7,35351.4,2030,24744.2,590.1,0,0,0,1329.4
"451",45912.4,5593,962.3,2031.6,35363.6,2808.9,26575.8,595.3,0,0,0,1404.5
"452",46019.5,5333.1,1070.4,1599.4,35362.9,2749.9,25656.8,584.9,0,0,0,1423.8
"453",46149.4,4620.3,900.5,1914.4,35369.9,2169,25799.4,574.3,0,0,0,1508.2
"454",45666.7,4438.6,348.8,1516.4,35405.4,1266.5,25358.3,574.5,0,0,0,1447.3
"455",45326,3700.2,341,1208.2,35375.4,988.7,22450.1,587.6,0,0,0,1391.9
"456",44819,2608.4,320.8,791.4,35379.5,834.3,21261.8,585,0,0,0,1285.9
"457",43698.2,2497.1,320.8,811.4,35374,598.8,20049.8,582.9,0,0,0,1251.8
"458",44130.3,2055.7,321.9,707.8,35373.5,598.7,19691.5,585.3,0,0,0,1084
"459",43172.3,2151.9,240.3,797.1,35377.9,598.9,19462.3,582.7,0,0,0,1012.5
"460",43685.9,2293.3,250.4,660,35365.4,598.9,19898.5,590.8,0,0,0,946.7
"461",43889.2,2219.8,253.5,672.1,35373.9,711.6,19908.7,589.9,0,0,0,724.8
"462",43569.1,2386.2,337.4,892.5,35369.7,1295.4,20919.9,605.4,0,0,0,619.5
"463",44134.8,3390,945.6,1070.2,35351.9,2074.9,24033.4,601.1,0,0,0,555.2
"464",44764,5770,1185.7,1074.6,35369.5,2119.6,27634,600.1,0,0,0,487.7
"465",44556.8,5665.7,865.4,1102.2,35361.9,2169.3,26371.2,603.7,10.1,0,10.1,290.7
"466",44621.4,5916.5,758.7,1063.7,35365.9,1945.9,25796.4,593.2,24.9,0,24.9,270.8
"467",45323.4,5138.6,382.2,785.8,35334,767.6,24878.3,595.6,31.8,0,31.8,224.6
"468",45686.6,3040.1,429.3,701.4,35355.4,594.7,24153.6,598.4,40.4,0,40.4,196.4
"469",44623.7,2716.2,466.4,559.5,35385.2,560.9,23902.1,592.2,50.9,0,50.9,107.8
"470",44904.7,2658.3,334.2,547.3,35358.9,527.6,23994.3,591.1,36.5,0,36.5,40.1
"471",44893.1,2677.1,423.4,545.6,35354.7,519.7,23954.2,592.6,25.1,0,25.1,21.2
"472",43275.7,2802.4,418.1,539.9,35348,490.9,23999.5,589,6.1,0,6.1,13.5
"473",43699.9,2714.6,369.9,541.3,35358.1,393.5,24616.7,579.9,0,0,0,23
"474",44120,2932.9,1008.3,548.8,35347.8,305.6,26724,588.1,0,0,0,41.9
"475",46114.4,3327.2,994.1,721.9,35357.5,418.7,27203.4,580.3,0,0,0,36.7
"476",46333.5,3452.2,793.5,568.1,35352.2,484.3,26085.1,595.3,0,0,0,78.3
"477",45501.5,2603,570.1,542.8,35364.4,585.3,25783.4,592.3,0,0,0,167.4
"478",44636.4,2672,395.4,507.1,35374.7,593,24757,596.5,0,0,0,419.8
"479",42911,2022.9,321.8,508.4,35365.4,486.1,22828.8,599.9,0,0,0,556.8
"480",39352.3,2029.3,363.6,510.3,35368.2,311.3,22037.5,608.7,0,0,0,667.1
"481",36070.4,2015.5,357.7,499.8,35357.8,201.6,21517.2,610.3,0,0,0,734.6
"482",34769.4,2005.5,471.3,501.6,35351.9,1,21043.7,580,0,0,0,782.6
"483",34248.3,1995.2,332.6,504.5,35369.8,1,20977.8,573.6,0,0,0,857.4
"484",34563.5,1994.4,394.7,505.8,35359,1,21288,582,0,0,0,803.3
"485",35822.8,2138.1,369.7,517.7,35365.5,1,21809,584.8,0,0,0,682.3
"486",36242.8,2150.5,294.6,549.9,35359.3,49.7,22950.1,589.1,0,0,0,626.3
"487",37902.3,2800.2,992.5,558.3,35352.7,50.3,25698.8,574.6,0,0,0,607.3
"488",42157.2,2797.2,1066.8,493,35373.2,51,28266.8,577.9,0,0,0,520.5
"489",43515.1,3121.9,1022.9,500.7,35368.7,49.3,27346.8,580.6,6,0,6,450.7
"490",42707.1,3108.5,494,555.1,35359.4,1,26244.7,584.1,32.3,0,32.3,435.1
"491",43031.7,3094.6,274.8,580.5,35362.5,1,25353.6,580.2,40.5,0,40.5,428
"492",41768.2,2700.4,263.6,545.7,35373.9,1,24396.9,582.2,38,0,38,391.6
"493",40792.5,2228.6,397.9,595.7,35336.2,1,24130.7,578.5,54.2,0,54.2,474
"494",39745.4,2196.6,369.6,674.9,35354.4,1,23312.2,569.8,44.2,0,44.2,597.9
"495",39361.7,2196.1,616.3,667.8,35368.3,1,22811.4,521.3,38.6,0,38.6,519.1
"496",38714.7,2194.6,342.9,672.1,35366.7,1,22722.5,524,26.2,0,26.2,640.5
"497",38663.3,2210.8,619.4,681.4,35362,1,23180.7,518.1,4.9,0,4.9,660
"498",39125.2,2914.7,850,673.2,35351.8,1,25671.7,507.9,0,0,0,617.5
"499",42703.1,3348.1,734.8,677.1,35337.7,1,26810.5,517.7,0,0,0,708.3
"500",43747.6,3322.4,542.1,693.4,35346,1,26676.7,522.5,0,0,0,674
"501",44090.2,3325.3,444.8,736.2,35354.3,1,25940.9,520.8,0,0,0,644.3
"502",43954.5,2530.2,408.6,645.6,35353,1,24586.7,527.7,0,0,0,847
"503",41767,2230.4,399.1,643.9,35350,1,23306.8,549.9,0,0,0,675.7
"504",39999.3,2221.7,288,502.3,35350.1,1,21148.7,557.3,0,0,0,848
"505",38039.8,2183.6,320.6,514.5,35338.4,1,20365,550.8,0,0,0,907.5
"506",37678.7,2068.1,332.2,520.2,35353.2,1,19688.9,573.2,0,0,0,1129.8
"507",36897.7,1792.1,237.8,521.4,35355.1,1,19646.2,567.2,0,0,0,1422.5
"508",36215.7,1939.4,279.2,525.4,35360.1,1,20085.5,546,0,0,0,1587.9
"509",38161.8,1784.3,225.1,526.6,35369.4,1,20051.8,551.5,0,0,0,1512.8
"510",39490.8,1951.3,270.7,580.8,35372.3,1,20908.3,528.1,0,0,0,1355.5
"511",40538.5,2027.1,592.6,599.4,35365.1,34.6,24782.7,541.1,0,0,0,1464.5
"512",41686.8,2663.2,1022.4,600.9,35357,117.2,27709.1,558.5,0,0,0,1790.1
"513",42477.6,2903,1162.2,607.2,35369,115.9,27053.2,553.4,0,0,0,1970.9
"514",42880.6,3044.4,957.4,595.4,35342,70.1,26394,564.1,8.5,0,8.5,1897
"515",43783,3152.8,483.2,629.1,35365.6,1,25904.1,531.7,16.9,0,16.9,1906.8
"516",43598,3266.9,338.8,1140.3,35366.4,1,25290.8,521.8,19.6,0,19.6,1819
"517",43778.1,3079.1,318.3,1344.4,35361,2.3,24214.6,539.8,11.7,0,11.7,1967
"518",42850.5,3000.2,376.7,998.1,35351.4,563,24452.2,533.8,5.9,0,5.9,1952.5
"519",42472.6,3159.9,450.1,996.4,35365.8,560.1,24029,536.5,0,0,0,2083.6
"520",42936.4,3158.4,344.2,846.3,35363.7,561.1,23762.5,532.9,0,0,0,2237.6
"521",42830.6,3060.2,329,952.1,35354.9,560.2,24430.8,543.2,0,0,0,2619.4
"522",42494.5,3207.2,490.9,1216.9,35359.3,1,27447.6,553.4,0,0,0,2839.9
"523",43141.2,3381.5,454.7,1295.7,35369.2,751.7,27336.1,563.1,0,0,0,2978.7
"524",43135.3,3236.5,548.4,1110.7,35346.9,784.5,25585.1,534.6,0,0,0,3173.4
"525",42623.1,2911.3,436.2,929.9,35362.6,690.9,24254.9,525.3,0,0,0,3054.7
"526",41601.1,2334.4,288.4,745.4,35361.1,494,23370.8,522,0,0,0,3276.9
"527",40624.6,2154.6,376,513.8,35352.5,308.4,21780.4,548,0,0,0,3207.6
"528",38988.4,2187.6,312.9,519.9,35342.8,1,20647.5,554.2,0,0,0,3070.8
"529",36436.1,2219.5,315.1,516.9,35235.8,1,20252.8,562.8,0,0,0,3012.9
"530",35104.1,2048.9,309.7,518.1,35301.8,1,19411.2,562,0,0,0,3045.3
"531",33893.5,2010.6,357.6,514.9,35357.6,1,19412.5,559.1,0,0,0,2687.4
"532",34069,2069.4,358.2,587.6,35334.9,1,19215.6,568.2,0,0,0,2439.3
"533",35081,2041.9,368.6,709.5,35354.2,1,18844.1,556.4,0,0,0,1991.2
"534",36546.9,2033.7,336.6,712.8,35331.4,1,18148.8,548.2,0,0,0,1827.3
"535",37175.8,2061.7,363.9,717,35354.9,272.4,17844.6,560.1,0,0,0,1552.5
"536",37895.5,2132.8,499.2,713.1,35338.9,249.1,18336.1,557.7,0,0,0,1459.7
"537",39295.4,2058.2,427.3,701.3,35335.5,252.1,19238.4,537.2,0,0,0,1515.6
"538",40343.7,2058,703.7,855.8,35336.4,259.7,20922.9,521.5,0,0,0,1565.9
"539",40745.3,2188.5,887.2,987.2,35341.4,29.4,21305.7,500.4,0,0,0,1503.8
"540",41347,2529.5,590.7,1352.4,35336.6,340.6,21294.4,494.2,4.3,0,4.3,1278.8
"541",41219.5,2370.6,483.2,1482.4,35345.3,473.1,20144.3,531.6,7.1,0,7.1,1112.4
"542",41280.1,2148.7,312.8,1650.5,35343.4,679,19838.9,530.7,1.7,0,1.7,1112.1
"543",40507.6,2461.2,315.6,1511.3,35324,656,19600.2,543.7,0,0,0,1199.7
"544",40601.1,2737.3,407.1,1528.5,35329.9,590.4,19747.5,542.9,6.2,0,6.2,1135.2
"545",40446.7,2880.5,241.8,1597.8,35327.3,580.6,19717.9,561.6,0,0,0,1098.5
"546",39917.1,3188.4,794,1638.4,35291,1527.3,21383.7,541.1,0,0,0,1121.9
"547",40858.7,3352.7,793.2,1982.2,35316.4,1910.3,22936,545.3,0,0,0,1194.7
"548",40718.3,3212.8,682.7,1785,35330.2,1689.1,22541.5,562.9,0,0,0,1346.2
"549",40107.5,3180.2,491.1,1690.3,35320.4,1603.9,21126.8,547.8,0,0,0,1372.9
"550",39921.4,2217.4,383.4,1524.3,35213.4,863.6,20309.4,545.6,0,0,0,1506
"551",39125.5,2189.1,350.9,1027.1,34735.2,488.9,19921.6,552.4,0,0,0,1563
"552",36587.1,2132.5,367.2,834.8,34513.7,262.9,19085.4,516.9,0,0,0,1820
"553",35052.9,1903,202.5,840.6,34547.5,39.6,18393.5,510.3,0,0,0,1978.6
"554",34522.3,1928.9,175.8,835.3,34507.5,39.7,17366.4,529.6,0,0,0,2155.3
"555",34255.2,1946.8,165.4,848.1,34274.2,39.6,16857.1,528.2,0,0,0,2281.7
"556",34904.3,1680.5,151,841.7,34131.4,40,16886.5,531.1,0,0,0,2641
"557",35022.7,1649.3,150,842.4,33825.1,39.7,17084.7,520.4,0,0,0,2934.6
"558",35426.9,1660.8,149.6,839.4,33848,48,18050.7,514,0,0,0,3138.2
"559",36000.8,1684.9,209,941.5,33674.8,86.9,19377.8,515.1,0,0,0,3330
"560",35882.1,2005.8,419.8,922.2,33469.9,101.4,20571.3,526,0,0,0,3293.6
"561",37050.7,2076,492,857.5,33335.4,100.7,20990.2,504.4,2,0,2,2900.9
"562",37551.8,2095.1,358.9,909.5,33192.7,104.9,20983.4,504.2,14,0,14,2434
"563",37760.8,2079.4,208.6,690.5,33210.1,111.2,19967.2,498.5,25.3,0,25.3,2029.4
"564",36276.9,1756.1,273.7,522.9,33211.8,496.8,19267.1,500.7,34,0,34,2003.6
"565",35572.5,2080.8,274.8,492.5,33050.2,1272.1,18995.6,518.8,37.3,0,37.3,1490.3
"566",34158.8,1963,201.9,493.1,32931,1018.1,18925.4,494.9,37.6,0,37.6,1359.1
"567",32496.2,2021.9,289.1,488.7,33070,757,19058.9,491.9,34.4,0,34.4,1218.3
"568",32677,1985.4,192.1,486.1,33074.5,448.8,18834.8,499.1,26.6,0,26.6,1150.1
