datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg
12/18/2016 8:00:00 PM,12/18/2016 3:00:00 PM,12/18/2016 9:00:00 PM,12/18/2016 4:00:00 PM,12.04,3.04,90332.29301,3.00000,523.43300,330.76800,256.06400
12/18/2016 9:00:00 PM,12/18/2016 4:00:00 PM,12/18/2016 10:00:00 PM,12/18/2016 5:00:00 PM,15.07,2.23,94302.84996,1550.01000,511.50600,296.94800,278.36800
12/18/2016 10:00:00 PM,12/18/2016 5:00:00 PM,12/18/2016 11:00:00 PM,12/18/2016 6:00:00 PM,9.20,0.00,100502.70000,492.30000,513.73300,161.17600,395.09600
12/18/2016 11:00:00 PM,12/18/2016 6:00:00 PM,12/19/2016 12:00:00 AM,12/18/2016 7:00:00 PM,14.08,0.00,102939.36800,348.53000,471.88000,167.29200,354.45700
12/19/2016 12:00:00 AM,12/18/2016 7:00:00 PM,12/19/2016 1:00:00 AM,12/18/2016 8:00:00 PM,23.34,0.00,103063.97610,2326.11000,504.16000,242.85400,314.87900
12/19/2016 1:00:00 AM,12/18/2016 8:00:00 PM,12/19/2016 2:00:00 AM,12/18/2016 9:00:00 PM,16.30,2.57,102753.86700,2166.29000,488.81700,187.31600,353.02100
12/19/2016 2:00:00 AM,12/18/2016 9:00:00 PM,12/19/2016 3:00:00 AM,12/18/2016 10:00:00 PM,22.95,1.73,100424.95010,630.18000,514.04100,244.26200,324.06800
12/19/2016 3:00:00 AM,12/18/2016 10:00:00 PM,12/19/2016 4:00:00 AM,12/18/2016 11:00:00 PM,12.73,2.05,96347.00706,202.46000,489.48100,246.37400,295.44900
12/19/2016 4:00:00 AM,12/18/2016 11:00:00 PM,12/19/2016 5:00:00 AM,12/19/2016 12:00:00 AM,7.31,0.79,91795.68204,330.30000,511.25600,223.83400,337.35000
12/19/2016 5:00:00 AM,12/19/2016 12:00:00 AM,12/19/2016 6:00:00 AM,12/19/2016 1:00:00 AM,5.20,1.06,88433.67696,0.00000,415.20100,237.16600,190.36700
12/19/2016 6:00:00 AM,12/19/2016 1:00:00 AM,12/19/2016 7:00:00 AM,12/19/2016 2:00:00 AM,3.53,3.36,86868.38001,19.18000,400.56700,273.02300,176.89800
12/19/2016 7:00:00 AM,12/19/2016 2:00:00 AM,12/19/2016 8:00:00 AM,12/19/2016 3:00:00 AM,2.52,5.55,86692.71401,45.99000,389.43500,248.53500,188.99600
12/19/2016 8:00:00 AM,12/19/2016 3:00:00 AM,12/19/2016 9:00:00 AM,12/19/2016 4:00:00 AM,4.15,3.08,87273.23801,0.00000,406.94000,260.61400,197.24900
12/19/2016 9:00:00 AM,12/19/2016 4:00:00 AM,12/19/2016 10:00:00 AM,12/19/2016 5:00:00 AM,5.98,0.85,89812.08004,137.13000,380.67500,237.70900,191.77800
12/19/2016 10:00:00 AM,12/19/2016 5:00:00 AM,12/19/2016 11:00:00 AM,12/19/2016 6:00:00 AM,8.14,1.10,95688.34590,76.04000,505.36600,280.28700,280.53200
12/19/2016 11:00:00 AM,12/19/2016 6:00:00 AM,12/19/2016 12:00:00 PM,12/19/2016 7:00:00 AM,0.45,0.00,104530.46400,8794.20000,502.48000,277.09700,292.98400
12/19/2016 12:00:00 PM,12/19/2016 7:00:00 AM,12/19/2016 1:00:00 PM,12/19/2016 8:00:00 AM,25.09,0.00,110574.32700,3666.14000,501.68300,246.73600,312.30100
12/19/2016 1:00:00 PM,12/19/2016 8:00:00 AM,12/19/2016 2:00:00 PM,12/19/2016 9:00:00 AM,12.99,0.00,111626.33200,2716.29000,513.42700,265.83000,298.67400
12/19/2016 2:00:00 PM,12/19/2016 9:00:00 AM,12/19/2016 3:00:00 PM,12/19/2016 10:00:00 AM,3.55,0.00,110641.29300,1561.89000,520.36400,275.76000,299.18800
12/19/2016 3:00:00 PM,12/19/2016 10:00:00 AM,12/19/2016 4:00:00 PM,12/19/2016 11:00:00 AM,18.79,0.45,108539.59210,933.61000,534.50000,273.43000,302.59100
12/19/2016 4:00:00 PM,12/19/2016 11:00:00 AM,12/19/2016 5:00:00 PM,12/19/2016 12:00:00 PM,23.06,0.17,106643.30400,486.00000,544.52600,357.72000,260.61800
12/19/2016 5:00:00 PM,12/19/2016 12:00:00 PM,12/19/2016 6:00:00 PM,12/19/2016 1:00:00 PM,6.90,0.00,104780.66800,51.24000,502.24300,334.01000,236.52700
12/19/2016 6:00:00 PM,12/19/2016 1:00:00 PM,12/19/2016 7:00:00 PM,12/19/2016 2:00:00 PM,10.13,0.07,103719.43700,0.00000,508.09300,324.63800,251.71000
12/19/2016 7:00:00 PM,12/19/2016 2:00:00 PM,12/19/2016 8:00:00 PM,12/19/2016 3:00:00 PM,6.93,0.00,103302.09710,30.06000,516.97400,331.28100,255.26800
12/19/2016 8:00:00 PM,12/19/2016 3:00:00 PM,12/19/2016 9:00:00 PM,12/19/2016 4:00:00 PM,8.97,0.00,103992.10600,96.24000,514.62700,329.26700,255.06800
12/19/2016 9:00:00 PM,12/19/2016 4:00:00 PM,12/19/2016 10:00:00 PM,12/19/2016 5:00:00 PM,17.19,0.08,107433.51590,540.61000,490.38800,290.88800,267.34000
12/19/2016 10:00:00 PM,12/19/2016 5:00:00 PM,12/19/2016 11:00:00 PM,12/19/2016 6:00:00 PM,23.01,0.00,114907.28600,5843.56000,489.68500,268.55600,289.19100
12/19/2016 11:00:00 PM,12/19/2016 6:00:00 PM,12/20/2016 12:00:00 AM,12/19/2016 7:00:00 PM,0.21,0.00,117133.85710,1879.82000,487.86900,254.87800,300.35400
12/20/2016 12:00:00 AM,12/19/2016 7:00:00 PM,12/20/2016 1:00:00 AM,12/19/2016 8:00:00 PM,0.52,0.00,116933.07600,794.28000,495.89800,260.59200,304.12500
12/20/2016 1:00:00 AM,12/19/2016 8:00:00 PM,12/20/2016 2:00:00 AM,12/19/2016 9:00:00 PM,5.20,0.00,115833.43500,0.00000,481.12700,251.74800,297.13200
12/20/2016 2:00:00 AM,12/19/2016 9:00:00 PM,12/20/2016 3:00:00 AM,12/19/2016 10:00:00 PM,48.10,0.03,112539.28700,1625.63000,486.93800,310.09600,243.11600
12/20/2016 3:00:00 AM,12/19/2016 10:00:00 PM,12/20/2016 4:00:00 AM,12/19/2016 11:00:00 PM,8.25,0.73,107080.57000,210.08000,484.17500,353.91700,195.87300
12/20/2016 4:00:00 AM,12/19/2016 11:00:00 PM,12/20/2016 5:00:00 AM,12/20/2016 12:00:00 AM,9.97,0.10,101123.61900,48.37000,440.99800,271.41300,229.80200
12/20/2016 5:00:00 AM,12/20/2016 12:00:00 AM,12/20/2016 6:00:00 AM,12/20/2016 1:00:00 AM,7.46,0.00,96980.54006,0.00000,365.09300,266.30100,147.99100
12/20/2016 6:00:00 AM,12/20/2016 1:00:00 AM,12/20/2016 7:00:00 AM,12/20/2016 2:00:00 AM,7.33,0.00,94955.68802,81.22000,367.18200,245.21200,171.59200
12/20/2016 7:00:00 AM,12/20/2016 2:00:00 AM,12/20/2016 8:00:00 AM,12/20/2016 3:00:00 AM,8.27,0.00,94439.32687,157.82000,382.12000,271.26300,162.48800
12/20/2016 8:00:00 AM,12/20/2016 3:00:00 AM,12/20/2016 9:00:00 AM,12/20/2016 4:00:00 AM,8.09,0.00,94912.57298,171.02000,404.54600,280.96600,179.15500
12/20/2016 9:00:00 AM,12/20/2016 4:00:00 AM,12/20/2016 10:00:00 AM,12/20/2016 5:00:00 AM,6.65,0.00,97560.90603,15.72000,399.40200,283.74600,171.52700
12/20/2016 10:00:00 AM,12/20/2016 5:00:00 AM,12/20/2016 11:00:00 AM,12/20/2016 6:00:00 AM,5.56,0.00,103081.61200,5094.77000,462.39600,250.53800,277.02500
12/20/2016 11:00:00 AM,12/20/2016 6:00:00 AM,12/20/2016 12:00:00 PM,12/20/2016 7:00:00 AM,62.39,0.00,111597.96900,17072.42000,519.18100,200.32000,344.36900
12/20/2016 12:00:00 PM,12/20/2016 7:00:00 AM,12/20/2016 1:00:00 PM,12/20/2016 8:00:00 AM,60.98,0.00,116933.77100,10923.38000,500.07800,263.26600,308.44900
12/20/2016 1:00:00 PM,12/20/2016 8:00:00 AM,12/20/2016 2:00:00 PM,12/20/2016 9:00:00 AM,8.12,0.00,115872.33790,298.75000,481.35500,275.12100,273.79100
12/20/2016 2:00:00 PM,12/20/2016 9:00:00 AM,12/20/2016 3:00:00 PM,12/20/2016 10:00:00 AM,14.94,0.00,112153.77500,745.47000,488.56500,202.93500,345.11900
12/20/2016 3:00:00 PM,12/20/2016 10:00:00 AM,12/20/2016 4:00:00 PM,12/20/2016 11:00:00 AM,0.92,0.00,108518.66600,87.88000,510.94600,323.08900,257.38100
12/20/2016 4:00:00 PM,12/20/2016 11:00:00 AM,12/20/2016 5:00:00 PM,12/20/2016 12:00:00 PM,5.62,3.82,105133.16000,117.47000,471.41100,296.69700,238.06300
12/20/2016 5:00:00 PM,12/20/2016 12:00:00 PM,12/20/2016 6:00:00 PM,12/20/2016 1:00:00 PM,5.12,2.74,101923.15890,32.55000,485.48600,295.94900,254.75500
12/20/2016 6:00:00 PM,12/20/2016 1:00:00 PM,12/20/2016 7:00:00 PM,12/20/2016 2:00:00 PM,6.81,0.07,99937.31898,13.06000,516.94400,330.29800,255.36300
12/20/2016 7:00:00 PM,12/20/2016 2:00:00 PM,12/20/2016 8:00:00 PM,12/20/2016 3:00:00 PM,7.07,0.08,98976.60696,28.85000,509.57900,311.83400,265.37200
12/20/2016 8:00:00 PM,12/20/2016 3:00:00 PM,12/20/2016 9:00:00 PM,12/20/2016 4:00:00 PM,5.25,0.00,99278.38806,110.57000,566.76500,339.37700,303.49200
12/20/2016 9:00:00 PM,12/20/2016 4:00:00 PM,12/20/2016 10:00:00 PM,12/20/2016 5:00:00 PM,7.12,0.00,102549.27900,1059.26000,465.75400,231.33300,298.38600
12/20/2016 10:00:00 PM,12/20/2016 5:00:00 PM,12/20/2016 11:00:00 PM,12/20/2016 6:00:00 PM,8.17,0.00,110793.90000,2003.21000,531.74600,207.79600,356.29200
12/20/2016 11:00:00 PM,12/20/2016 6:00:00 PM,12/21/2016 12:00:00 AM,12/20/2016 7:00:00 PM,0.33,0.00,113325.50190,1543.30000,454.35000,223.50200,293.19500
12/21/2016 12:00:00 AM,12/20/2016 7:00:00 PM,12/21/2016 1:00:00 AM,12/20/2016 8:00:00 PM,0.01,0.00,113093.15200,885.20000,457.36000,251.19700,270.10000
12/21/2016 1:00:00 AM,12/20/2016 8:00:00 PM,12/21/2016 2:00:00 AM,12/20/2016 9:00:00 PM,0.01,0.00,112106.32300,728.78000,452.04700,258.65900,256.73900
12/21/2016 2:00:00 AM,12/20/2016 9:00:00 PM,12/21/2016 3:00:00 AM,12/20/2016 10:00:00 PM,4.28,0.10,109019.14400,113.29000,488.78100,354.09100,203.60900
12/21/2016 3:00:00 AM,12/20/2016 10:00:00 PM,12/21/2016 4:00:00 AM,12/20/2016 11:00:00 PM,7.58,0.00,103863.35300,0.00000,505.27500,319.73200,256.79000
12/21/2016 4:00:00 AM,12/20/2016 11:00:00 PM,12/21/2016 5:00:00 AM,12/21/2016 12:00:00 AM,7.81,0.05,97909.96492,13.26000,491.78100,294.99200,262.98200
12/21/2016 5:00:00 AM,12/21/2016 12:00:00 AM,12/21/2016 6:00:00 AM,12/21/2016 1:00:00 AM,14.25,2.45,93921.71497,10.38000,374.79000,167.34700,250.13900
12/21/2016 6:00:00 AM,12/21/2016 1:00:00 AM,12/21/2016 7:00:00 AM,12/21/2016 2:00:00 AM,4.32,5.76,91820.37301,435.62000,383.67700,170.18700,258.10300
12/21/2016 7:00:00 AM,12/21/2016 2:00:00 AM,12/21/2016 8:00:00 AM,12/21/2016 3:00:00 AM,7.98,0.00,91114.00897,0.00000,399.08500,171.38300,280.44900
12/21/2016 8:00:00 AM,12/21/2016 3:00:00 AM,12/21/2016 9:00:00 AM,12/21/2016 4:00:00 AM,9.18,0.00,91528.02898,5.36000,395.59900,173.96000,272.35800
12/21/2016 9:00:00 AM,12/21/2016 4:00:00 AM,12/21/2016 10:00:00 AM,12/21/2016 5:00:00 AM,8.07,0.16,93600.50092,1.60000,393.68600,167.02300,267.80000
12/21/2016 10:00:00 AM,12/21/2016 5:00:00 AM,12/21/2016 11:00:00 AM,12/21/2016 6:00:00 AM,13.38,2.88,98512.01598,693.29000,466.21200,214.26600,312.92800
12/21/2016 11:00:00 AM,12/21/2016 6:00:00 AM,12/21/2016 12:00:00 PM,12/21/2016 7:00:00 AM,7.16,0.07,106350.59996,1904.94000,494.68600,167.90200,390.56300
12/21/2016 12:00:00 PM,12/21/2016 7:00:00 AM,12/21/2016 1:00:00 PM,12/21/2016 8:00:00 AM,14.07,0.00,111014.86103,0.00000,490.03300,164.01600,385.65800
12/21/2016 1:00:00 PM,12/21/2016 8:00:00 AM,12/21/2016 2:00:00 PM,12/21/2016 9:00:00 AM,2.58,0.00,110365.17204,805.40000,516.30300,193.87500,364.88100
12/21/2016 2:00:00 PM,12/21/2016 9:00:00 AM,12/21/2016 3:00:00 PM,12/21/2016 10:00:00 AM,3.16,0.00,107597.60998,1031.48000,514.29300,193.11200,361.63100
12/21/2016 3:00:00 PM,12/21/2016 10:00:00 AM,12/21/2016 4:00:00 PM,12/21/2016 11:00:00 AM,9.57,0.08,104526.11303,10.01000,528.21100,248.82400,300.89600
12/21/2016 4:00:00 PM,12/21/2016 11:00:00 AM,12/21/2016 5:00:00 PM,12/21/2016 12:00:00 PM,6.89,0.00,101584.15303,0.00000,545.96700,259.54900,314.17900
12/21/2016 5:00:00 PM,12/21/2016 12:00:00 PM,12/21/2016 6:00:00 PM,12/21/2016 1:00:00 PM,6.70,0.07,98892.07997,111.41000,546.11600,257.01700,315.71200
12/21/2016 6:00:00 PM,12/21/2016 1:00:00 PM,12/21/2016 7:00:00 PM,12/21/2016 2:00:00 PM,5.64,0.87,97123.76402,0.00000,501.14900,296.97500,266.41300
12/21/2016 7:00:00 PM,12/21/2016 2:00:00 PM,12/21/2016 8:00:00 PM,12/21/2016 3:00:00 PM,6.26,0.21,96290.28202,309.55000,527.76900,312.69400,279.87600
12/21/2016 8:00:00 PM,12/21/2016 3:00:00 PM,12/21/2016 9:00:00 PM,12/21/2016 4:00:00 PM,6.65,0.00,96372.79802,384.04000,529.39100,302.36200,293.44500
12/21/2016 9:00:00 PM,12/21/2016 4:00:00 PM,12/21/2016 10:00:00 PM,12/21/2016 5:00:00 PM,6.25,0.39,99259.45108,497.12000,513.26700,307.48100,272.52600
12/21/2016 10:00:00 PM,12/21/2016 5:00:00 PM,12/21/2016 11:00:00 PM,12/21/2016 6:00:00 PM,1.54,0.00,106072.65595,555.66000,469.61800,259.86100,272.64700
12/21/2016 11:00:00 PM,12/21/2016 6:00:00 PM,12/22/2016 12:00:00 AM,12/21/2016 7:00:00 PM,5.70,0.06,107562.46107,972.02000,492.88800,259.50800,300.02500
12/22/2016 12:00:00 AM,12/21/2016 7:00:00 PM,12/22/2016 1:00:00 AM,12/21/2016 8:00:00 PM,15.69,0.00,106594.49600,1042.85000,502.69400,269.24200,302.23900
12/22/2016 1:00:00 AM,12/21/2016 8:00:00 PM,12/22/2016 2:00:00 AM,12/21/2016 9:00:00 PM,8.98,0.06,105558.68698,26.54000,498.16100,265.04700,301.36700
12/22/2016 2:00:00 AM,12/21/2016 9:00:00 PM,12/22/2016 3:00:00 AM,12/21/2016 10:00:00 PM,8.04,0.00,102509.54599,57.05000,475.01900,292.73200,248.06100
12/22/2016 3:00:00 AM,12/21/2016 10:00:00 PM,12/22/2016 4:00:00 AM,12/21/2016 11:00:00 PM,7.17,0.00,97454.47498,106.88000,493.89000,298.89700,263.62300
12/22/2016 4:00:00 AM,12/21/2016 11:00:00 PM,12/22/2016 5:00:00 AM,12/22/2016 12:00:00 AM,7.68,0.08,91420.37602,221.96000,510.03500,313.84400,268.05900
12/22/2016 5:00:00 AM,12/22/2016 12:00:00 AM,12/22/2016 6:00:00 AM,12/22/2016 1:00:00 AM,3.77,4.62,86762.74000,0.00000,409.55000,176.16800,283.29500
12/22/2016 6:00:00 AM,12/22/2016 1:00:00 AM,12/22/2016 7:00:00 AM,12/22/2016 2:00:00 AM,3.49,3.66,83915.68306,17.41000,420.07400,183.00800,289.36600
12/22/2016 7:00:00 AM,12/22/2016 2:00:00 AM,12/22/2016 8:00:00 AM,12/22/2016 3:00:00 AM,4.86,4.64,82716.48100,33.94000,412.83100,176.93600,287.07100
12/22/2016 8:00:00 AM,12/22/2016 3:00:00 AM,12/22/2016 9:00:00 AM,12/22/2016 4:00:00 AM,3.23,3.61,81985.85500,0.00000,414.05200,176.83400,288.93400
12/22/2016 9:00:00 AM,12/22/2016 4:00:00 AM,12/22/2016 10:00:00 AM,12/22/2016 5:00:00 AM,6.47,3.33,83367.53601,0.00000,415.70800,176.54300,289.97700
12/22/2016 10:00:00 AM,12/22/2016 5:00:00 AM,12/22/2016 11:00:00 AM,12/22/2016 6:00:00 AM,5.14,3.68,87644.82503,53.61000,512.24800,222.46500,354.77400
12/22/2016 11:00:00 AM,12/22/2016 6:00:00 AM,12/22/2016 12:00:00 PM,12/22/2016 7:00:00 AM,4.23,1.24,94619.11995,2214.70000,506.55300,175.15000,394.36200
12/22/2016 12:00:00 PM,12/22/2016 7:00:00 AM,12/22/2016 1:00:00 PM,12/22/2016 8:00:00 AM,0.28,0.00,99698.08594,714.35000,483.55400,162.38000,376.26900
12/22/2016 1:00:00 PM,12/22/2016 8:00:00 AM,12/22/2016 2:00:00 PM,12/22/2016 9:00:00 AM,3.81,0.00,100170.32104,833.44000,519.76300,222.33100,360.24800
12/22/2016 2:00:00 PM,12/22/2016 9:00:00 AM,12/22/2016 3:00:00 PM,12/22/2016 10:00:00 AM,4.04,2.89,98663.61106,1972.70000,521.74000,227.05200,355.57000
12/22/2016 3:00:00 PM,12/22/2016 10:00:00 AM,12/22/2016 4:00:00 PM,12/22/2016 11:00:00 AM,13.37,1.52,96932.10001,1795.91000,507.66700,224.94800,340.60100
12/22/2016 4:00:00 PM,12/22/2016 11:00:00 AM,12/22/2016 5:00:00 PM,12/22/2016 12:00:00 PM,13.34,1.89,95004.74403,2196.66000,519.02400,220.78200,355.78600
12/22/2016 5:00:00 PM,12/22/2016 12:00:00 PM,12/22/2016 6:00:00 PM,12/22/2016 1:00:00 PM,9.91,2.70,92774.65002,1540.95000,510.57400,227.83900,338.01600
12/22/2016 6:00:00 PM,12/22/2016 1:00:00 PM,12/22/2016 7:00:00 PM,12/22/2016 2:00:00 PM,10.85,2.91,91388.00705,921.30000,504.99400,197.43400,352.90700
12/22/2016 7:00:00 PM,12/22/2016 2:00:00 PM,12/22/2016 8:00:00 PM,12/22/2016 3:00:00 PM,4.19,3.13,90859.58496,1911.29000,517.43900,210.71700,351.54100
12/22/2016 8:00:00 PM,12/22/2016 3:00:00 PM,12/22/2016 9:00:00 PM,12/22/2016 4:00:00 PM,4.61,2.38,91022.12994,2422.35000,536.02100,233.92200,359.20100
12/22/2016 9:00:00 PM,12/22/2016 4:00:00 PM,12/22/2016 10:00:00 PM,12/22/2016 5:00:00 PM,5.38,4.02,94070.58601,2936.12000,496.26400,222.57700,327.68300
12/22/2016 10:00:00 PM,12/22/2016 5:00:00 PM,12/22/2016 11:00:00 PM,12/22/2016 6:00:00 PM,17.52,0.00,100669.73101,126.56000,490.55500,189.86800,354.96100
12/22/2016 11:00:00 PM,12/22/2016 6:00:00 PM,12/23/2016 12:00:00 AM,12/22/2016 7:00:00 PM,14.40,0.61,102277.63206,2433.17000,508.44800,189.46200,375.08600
12/23/2016 12:00:00 AM,12/22/2016 7:00:00 PM,12/23/2016 1:00:00 AM,12/22/2016 8:00:00 PM,11.28,1.99,101586.69703,1727.71000,480.41800,184.97300,348.55700
12/23/2016 1:00:00 AM,12/22/2016 8:00:00 PM,12/23/2016 2:00:00 AM,12/22/2016 9:00:00 PM,15.93,2.95,100631.38496,1439.79000,465.87400,183.67900,334.26600
12/23/2016 2:00:00 AM,12/22/2016 9:00:00 PM,12/23/2016 3:00:00 AM,12/22/2016 10:00:00 PM,9.09,0.96,98192.30802,1342.50000,491.47100,221.78300,325.34800
12/23/2016 3:00:00 AM,12/22/2016 10:00:00 PM,12/23/2016 4:00:00 AM,12/22/2016 11:00:00 PM,9.03,2.60,93848.24597,2409.64000,508.17500,202.36100,347.07300
12/23/2016 4:00:00 AM,12/22/2016 11:00:00 PM,12/23/2016 5:00:00 AM,12/23/2016 12:00:00 AM,6.03,4.03,88722.74694,1871.35000,520.62000,207.33800,358.74100
12/23/2016 5:00:00 AM,12/23/2016 12:00:00 AM,12/23/2016 6:00:00 AM,12/23/2016 1:00:00 AM,3.16,5.81,84452.54000,38.85000,383.94500,171.02300,258.04900
12/23/2016 6:00:00 AM,12/23/2016 1:00:00 AM,12/23/2016 7:00:00 AM,12/23/2016 2:00:00 AM,4.46,3.97,82111.06699,0.00000,412.04500,174.68100,286.80300
12/23/2016 7:00:00 AM,12/23/2016 2:00:00 AM,12/23/2016 8:00:00 AM,12/23/2016 3:00:00 AM,5.70,2.38,81315.49197,0.00000,427.39300,192.25300,287.63700
12/23/2016 8:00:00 AM,12/23/2016 3:00:00 AM,12/23/2016 9:00:00 AM,12/23/2016 4:00:00 AM,4.56,2.99,81527.85094,0.00000,414.17200,195.17000,271.16100
12/23/2016 9:00:00 AM,12/23/2016 4:00:00 AM,12/23/2016 10:00:00 AM,12/23/2016 5:00:00 AM,4.81,4.09,83371.38203,14.64000,408.59600,193.47800,268.06600
12/23/2016 10:00:00 AM,12/23/2016 5:00:00 AM,12/23/2016 11:00:00 AM,12/23/2016 6:00:00 AM,4.41,3.29,87406.08294,0.00000,496.22700,251.18600,311.25500
12/23/2016 11:00:00 AM,12/23/2016 6:00:00 AM,12/23/2016 12:00:00 PM,12/23/2016 7:00:00 AM,0.88,0.00,93238.75100,218.01000,469.92700,187.02100,345.77500
12/23/2016 12:00:00 PM,12/23/2016 7:00:00 AM,12/23/2016 1:00:00 PM,12/23/2016 8:00:00 AM,2.98,0.00,97613.11298,147.81000,479.82400,190.36100,352.81000
12/23/2016 1:00:00 PM,12/23/2016 8:00:00 AM,12/23/2016 2:00:00 PM,12/23/2016 9:00:00 AM,4.56,0.00,98473.25206,147.45000,500.79200,257.95200,309.34600
12/23/2016 2:00:00 PM,12/23/2016 9:00:00 AM,12/23/2016 3:00:00 PM,12/23/2016 10:00:00 AM,15.70,0.00,97582.61302,505.46000,492.09100,230.87800,325.52500
12/23/2016 3:00:00 PM,12/23/2016 10:00:00 AM,12/23/2016 4:00:00 PM,12/23/2016 11:00:00 AM,5.87,0.00,95460.73796,16.64000,511.59700,239.87600,335.44300
12/23/2016 4:00:00 PM,12/23/2016 11:00:00 AM,12/23/2016 5:00:00 PM,12/23/2016 12:00:00 PM,7.35,1.01,92892.50402,33.98000,495.43300,236.46500,318.69500
12/23/2016 5:00:00 PM,12/23/2016 12:00:00 PM,12/23/2016 6:00:00 PM,12/23/2016 1:00:00 PM,9.57,2.93,90281.45804,16.56000,494.37800,228.54100,324.25300
12/23/2016 6:00:00 PM,12/23/2016 1:00:00 PM,12/23/2016 7:00:00 PM,12/23/2016 2:00:00 PM,8.00,3.37,88791.68005,12.01000,506.32300,240.87600,324.83100
12/23/2016 7:00:00 PM,12/23/2016 2:00:00 PM,12/23/2016 8:00:00 PM,12/23/2016 3:00:00 PM,5.90,1.60,88124.97397,88.43000,531.54000,285.79000,308.18100
12/23/2016 8:00:00 PM,12/23/2016 3:00:00 PM,12/23/2016 9:00:00 PM,12/23/2016 4:00:00 PM,1.78,3.46,88562.05693,55.66000,479.39600,266.03500,270.11500
12/23/2016 9:00:00 PM,12/23/2016 4:00:00 PM,12/23/2016 10:00:00 PM,12/23/2016 5:00:00 PM,9.29,0.62,91931.28005,237.29000,496.85700,233.95700,322.35800
12/23/2016 10:00:00 PM,12/23/2016 5:00:00 PM,12/23/2016 11:00:00 PM,12/23/2016 6:00:00 PM,2.84,0.00,97916.21708,1272.19000,495.63700,191.11500,364.87700
12/23/2016 11:00:00 PM,12/23/2016 6:00:00 PM,12/24/2016 12:00:00 AM,12/23/2016 7:00:00 PM,1.34,0.00,98127.02895,424.97000,490.52200,183.48600,366.34400
12/24/2016 12:00:00 AM,12/23/2016 7:00:00 PM,12/24/2016 1:00:00 AM,12/23/2016 8:00:00 PM,0.98,0.00,96658.50093,160.79000,479.14700,182.16400,354.57400
12/24/2016 1:00:00 AM,12/23/2016 8:00:00 PM,12/24/2016 2:00:00 AM,12/23/2016 9:00:00 PM,0.52,0.00,94912.37606,259.94000,481.58300,188.47200,350.95800
12/24/2016 2:00:00 AM,12/23/2016 9:00:00 PM,12/24/2016 3:00:00 AM,12/23/2016 10:00:00 PM,4.78,2.07,92606.13304,131.61000,513.96400,242.49600,334.36200
12/24/2016 3:00:00 AM,12/23/2016 10:00:00 PM,12/24/2016 4:00:00 AM,12/23/2016 11:00:00 PM,7.17,0.62,88577.86802,637.22000,495.65500,239.29700,316.90400
12/24/2016 4:00:00 AM,12/23/2016 11:00:00 PM,12/24/2016 5:00:00 AM,12/24/2016 12:00:00 AM,7.29,1.48,83268.51102,34.52000,493.40800,213.62900,333.67500
12/24/2016 5:00:00 AM,12/24/2016 12:00:00 AM,12/24/2016 6:00:00 AM,12/24/2016 1:00:00 AM,4.76,3.52,78498.28904,9.55000,433.82300,146.11700,307.73800
12/24/2016 6:00:00 AM,12/24/2016 1:00:00 AM,12/24/2016 7:00:00 AM,12/24/2016 2:00:00 AM,2.74,5.87,75296.07502,96.67000,421.82600,144.89500,294.94600
12/24/2016 7:00:00 AM,12/24/2016 2:00:00 AM,12/24/2016 8:00:00 AM,12/24/2016 3:00:00 AM,7.59,1.29,73203.80403,0.00000,394.03700,178.13300,264.90500
12/24/2016 8:00:00 AM,12/24/2016 3:00:00 AM,12/24/2016 9:00:00 AM,12/24/2016 4:00:00 AM,4.94,0.84,72225.96007,7.11000,412.85700,186.08500,277.91900
12/24/2016 9:00:00 AM,12/24/2016 4:00:00 AM,12/24/2016 10:00:00 AM,12/24/2016 5:00:00 AM,5.40,4.35,72296.67701,0.00000,401.77900,177.68400,274.22700
12/24/2016 10:00:00 AM,12/24/2016 5:00:00 AM,12/24/2016 11:00:00 AM,12/24/2016 6:00:00 AM,6.07,4.93,73577.41701,124.67000,512.17600,220.59700,351.85100
12/24/2016 11:00:00 AM,12/24/2016 6:00:00 AM,12/24/2016 12:00:00 PM,12/24/2016 7:00:00 AM,6.08,3.13,75950.79198,2.62000,488.22200,165.31800,379.89100
12/24/2016 12:00:00 PM,12/24/2016 7:00:00 AM,12/24/2016 1:00:00 PM,12/24/2016 8:00:00 AM,8.08,0.86,79343.83395,236.63000,472.62100,178.49700,353.67700
12/24/2016 1:00:00 PM,12/24/2016 8:00:00 AM,12/24/2016 2:00:00 PM,12/24/2016 9:00:00 AM,8.63,3.32,82723.68799,638.42000,479.62000,211.54600,325.43600
12/24/2016 2:00:00 PM,12/24/2016 9:00:00 AM,12/24/2016 3:00:00 PM,12/24/2016 10:00:00 AM,14.16,3.65,85766.98103,924.09000,510.12300,227.12400,347.25000
12/24/2016 3:00:00 PM,12/24/2016 10:00:00 AM,12/24/2016 4:00:00 PM,12/24/2016 11:00:00 AM,17.81,2.79,87423.32503,1501.45000,488.95400,212.78900,336.75400
12/24/2016 4:00:00 PM,12/24/2016 11:00:00 AM,12/24/2016 5:00:00 PM,12/24/2016 12:00:00 PM,31.06,3.11,87707.47502,2977.65000,497.37800,217.56800,341.83400
