Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Feb 13, 2017;1:45 PM;-;584.75;2,197.75;3,446;-
Feb 13, 2017;2:00 PM;94,471;579;2,225.25;3,325.25;70,876.25
Feb 13, 2017;2:15 PM;-;574.25;2,258.5;3,166.75;-
Feb 13, 2017;2:30 PM;-;569.5;2,290.5;2,973.25;-
Feb 13, 2017;2:45 PM;-;564.75;2,320.75;2,747;-
Feb 13, 2017;3:00 PM;89,911;561.5;2,359;2,499;69,682.25
Feb 13, 2017;3:15 PM;-;561.5;2,403.25;2,222.25;-
Feb 13, 2017;3:30 PM;-;562;2,447;1,928.25;-
Feb 13, 2017;3:45 PM;-;560.5;2,493.75;1,630.75;-
Feb 13, 2017;4:00 PM;84,271;561.5;2,549.25;1,328;67,740
Feb 13, 2017;4:15 PM;-;567.5;2,645.5;1,019.25;-
Feb 13, 2017;4:30 PM;-;573.5;2,740.25;712;-
Feb 13, 2017;4:45 PM;-;579.75;2,835;419.5;-
Feb 13, 2017;5:00 PM;83,695;587;2,939;181.25;68,628.25
Feb 13, 2017;5:15 PM;-;594;3,053.25;47.5;-
Feb 13, 2017;5:30 PM;-;600.25;3,167.25;8.5;-
Feb 13, 2017;5:45 PM;-;607;3,280.75;1;-
Feb 13, 2017;6:00 PM;86,196;613.75;3,382;0;69,652.75
Feb 13, 2017;6:15 PM;-;619.5;3,468.75;0;-
Feb 13, 2017;6:30 PM;-;624.25;3,560.5;0;-
Feb 13, 2017;6:45 PM;-;629.75;3,644.75;0;-
Feb 13, 2017;7:00 PM;86,179;634.75;3,697.5;0;68,952.75
Feb 13, 2017;7:15 PM;-;636.5;3,679.75;0;-
Feb 13, 2017;7:30 PM;-;637.25;3,661.5;0;-
Feb 13, 2017;7:45 PM;-;638.25;3,640.75;0;-
Feb 13, 2017;8:00 PM;82,761;638;3,603.25;0;66,113
Feb 13, 2017;8:15 PM;-;633.5;3,555.25;0;-
Feb 13, 2017;8:30 PM;-;628.5;3,508;0;-
Feb 13, 2017;8:45 PM;-;623.25;3,458.25;0;-
Feb 13, 2017;9:00 PM;78,373;618.25;3,404.75;0;62,661.25
Feb 13, 2017;9:15 PM;-;612;3,348;0;-
Feb 13, 2017;9:30 PM;-;606.25;3,290;0;-
Feb 13, 2017;9:45 PM;-;599.5;3,233;0;-
Feb 13, 2017;10:00 PM;73,646;592.75;3,183.5;0;58,906.25
Feb 13, 2017;10:15 PM;-;583;3,132.5;0;-
Feb 13, 2017;10:30 PM;-;573.25;3,081.5;0;-
Feb 13, 2017;10:45 PM;-;562.75;3,030.5;0;-
Feb 13, 2017;11:00 PM;68,194;553;2,981.5;0;54,376.25
Feb 13, 2017;11:15 PM;-;543;2,938;0;-
Feb 13, 2017;11:30 PM;-;532.5;2,893.75;0;-
Feb 13, 2017;11:45 PM;-;522.25;2,853.75;0;-
Feb 14, 2017;12:00 AM;64,307;584.25;2,843;0;50,875
Feb 14, 2017;12:15 AM;-;572.5;2,808.75;0;-
Feb 14, 2017;12:30 AM;-;562.25;2,773.25;0;-
Feb 14, 2017;12:45 AM;-;550.25;2,737.75;0;-
Feb 14, 2017;1:00 AM;62,538;539.75;2,768.5;0;49,386
Feb 14, 2017;1:15 AM;-;532;2,772.75;0;-
Feb 14, 2017;1:30 AM;-;524.25;2,773.5;0;-
Feb 14, 2017;1:45 AM;-;515.25;2,726;0;-
Feb 14, 2017;2:00 AM;61,696;508.25;2,692;0;49,164
Feb 14, 2017;2:15 AM;-;500;2,652.25;0;-
Feb 14, 2017;2:30 AM;-;491.25;2,623.5;0;-
Feb 14, 2017;2:45 AM;-;482.25;2,582.5;0;-
Feb 14, 2017;3:00 AM;61,789;474;2,548.25;0;49,879.75
Feb 14, 2017;3:15 AM;-;468;2,523.75;0;-
Feb 14, 2017;3:30 AM;-;462.75;2,498.75;0;-
Feb 14, 2017;3:45 AM;-;457.75;2,476;0;-
Feb 14, 2017;4:00 AM;63,517;465.25;2,460.5;0;51,779.25
Feb 14, 2017;4:15 AM;-;471.75;2,457;0;-
Feb 14, 2017;4:30 AM;-;480.75;2,456.25;0;-
Feb 14, 2017;4:45 AM;-;488.5;2,457.75;0;-
Feb 14, 2017;5:00 AM;65,695;496.25;2,461.5;0;53,814.75
Feb 14, 2017;5:15 AM;-;504.75;2,463.75;0;-
Feb 14, 2017;5:30 AM;-;514.25;2,463;0;-
Feb 14, 2017;5:45 AM;-;523.5;2,453.25;0;-
Feb 14, 2017;6:00 AM;74,817;532.25;2,440;0;62,896
Feb 14, 2017;6:15 AM;-;544.5;2,427;0;-
Feb 14, 2017;6:30 AM;-;556.25;2,427;0;-
Feb 14, 2017;6:45 AM;-;567.75;2,426.25;0;-
Feb 14, 2017;7:00 AM;80,722;578;2,411.5;2;68,723.5
Feb 14, 2017;7:15 AM;-;584.75;2,363;9.75;-
Feb 14, 2017;7:30 AM;-;592.5;2,312.25;65.5;-
Feb 14, 2017;7:45 AM;-;599.75;2,259.75;219.75;-
Feb 14, 2017;8:00 AM;85,327;607.5;2,210.5;442.75;70,919.75
Feb 14, 2017;8:15 AM;-;607.75;2,137;720.5;-
Feb 14, 2017;8:30 AM;-;606.75;2,071.25;1,030.75;-
Feb 14, 2017;8:45 AM;-;606.25;2,007.25;1,359;-
Feb 14, 2017;9:00 AM;90,307;606;1,867.25;1,697.25;72,259
Feb 14, 2017;9:15 AM;-;607;1,781.25;2,010.5;-
Feb 14, 2017;9:30 AM;-;606.5;1,698.75;2,320.75;-
Feb 14, 2017;9:45 AM;-;604.75;1,618;2,630;-
Feb 14, 2017;10:00 AM;93,548;596;1,549.75;2,919.25;72,182.5
Feb 14, 2017;10:15 AM;-;593.75;1,480.5;3,190.75;-
Feb 14, 2017;10:30 AM;-;590.5;1,412;3,440;-
Feb 14, 2017;10:45 AM;-;586.75;1,345.75;3,660.5;-
Feb 14, 2017;11:00 AM;94,713;582.75;1,283;3,854.25;71,334.25
Feb 14, 2017;11:15 AM;-;580;1,225;4,015.25;-
Feb 14, 2017;11:30 AM;-;576.75;1,166.5;4,151.75;-
Feb 14, 2017;11:45 AM;-;572.5;1,114.75;4,256.25;-
Feb 14, 2017;12:00 PM;94,513;568.5;1,063;4,331.75;70,855.5
Feb 14, 2017;12:15 PM;-;560.25;1,017.75;4,369;-
Feb 14, 2017;12:30 PM;-;551.75;973.75;4,376.75;-
Feb 14, 2017;12:45 PM;-;545;943.75;4,356.25;-
Feb 14, 2017;1:00 PM;94,695;536.5;910;4,306.25;72,372.75
Feb 14, 2017;1:15 PM;-;526.5;907;4,229.25;-
Feb 14, 2017;1:30 PM;-;516.25;904.25;4,118;-
Feb 14, 2017;1:45 PM;-;506.5;902.5;3,959.25;-
Feb 14, 2017;2:00 PM;90,041;497.25;907.75;3,792.25;70,528.75
Feb 14, 2017;2:15 PM;-;489;920.25;3,596;-
Feb 14, 2017;2:30 PM;-;481;931.75;3,365.5;-
Feb 14, 2017;2:45 PM;-;473.25;950.75;3,107.5;-
Feb 14, 2017;3:00 PM;84,997;465.25;976.75;2,826.5;69,635.25
Feb 14, 2017;3:15 PM;-;458.75;1,013;2,523;-
Feb 14, 2017;3:30 PM;-;451.75;1,050.25;2,199;-
Feb 14, 2017;3:45 PM;-;445;1,086.25;1,866.25;-
Feb 14, 2017;4:00 PM;79,144;439.5;1,132.5;1,530.25;68,323.25
Feb 14, 2017;4:15 PM;-;438.5;1,205.25;1,197.25;-
Feb 14, 2017;4:30 PM;-;438.75;1,273.5;854.5;-
Feb 14, 2017;4:45 PM;-;439;1,355.25;516.5;-
Feb 14, 2017;5:00 PM;77,619;439.25;1,442.75;233.25;69,156.25
Feb 14, 2017;5:15 PM;-;436.25;1,550.75;62.5;-
Feb 14, 2017;5:30 PM;-;431.75;1,661;11;-
Feb 14, 2017;5:45 PM;-;427.75;1,765.5;1;-
Feb 14, 2017;6:00 PM;79,757;425;1,860.75;0;70,149.75
Feb 14, 2017;6:15 PM;-;420.25;1,943.75;0;-
Feb 14, 2017;6:30 PM;-;415.25;2,026.25;0;-
Feb 14, 2017;6:45 PM;-;410.5;2,105.5;0;-
Feb 14, 2017;7:00 PM;80,002;403.75;2,167.25;0;69,838.25
Feb 14, 2017;7:15 PM;-;392;2,159.75;0;-
Feb 14, 2017;7:30 PM;-;380.25;2,153.25;0;-
Feb 14, 2017;7:45 PM;-;368.5;2,139;0;-
Feb 14, 2017;8:00 PM;76,504;355.25;2,111.25;0;66,969.25
Feb 14, 2017;8:15 PM;-;344;2,067;0;-
Feb 14, 2017;8:30 PM;-;331.75;2,025.5;0;-
Feb 14, 2017;8:45 PM;-;320.5;1,979.5;0;-
Feb 14, 2017;9:00 PM;72,873;309;1,930.5;0;64,266.25
Feb 14, 2017;9:15 PM;-;299;1,882.75;0;-
Feb 14, 2017;9:30 PM;-;289;1,835.25;0;-
Feb 14, 2017;9:45 PM;-;279.25;1,782;0;-
Feb 14, 2017;10:00 PM;70,063;269.25;1,731.25;0;62,404.5
Feb 14, 2017;10:15 PM;-;259.25;1,686;0;-
Feb 14, 2017;10:30 PM;-;248.75;1,639.5;0;-
Feb 14, 2017;10:45 PM;-;239.25;1,585.25;0;-
Feb 14, 2017;11:00 PM;65,277;229;1,533.75;0;58,559
Feb 14, 2017;11:15 PM;-;220;1,487.25;0;-
Feb 14, 2017;11:30 PM;-;209.5;1,442.25;0;-
Feb 14, 2017;11:45 PM;-;199.5;1,396.75;0;-
Feb 15, 2017;12:00 AM;59,846;180.25;1,347.25;0;54,042.5
Feb 15, 2017;12:15 AM;-;172.75;1,302.25;0;-
Feb 15, 2017;12:30 AM;-;165.5;1,258.25;0;-
Feb 15, 2017;12:45 AM;-;158.5;1,218.75;0;-
Feb 15, 2017;1:00 AM;58,217;151.5;1,170.25;0;53,070.5
Feb 15, 2017;1:15 AM;-;145.5;1,174.75;0;-
Feb 15, 2017;1:30 AM;-;139.5;1,141.25;0;-
Feb 15, 2017;1:45 AM;-;134.75;1,089;0;-
Feb 15, 2017;2:00 AM;56,252;129;1,050;0;51,804.75
Feb 15, 2017;2:15 AM;-;125.5;998.75;0;-
Feb 15, 2017;2:30 AM;-;120.75;968.75;0;-
Feb 15, 2017;2:45 AM;-;116.5;938;0;-
Feb 15, 2017;3:00 AM;55,253;111.25;903.75;0;51,406.75
Feb 15, 2017;3:15 AM;-;106.5;869.5;0;-
Feb 15, 2017;3:30 AM;-;102.25;843;0;-
Feb 15, 2017;3:45 AM;-;97.75;812.25;0;-
Feb 15, 2017;4:00 AM;55,794;88.75;796.5;0;52,333.25
Feb 15, 2017;4:15 AM;-;85.5;782.75;0;-
Feb 15, 2017;4:30 AM;-;81.75;775.75;0;-
Feb 15, 2017;4:45 AM;-;78.5;771.25;0;-
Feb 15, 2017;5:00 AM;60,002;75.5;771.5;0;56,638.75
Feb 15, 2017;5:15 AM;-;74.25;765;0;-
Feb 15, 2017;5:30 AM;-;73.75;766;0;-
Feb 15, 2017;5:45 AM;-;73.5;763.75;0;-
Feb 15, 2017;6:00 AM;67,516;71.5;762.5;0;64,203.25
Feb 15, 2017;6:15 AM;-;70.5;761.25;0;-
Feb 15, 2017;6:30 AM;-;69;756.25;0;-
Feb 15, 2017;6:45 AM;-;69.75;751.75;0.25;-
Feb 15, 2017;7:00 AM;73,439;69.75;744.5;1.75;69,949.25
Feb 15, 2017;7:15 AM;-;70.75;731.5;9.75;-
Feb 15, 2017;7:30 AM;-;71.5;719.25;68.75;-
Feb 15, 2017;7:45 AM;-;72;704;226.25;-
Feb 15, 2017;8:00 AM;78,541;72.75;688.75;447.25;72,045.75
Feb 15, 2017;8:15 AM;-;73.75;668.75;720.25;-
Feb 15, 2017;8:30 AM;-;74.25;653;1,031.25;-
Feb 15, 2017;8:45 AM;-;74.5;634.5;1,356.25;-
Feb 15, 2017;9:00 AM;83,779;75.5;645.75;1,691.25;72,411
Feb 15, 2017;9:15 AM;-;76.25;615.25;2,008.5;-
Feb 15, 2017;9:30 AM;-;76;585;2,326.5;-
Feb 15, 2017;9:45 AM;-;76.5;552.25;2,639.25;-
Feb 15, 2017;10:00 AM;87,469;77;518.25;2,937;71,975
Feb 15, 2017;10:15 AM;-;80.5;473.5;3,219;-
Feb 15, 2017;10:30 AM;-;83.5;429;3,485;-
Feb 15, 2017;10:45 AM;-;87.25;385.75;3,718.25;-
Feb 15, 2017;11:00 AM;90,556;90.5;344.75;3,918.25;72,412.75
Feb 15, 2017;11:15 AM;-;94;315;4,088.25;-
Feb 15, 2017;11:30 AM;-;97.5;284.25;4,227.25;-
Feb 15, 2017;11:45 AM;-;101.25;253.25;4,329;-
Feb 15, 2017;12:00 PM;91,494;105;225.25;4,399.5;72,593.5
Feb 15, 2017;12:15 PM;-;112.25;203.75;4,430.75;-
Feb 15, 2017;12:30 PM;-;120.5;181.5;4,431;-
Feb 15, 2017;12:45 PM;-;128;158.75;4,404.25;-
Feb 15, 2017;1:00 PM;90,461;135;139;4,349;72,573.25
Feb 15, 2017;1:15 PM;-;140.75;136.25;4,270.5;-
Feb 15, 2017;1:30 PM;-;146.25;134.25;4,155.75;-
Feb 15, 2017;1:45 PM;-;150.75;132.75;3,997.5;-
Feb 15, 2017;2:00 PM;86,960;155.25;134;3,815.25;71,836.25
Feb 15, 2017;2:15 PM;-;159;139.5;3,609.25;-
Feb 15, 2017;2:30 PM;-;163.25;145;3,374.5;-
Feb 15, 2017;2:45 PM;-;166.5;150.75;3,111.5;-
Feb 15, 2017;3:00 PM;81,116;170.75;159.5;2,825.75;70,259.5
Feb 15, 2017;3:15 PM;-;174.75;176.5;2,520.75;-
Feb 15, 2017;3:30 PM;-;179.5;192.25;2,198.25;-
Feb 15, 2017;3:45 PM;-;183.75;208.5;1,866.25;-
Feb 15, 2017;4:00 PM;75,058;188.75;233.25;1,528.25;68,796.25
Feb 15, 2017;4:15 PM;-;201.75;298.25;1,194.75;-
Feb 15, 2017;4:30 PM;-;214.75;363;853.5;-
Feb 15, 2017;4:45 PM;-;228;427.75;529.75;-
Feb 15, 2017;5:00 PM;73,731;241;502.75;251.5;69,752.75
Feb 15, 2017;5:15 PM;-;256.25;597.5;75;-
Feb 15, 2017;5:30 PM;-;271.75;693;14.25;-
Feb 15, 2017;5:45 PM;-;288;786;1.25;-
Feb 15, 2017;6:00 PM;75,662;304.25;883.75;0;70,165.75
Feb 15, 2017;6:15 PM;-;320.25;992.75;0;-
Feb 15, 2017;6:30 PM;-;336.5;1,099.25;0;-
Feb 15, 2017;6:45 PM;-;351.75;1,207.75;0;-
Feb 15, 2017;7:00 PM;76,753;367.25;1,307.5;0;69,541.75
Feb 15, 2017;7:15 PM;-;384;1,375.75;0;-
Feb 15, 2017;7:30 PM;-;401.75;1,443.5;0;-
Feb 15, 2017;7:45 PM;-;419;1,512.5;0;-
Feb 15, 2017;8:00 PM;75,204;436.25;1,578;0;66,732.75
Feb 15, 2017;8:15 PM;-;448.75;1,637;0;-
Feb 15, 2017;8:30 PM;-;461.5;1,691.25;0;-
Feb 15, 2017;8:45 PM;-;475;1,743.5;0;-
Feb 15, 2017;9:00 PM;72,522;487.75;1,795.25;0;63,022.5
Feb 15, 2017;9:15 PM;-;499.5;1,845.5;0;-
Feb 15, 2017;9:30 PM;-;509.25;1,896.25;0;-
Feb 15, 2017;9:45 PM;-;520.75;1,945.25;0;-
Feb 15, 2017;10:00 PM;70,149;532;1,992.5;0;59,828.5
Feb 15, 2017;10:15 PM;-;541.5;2,020.25;0;-
Feb 15, 2017;10:30 PM;-;552.25;2,046;0;-
Feb 15, 2017;10:45 PM;-;561.5;2,074.5;0;-
Feb 15, 2017;11:00 PM;64,422;570.25;2,102.25;0;53,541.75
Feb 15, 2017;11:15 PM;-;577;2,127.25;0;-
Feb 15, 2017;11:30 PM;-;583.25;2,153.25;0;-
Feb 15, 2017;11:45 PM;-;590;2,177;0;-
Feb 16, 2017;12:00 AM;61,201;668.75;2,165.25;0;49,775.5
Feb 16, 2017;12:15 AM;-;674.5;2,176.5;0;-
Feb 16, 2017;12:30 AM;-;677.25;2,186.75;0;-
Feb 16, 2017;12:45 AM;-;679.25;2,197.25;0;-
Feb 16, 2017;1:00 AM;60,657;683.25;2,064.75;0;49,536.75
Feb 16, 2017;1:15 AM;-;694.75;2,062.5;0;-
Feb 16, 2017;1:30 AM;-;710.25;2,070;0;-
Feb 16, 2017;1:45 AM;-;725.5;2,109.25;0;-
Feb 16, 2017;2:00 AM;59,100;739.25;2,151.5;0;47,266.25
Feb 16, 2017;2:15 AM;-;755.75;2,188;0;-
Feb 16, 2017;2:30 AM;-;773.75;2,204.75;0;-
Feb 16, 2017;2:45 AM;-;791.5;2,229.25;0;-
Feb 16, 2017;3:00 AM;58,831;809.5;2,257.25;0;46,425
Feb 16, 2017;3:15 AM;-;826;2,256.75;0;-
Feb 16, 2017;3:30 AM;-;839;2,273;0;-
Feb 16, 2017;3:45 AM;-;852;2,292.5;0;-
Feb 16, 2017;4:00 AM;59,859;868.75;2,284.25;0;47,216.75
Feb 16, 2017;4:15 AM;-;876;2,286.25;0;-
Feb 16, 2017;4:30 AM;-;883.75;2,280.25;0;-
Feb 16, 2017;4:45 AM;-;891;2,272;0;-
Feb 16, 2017;5:00 AM;62,360;897.5;2,274;0;49,674.75
Feb 16, 2017;5:15 AM;-;905.25;2,261.25;0;-
Feb 16, 2017;5:30 AM;-;911.75;2,258.25;0;-
Feb 16, 2017;5:45 AM;-;920;2,257.25;0;-
Feb 16, 2017;6:00 AM;70,755;926.5;2,249.75;0;58,025
Feb 16, 2017;6:15 AM;-;931;2,248;0;-
Feb 16, 2017;6:30 AM;-;934.5;2,249.5;0;-
Feb 16, 2017;6:45 AM;-;938.5;2,252;0.25;-
Feb 16, 2017;7:00 AM;76,765;941.25;2,246.25;2;63,754
Feb 16, 2017;7:15 AM;-;942.5;2,239.5;11.25;-
Feb 16, 2017;7:30 AM;-;943.5;2,231.5;71.75;-
Feb 16, 2017;7:45 AM;-;944.75;2,227;209.75;-
Feb 16, 2017;8:00 AM;82,321;946.5;2,214.5;405;66,705
Feb 16, 2017;8:15 AM;-;945.25;2,194.75;632;-
Feb 16, 2017;8:30 AM;-;947;2,185.25;886.25;-
Feb 16, 2017;8:45 AM;-;947.75;2,165.25;1,146.5;-
Feb 16, 2017;9:00 AM;84,604;948.75;2,252.5;1,411.5;64,902
Feb 16, 2017;9:15 AM;-;948.5;2,221;1,657;-
Feb 16, 2017;9:30 AM;-;947.25;2,191;1,895;-
Feb 16, 2017;9:45 AM;-;946;2,160.75;2,122.75;-
Feb 16, 2017;10:00 AM;87,160;923.75;2,151.5;2,338;64,670.25
Feb 16, 2017;10:15 AM;-;921.75;2,107.25;2,540;-
Feb 16, 2017;10:30 AM;-;919;2,061.5;2,722.75;-
Feb 16, 2017;10:45 AM;-;916.75;2,008.75;2,878.75;-
Feb 16, 2017;11:00 AM;88,594;914.5;1,960.75;3,010.5;64,750
Feb 16, 2017;11:15 AM;-;911.5;1,929;3,111.75;-
Feb 16, 2017;11:30 AM;-;907.5;1,900.5;3,185;-
Feb 16, 2017;11:45 AM;-;904.5;1,878.25;3,230.25;-
Feb 16, 2017;12:00 PM;88,474;900.5;1,857.25;3,251;64,686
Feb 16, 2017;12:15 PM;-;896;1,842.5;3,244.5;-
Feb 16, 2017;12:30 PM;-;891;1,827.75;3,209.75;-
Feb 16, 2017;12:45 PM;-;886.5;1,816.25;3,165;-
Feb 16, 2017;1:00 PM;87,272;880.25;1,803.25;3,103.25;64,802.75
Feb 16, 2017;1:15 PM;-;873;1,790;3,025.75;-
Feb 16, 2017;1:30 PM;-;865.75;1,777.25;2,924.75;-
Feb 16, 2017;1:45 PM;-;858.25;1,762.75;2,805;-
Feb 16, 2017;2:00 PM;83,704;851.75;1,756.5;2,670;63,712
Feb 16, 2017;2:15 PM;-;849.25;1,738;2,517;-
Feb 16, 2017;2:30 PM;-;847.25;1,718.75;2,343.25;-
Feb 16, 2017;2:45 PM;-;845.75;1,701;2,153.5;-
Feb 16, 2017;3:00 PM;80,155;843.5;1,687.25;1,950.5;63,659
Feb 16, 2017;3:15 PM;-;840.75;1,678.25;1,730.25;-
Feb 16, 2017;3:30 PM;-;837.75;1,668.75;1,498.25;-
Feb 16, 2017;3:45 PM;-;835.25;1,661.75;1,263.75;-
Feb 16, 2017;4:00 PM;76,974;832.25;1,664;1,030.5;64,057.75
Feb 16, 2017;4:15 PM;-;834;1,690;799.5;-
Feb 16, 2017;4:30 PM;-;835.75;1,717;573.25;-
Feb 16, 2017;4:45 PM;-;836.75;1,741;362.25;-
Feb 16, 2017;5:00 PM;77,917;837.75;1,774;181;66,934
Feb 16, 2017;5:15 PM;-;842;1,817;60;-
Feb 16, 2017;5:30 PM;-;844.75;1,860.75;13.25;-
Feb 16, 2017;5:45 PM;-;848.25;1,903;1.25;-
Feb 16, 2017;6:00 PM;79,279;851;1,948;0;67,764.75
Feb 16, 2017;6:15 PM;-;854;1,997.5;0;-
Feb 16, 2017;6:30 PM;-;857;2,048.25;0;-
Feb 16, 2017;6:45 PM;-;859.75;2,098.75;0;-
Feb 16, 2017;7:00 PM;79,472;862.25;2,143.75;0;67,257.5
Feb 16, 2017;7:15 PM;-;862.25;2,175.75;0;-
Feb 16, 2017;7:30 PM;-;864;2,205.25;0;-
Feb 16, 2017;7:45 PM;-;863.75;2,237.5;0;-
Feb 16, 2017;8:00 PM;75,901;863.75;2,276.75;0;63,145.75
Feb 16, 2017;8:15 PM;-;862;2,310.5;0;-
Feb 16, 2017;8:30 PM;-;861.75;2,343.25;0;-
Feb 16, 2017;8:45 PM;-;860.5;2,376.75;0;-
Feb 16, 2017;9:00 PM;72,122;859.5;2,406.75;0;58,904.5
Feb 16, 2017;9:15 PM;-;859.5;2,432.5;0;-
Feb 16, 2017;9:30 PM;-;858.5;2,458.5;0;-
Feb 16, 2017;9:45 PM;-;858;2,484.25;0;-
Feb 16, 2017;10:00 PM;69,061;856.25;2,506;0;55,580
Feb 16, 2017;10:15 PM;-;854.75;2,512.5;0;-
Feb 16, 2017;10:30 PM;-;851.75;2,521.25;0;-
Feb 16, 2017;10:45 PM;-;850;2,528.5;0;-
Feb 16, 2017;11:00 PM;64,007;848;2,537.75;0;50,409.75
Feb 16, 2017;11:15 PM;-;849.25;2,545.5;0;-
Feb 16, 2017;11:30 PM;-;851;2,552.25;0;-
Feb 16, 2017;11:45 PM;-;853;2,560.5;0;-
Feb 17, 2017;12:00 AM;61,128;907.5;2,546.5;0;47,256.5
Feb 17, 2017;12:15 AM;-;903.75;2,559.5;0;-
Feb 17, 2017;12:30 AM;-;899.75;2,572.75;0;-
Feb 17, 2017;12:45 AM;-;896.25;2,585.5;0;-
Feb 17, 2017;1:00 AM;59,854;892.5;2,447;0;46,425.75
Feb 17, 2017;1:15 AM;-;886.5;2,460.5;0;-
Feb 17, 2017;1:30 AM;-;878.75;2,492.75;0;-
Feb 17, 2017;1:45 AM;-;872.5;2,497.75;0;-
Feb 17, 2017;2:00 AM;59,498;865;2,577;0;45,701.75
Feb 17, 2017;2:15 AM;-;854.5;2,591.75;0;-
Feb 17, 2017;2:30 AM;-;843.5;2,608.75;0;-
Feb 17, 2017;2:45 AM;-;832.25;2,623.5;0;-
Feb 17, 2017;3:00 AM;59,596;820.25;2,658.5;0;45,564.5
Feb 17, 2017;3:15 AM;-;812.75;2,679;0;-
Feb 17, 2017;3:30 AM;-;805;2,716;0;-
Feb 17, 2017;3:45 AM;-;798.75;2,741.25;0;-
Feb 17, 2017;4:00 AM;60,559;765.5;2,775.75;0;46,455.25
Feb 17, 2017;4:15 AM;-;748.25;2,781.5;0;-
Feb 17, 2017;4:30 AM;-;730.5;2,789.5;0;-
Feb 17, 2017;4:45 AM;-;714.5;2,798.25;0;-
Feb 17, 2017;5:00 AM;63,652;698.25;2,807.25;0;49,655.5
Feb 17, 2017;5:15 AM;-;685.75;2,816.25;0;-
Feb 17, 2017;5:30 AM;-;674.75;2,820.5;0;-
Feb 17, 2017;5:45 AM;-;665.25;2,828.5;0;-
Feb 17, 2017;6:00 AM;72,213;655;2,839;0;58,264.25
Feb 17, 2017;6:15 AM;-;639.5;2,846.5;0;-
Feb 17, 2017;6:30 AM;-;623;2,861.75;0;-
Feb 17, 2017;6:45 AM;-;607.25;2,876.5;0.25;-
Feb 17, 2017;7:00 AM;77,924;590.5;2,895.75;0.75;64,034
Feb 17, 2017;7:15 AM;-;571.25;2,884.25;4.25;-
Feb 17, 2017;7:30 AM;-;551.5;2,887;22.75;-
Feb 17, 2017;7:45 AM;-;531.75;2,888.25;62;-
Feb 17, 2017;8:00 AM;82,083;511.75;2,882.75;116.25;67,790.75
Feb 17, 2017;8:15 AM;-;494.25;2,878;182.5;-
Feb 17, 2017;8:30 AM;-;475.5;2,862.5;256.5;-
Feb 17, 2017;8:45 AM;-;457.5;2,840.5;334.25;-
Feb 17, 2017;9:00 AM;82,781;441.25;2,617.25;414.25;68,516.5
Feb 17, 2017;9:15 AM;-;432;2,611;491.25;-
Feb 17, 2017;9:30 AM;-;422;2,606.75;568;-
Feb 17, 2017;9:45 AM;-;412.25;2,603.25;645.25;-
Feb 17, 2017;10:00 AM;84,421;401.5;2,607;720.75;69,099.25
Feb 17, 2017;10:15 AM;-;403;2,607.25;791.25;-
Feb 17, 2017;10:30 AM;-;404.25;2,610.25;852;-
Feb 17, 2017;10:45 AM;-;405;2,613.25;906.25;-
Feb 17, 2017;11:00 AM;84,265;406.5;2,618.5;955.75;68,075.75
Feb 17, 2017;11:15 AM;-;402.5;2,631;997.75;-
Feb 17, 2017;11:30 AM;-;398;2,644.75;1,029;-
Feb 17, 2017;11:45 AM;-;392.25;2,659.25;1,054;-
Feb 17, 2017;12:00 PM;84,204;388.75;2,667.5;1,073;67,593.75
Feb 17, 2017;12:15 PM;-;392.25;2,678.75;1,079;-
Feb 17, 2017;12:30 PM;-;395;2,691.75;1,074.75;-
Feb 17, 2017;12:45 PM;-;398;2,704.75;1,066.75;-
Feb 17, 2017;1:00 PM;82,567;401.25;2,703.5;1,055.25;66,249.5
Feb 17, 2017;1:15 PM;-;405;2,665.25;1,039;-
Feb 17, 2017;1:30 PM;-;409.25;2,625.75;1,017.75;-
Feb 17, 2017;1:45 PM;-;413.25;2,586;996.25;-
Feb 17, 2017;2:00 PM;80,632;417;2,544.5;966.75;65,531.75
Feb 17, 2017;2:15 PM;-;417.5;2,492;925.75;-
Feb 17, 2017;2:30 PM;-;416.5;2,439.5;870;-
Feb 17, 2017;2:45 PM;-;417;2,385;808.75;-
Feb 17, 2017;3:00 PM;78,159;416.5;2,330.75;742.75;64,996.75
Feb 17, 2017;3:15 PM;-;421.5;2,273.25;667.75;-
Feb 17, 2017;3:30 PM;-;427.25;2,213.25;584;-
Feb 17, 2017;3:45 PM;-;433.5;2,153.25;498.5;-
Feb 17, 2017;4:00 PM;75,686;438.25;2,101.25;411.75;64,663.25
Feb 17, 2017;4:15 PM;-;435.75;2,060.25;324.5;-
Feb 17, 2017;4:30 PM;-;433.5;2,017.5;237.5;-
Feb 17, 2017;4:45 PM;-;432.25;1,974.25;156;-
Feb 17, 2017;5:00 PM;76,208;430.25;1,938.75;86.25;66,746
Feb 17, 2017;5:15 PM;-;432.25;1,912.25;34;-
Feb 17, 2017;5:30 PM;-;433;1,888;9;-
Feb 17, 2017;5:45 PM;-;433.75;1,863.75;0.75;-
Feb 17, 2017;6:00 PM;76,824;434.5;1,840.5;0;67,832.5
Feb 17, 2017;6:15 PM;-;434;1,823.25;0;-
Feb 17, 2017;6:30 PM;-;432.25;1,806.5;0;-
Feb 17, 2017;6:45 PM;-;429.25;1,791.25;0;-
