Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Nov 4, 2017;4:15 AM;1,061;415.5;572.75;1,657;0;34.75;2,472.75;3,977.5;1,129.5;231;0;1,292
Nov 4, 2017;4:30 AM;1,064;415;577.5;1,642.75;0;34.75;2,473.25;3,976;1,138.5;234.75;1.5;1,267
Nov 4, 2017;4:45 AM;1,065.25;413.5;566.5;1,588.75;0;34.75;2,476.5;3,964.5;1,158.5;239.75;0;1,266.5
Nov 4, 2017;5:00 AM;1,064.5;411;562.75;1,578.25;0;34.75;2,484.5;3,981.5;1,163;246.75;0;1,256.25
Nov 4, 2017;5:15 AM;1,066.5;409.25;546;1,582.5;0;34.75;2,475.25;3,982.5;1,179.25;251.75;0;1,378.5
Nov 4, 2017;5:30 AM;1,066.5;408.25;555.5;1,586.5;0;34.75;2,476.5;3,977.25;1,171;255;1.5;1,414.5
Nov 4, 2017;5:45 AM;1,066;404.5;530;1,605.5;0;34.75;2,479;3,986.75;1,209.5;255.25;1.5;1,370.25
Nov 4, 2017;6:00 AM;1,064.75;401.75;511;1,618.75;0;34.75;2,461.25;3,990.5;1,340;254;1.5;1,355.75
Nov 4, 2017;6:15 AM;1,063.75;401.75;507.5;1,646;0;34.75;2,476.75;3,997.75;1,336;255.25;1.25;1,300.5
Nov 4, 2017;6:30 AM;1,063;408.5;513.75;1,674.5;0;34.75;2,482.25;3,996.5;1,340;258.75;1.5;1,281.25
Nov 4, 2017;6:45 AM;1,063;400.25;529.75;1,678.25;0;34.75;2,483.75;3,991.5;1,369.25;259.75;0;1,300.25
Nov 4, 2017;7:00 AM;1,062.75;394;561.25;1,679.5;1;34.75;2,486.25;3,989.5;1,393.25;257.25;70.75;1,367.75
Nov 4, 2017;7:15 AM;1,062.75;389.5;603.75;1,677.25;24.5;34.75;2,488;3,991.75;1,431.25;263;77;1,328
Nov 4, 2017;7:30 AM;1,063.25;385.5;631.75;1,676.25;70.25;34.75;2,477;3,954.75;1,459.75;268;36;1,349.25
Nov 4, 2017;7:45 AM;1,065.25;390.75;620.25;1,724.75;205.25;34.75;2,501.25;3,980.75;1,469.25;264.5;0;1,379.75
Nov 4, 2017;8:00 AM;1,066;393.75;606.75;1,741.75;386.5;34.75;2,525.75;3,979;1,416.75;262.5;0;1,428
Nov 4, 2017;8:15 AM;1,068.5;392.5;622.25;1,727;574.25;34.75;2,551.75;3,984.75;1,402.5;265.75;199;1,465.25
Nov 4, 2017;8:30 AM;1,067;388;608;1,692;758;34.75;2,564.75;3,990.5;1,446.25;269.25;208;1,480.5
Nov 4, 2017;8:45 AM;1,067;390.5;580.5;1,694.75;950.75;34.75;2,570.25;3,985.75;1,472;265.25;240.5;1,481.5
Nov 4, 2017;9:00 AM;1,069.5;392.25;587.75;1,646.75;1,150;34.75;2,566.75;3,995.5;1,496.25;265.75;353.25;1,405.25
Nov 4, 2017;9:15 AM;1,071;387;581.5;1,581.5;1,337.25;34.75;2,569.25;3,989;1,515.25;265.75;447.25;1,390
Nov 4, 2017;9:30 AM;1,072;384.75;593;1,546;1,530.25;34.75;2,568;3,974.5;1,525.75;267.5;458;1,393.75
Nov 4, 2017;9:45 AM;1,072.75;385.5;602;1,468.25;1,723;34.75;2,569;3,974.75;1,531;267.5;384.5;1,403.25
Nov 4, 2017;10:00 AM;1,072.75;385.75;587.75;1,369;1,899.25;34.75;2,570.5;3,975.75;1,523.5;264.75;282.5;1,405.75
Nov 4, 2017;10:15 AM;1,072.5;383.75;580.5;1,306;2,103.75;34.75;2,566;3,968.5;1,502.5;263.75;183.25;1,416.5
Nov 4, 2017;10:30 AM;1,071.75;382.25;569.25;1,249.75;2,258.5;34.75;2,564.25;3,960.75;1,484.5;267.75;114.5;1,437
Nov 4, 2017;10:45 AM;1,072;381.5;573.25;1,194;2,359;34.75;2,560.5;3,951.5;1,455.5;263.5;118.75;1,474.5
Nov 4, 2017;11:00 AM;1,070.5;383.5;588;1,153.75;2,475;34.75;2,565.5;3,954;1,427.75;258.25;100.5;1,433.25
Nov 4, 2017;11:15 AM;1,071;380;600.5;1,113.75;2,552.5;34.75;2,562;3,942.75;1,402;257.75;69.5;1,481.5
Nov 4, 2017;11:30 AM;1,072;381.25;618;1,077.75;2,599.25;34.75;2,561.5;3,946.75;1,382.25;257;87;1,495
Nov 4, 2017;11:45 AM;1,073.25;382;606.75;1,071;2,618.5;34.75;2,562.25;3,947.5;1,376.25;253.75;27.5;1,490.5
Nov 4, 2017;12:00 PM;1,072.75;382.25;609.5;1,072.5;2,646.25;34.75;2,560.25;3,947.25;1,375.25;252;126.5;1,444.5
Nov 4, 2017;12:15 PM;1,072.5;388;616;1,083;2,617;34.75;2,556.25;3,961.25;1,376.25;248;14.25;1,481.75
Nov 4, 2017;12:30 PM;1,072.25;386.75;588.5;1,125.5;2,600.75;34.75;2,554.75;3,947;1,385;248.5;0;1,506.25
Nov 4, 2017;12:45 PM;1,073;389.5;592.25;1,167.75;2,588.5;34.75;2,549.25;3,937.5;1,371.25;246.25;0;1,540.75
Nov 4, 2017;1:00 PM;1,075;389.25;589;1,227.75;2,516.5;34.75;2,552.75;3,936.75;1,330.5;245;40.75;1,431
Nov 4, 2017;1:15 PM;1,074.5;387;578.25;1,306.5;2,417;34.75;2,550.25;3,932.75;1,306.75;251.75;0;1,453.75
Nov 4, 2017;1:30 PM;1,073.5;397;580.75;1,391;2,270;34.75;2,552;3,938.25;1,303.5;246.25;15;1,450
Nov 4, 2017;1:45 PM;1,073.25;391;600.25;1,418.5;2,131;34.75;2,548.25;3,940.25;1,282;232.75;14.5;1,431.5
Nov 4, 2017;2:00 PM;1,073;388.5;603.5;1,493.5;1,964.5;34.75;2,552.25;3,936;1,197.5;232.5;0;1,501.25
Nov 4, 2017;2:15 PM;1,072.5;384;607.5;1,565.75;1,761.5;34.75;2,555.75;3,939.5;1,176;227.5;0;1,563.5
Nov 4, 2017;2:30 PM;1,072.25;386.75;612.5;1,640.5;1,548;34.75;2,552.75;3,935.75;1,179.5;226.75;101.75;1,589
Nov 4, 2017;2:45 PM;1,072;383.25;632;1,745.75;1,341.75;34.75;2,550.25;3,943;1,199;226.75;101.25;1,613.5
Nov 4, 2017;3:00 PM;1,071.75;369.5;650.25;1,911.25;1,115.75;34.75;2,533.25;3,947.75;1,274.5;225.5;79.5;1,609.75
Nov 4, 2017;3:15 PM;1,071.5;372.25;655.25;2,088;858.5;34.75;2,546.5;3,966.5;1,311;229.5;111.75;1,576.75
Nov 4, 2017;3:30 PM;1,071.75;379.5;686;2,250.75;614.5;34.75;2,552.5;3,986.5;1,340.25;233.5;123.25;1,569.75
Nov 4, 2017;3:45 PM;1,071;373;720.5;2,375.5;425;34.75;2,547.25;3,982;1,356.75;239.5;106.25;1,609
Nov 4, 2017;4:00 PM;1,071;396.25;781.25;2,518.25;244.5;34.75;2,540;3,972.5;1,364;240.75;44.75;1,627.5
Nov 4, 2017;4:15 PM;1,070.25;386.75;797;2,718.5;97.25;34.75;2,550.5;3,980.25;1,377.75;242.75;30.5;1,603.25
Nov 4, 2017;4:30 PM;1,071.25;388.25;851.5;2,912.75;21;34.75;2,550.5;3,979;1,416;246.25;85;1,627.75
Nov 4, 2017;4:45 PM;1,072;390.5;876.75;3,141.5;2;34.75;2,549.75;3,979.25;1,437.75;247;127.75;1,606.25
Nov 4, 2017;5:00 PM;1,072.25;383.75;921.75;3,360;0.25;34.75;2,530.5;3,931.5;1,469.5;246.5;271.75;1,567
Nov 4, 2017;5:15 PM;1,073.25;389;966.25;3,572.5;0;34.75;2,546.75;3,937.25;1,538.75;250.75;298.25;1,622.75
Nov 4, 2017;5:30 PM;1,073.75;388.25;957.25;3,728.5;0;34.75;2,543.5;3,929.5;1,563.25;252;429;1,619.25
Nov 4, 2017;5:45 PM;1,075;382;876.75;3,870.25;0;34.75;2,548.25;3,906.25;1,575;253;472.75;1,661.75
Nov 4, 2017;6:00 PM;1,076.25;375.25;884.25;4,036;0;34.75;2,535.5;3,759.75;1,572.75;253.75;315.5;1,692.25
Nov 4, 2017;6:15 PM;1,076.25;371.25;908.5;4,211.25;0;34.75;2,533.75;3,712.25;1,567.75;258.25;192.75;1,655.5
Nov 4, 2017;6:30 PM;1,076.25;367.5;916;4,349.25;0;34.75;2,517.25;3,722.75;1,513.75;263.75;86;1,640.5
Nov 4, 2017;6:45 PM;1,075.75;369.75;893.75;4,502.25;0;34.75;2,519.5;3,724;1,383.5;261.25;55.75;1,587.5
Nov 4, 2017;7:00 PM;1,075.25;376.25;905.75;4,610.5;0;34.75;2,531.5;3,661.25;1,152.5;263.75;268;1,552.25
Nov 4, 2017;7:15 PM;1,074.75;372.75;921.75;4,677.25;0;34.75;2,525;3,625.25;1,090.25;265.25;142.25;1,504.75
Nov 4, 2017;7:30 PM;1,075.25;368.75;923.25;4,654.75;0;34.75;2,510;3,614.75;1,032.5;266;68.5;1,522
Nov 4, 2017;7:45 PM;1,076.75;374.75;927.25;4,630.5;0;34.75;2,515.75;3,626.25;966.5;260.5;15.25;1,516.25
Nov 4, 2017;8:00 PM;1,073.25;380.75;931;4,573.5;0;34.75;2,535.75;3,646.75;932.5;250;250.25;1,420.5
Nov 4, 2017;8:15 PM;1,072.25;378;927.25;4,525;0;34.75;2,531.75;3,640.25;915.25;250;78;1,424.5
Nov 4, 2017;8:30 PM;1,072;381.75;925;4,561.5;0;34.75;2,530;3,642.25;907.25;251;4.25;1,410.5
Nov 4, 2017;8:45 PM;1,072.25;381.75;891.25;4,539;0;34.75;2,525.5;3,654;883;241.25;7.75;1,420.75
Nov 4, 2017;9:00 PM;1,071.25;390;806.25;4,462.5;0;34.75;2,540;3,816;869.75;231.75;164;1,353.5
Nov 4, 2017;9:15 PM;1,070.5;382.25;874.25;4,392.25;0;34.75;2,530;3,822.75;853;235.25;136.25;1,351.75
Nov 4, 2017;9:30 PM;1,070.75;378.5;860.5;4,350;0;34.75;2,524.75;3,809.5;847.25;244.5;78.75;1,350
Nov 4, 2017;9:45 PM;1,071.75;377.75;803.5;4,340;0;34.75;2,526.5;3,826;853.25;240.75;63;1,416.25
Nov 4, 2017;10:00 PM;1,071.5;388.5;815;4,341.5;0;34.75;2,538.75;3,900;866.5;237;124;1,418
Nov 4, 2017;10:15 PM;1,071;377.5;825.5;4,330;0;34.75;2,528.25;3,924.75;875.75;235;81.5;1,391.25
Nov 4, 2017;10:30 PM;1,069.5;372.25;850;4,326.5;0;34.75;2,525.75;3,926.25;868.5;238.75;0;1,338.75
Nov 4, 2017;10:45 PM;1,069.75;367.25;826.25;4,304;0;34.75;2,518;3,899.5;861.75;232.5;0;1,359.25
Nov 4, 2017;11:00 PM;1,064.5;372.25;798;4,284;0;34.75;2,536.25;3,929.25;850;230.75;0.75;1,302
Nov 4, 2017;11:15 PM;1,063.25;361;829;4,284.75;0;34.75;2,517.5;3,938;846.25;229.75;0.75;1,329.5
Nov 4, 2017;11:30 PM;1,063.5;367.25;799;4,236;0;34.75;2,525;3,928;837.75;229;0;1,346.25
Nov 4, 2017;11:45 PM;1,063.75;359.75;706.75;4,135.5;0;34.75;2,507.5;3,891.75;822.75;223.75;0.75;1,347
Nov 5, 2017;12:00 AM;1,063.25;378.75;681.25;3,952.5;0;34.75;2,534;3,633.75;772.25;227.5;0.75;1,242.75
Nov 5, 2017;12:15 AM;1,061.25;370.5;782.5;3,838.5;0;34.75;2,531.75;3,490.5;745.5;230.25;0;1,252.25
Nov 5, 2017;12:30 AM;1,060.75;370.5;847.5;3,673.5;0;34.75;2,527.25;3,416.5;730.25;234.25;0;1,231.25
Nov 5, 2017;12:45 AM;1,060.25;373.5;798;3,608.5;0;34.75;2,531.75;3,354.75;726.5;225.75;0;1,203
Nov 5, 2017;1:00 AM;1,059;381;793.75;3,558;0;34.75;2,521;3,295.5;733.75;224.25;0;1,226.75
Nov 5, 2017;1:15 AM;1,053.25;377.25;763.75;3,399.75;0;34.75;2,510.75;3,252.75;733.5;222.75;0.75;1,282.5
Nov 5, 2017;1:30 AM;1,053;374.75;744.25;3,306;0;34.75;2,518.25;3,277.75;728.25;219.25;0;1,253.75
Nov 5, 2017;1:45 AM;1,053.5;374.5;725;3,196.5;0;34.75;2,519.5;3,336.5;737.25;207.25;0.75;1,167
Nov 5, 2017;2:00 AM;1,052.75;379.25;655.25;3,025.75;0;34.75;2,525.25;3,465.5;748.75;205.5;0.75;1,157.25
Nov 5, 2017;2:15 AM;1,052;376.5;588.5;2,888.25;0;34.75;2,520.5;3,567.25;757;213;0;1,163.75
Nov 5, 2017;2:30 AM;1,051.5;374.5;551.5;2,749.5;0;34.75;2,525.25;3,653;760.5;224.5;0.75;1,192
Nov 5, 2017;2:45 AM;1,052;372.25;540.5;2,660.5;0;34.75;2,521.75;3,708.25;757.75;221.75;0;1,182
Nov 5, 2017;3:00 AM;1,051.25;367;500.25;2,635;0;34.75;2,517.5;3,705.5;744.5;224;0;1,162.5
Nov 5, 2017;3:15 AM;1,051.75;360.5;428.75;2,566.75;0;34.75;2,500.5;3,744.25;711.25;224.5;0;1,120.75
Nov 5, 2017;3:30 AM;1,051.5;362;424.25;2,498.25;0;34.75;2,521.75;3,776.5;688.25;229.25;0;1,138
Nov 5, 2017;3:45 AM;1,052.25;354.75;460;2,454.5;0;34.75;2,517;3,784;683.25;225;0;1,069.75
Nov 5, 2017;4:00 AM;1,054.25;353.25;458;2,424.25;0;34.75;2,502;3,911.75;680;224;0;1,109.25
Nov 5, 2017;4:15 AM;1,053.5;353;465.5;2,372.75;0;34.75;2,494;3,920.25;679.5;228;0;1,063.75
Nov 5, 2017;4:30 AM;1,050.5;354;539.5;2,352;0;34.75;2,487.5;3,919;678.25;231.5;0.75;1,042.25
Nov 5, 2017;4:45 AM;1,056.5;355;628;2,308.5;0;34.75;2,494.25;3,961.75;675.75;226;0;1,119.25
Nov 5, 2017;5:00 AM;1,050.5;355;581.75;2,215.5;0;34.75;2,486;3,978.25;677.75;231.5;0;1,174.25
Nov 5, 2017;5:15 AM;1,059.25;356;500.75;2,245.75;0;34.75;2,481.75;4,006;682.75;234.75;0;1,172.75
Nov 5, 2017;5:30 AM;1,058.25;353.5;506.25;2,247.75;0;34.75;2,461.75;4,004.5;677.5;239.25;0;1,132.75
Nov 5, 2017;5:45 AM;1,060;351.5;539;2,265.25;0;34.75;2,451.25;3,997.25;679;238.75;0;1,134.5
Nov 5, 2017;6:00 AM;1,057.5;350.5;517.75;2,297;0;34.75;2,471;3,950.75;677.25;245.5;0;1,242.75
Nov 5, 2017;6:15 AM;1,055.25;350.5;474.75;2,313.5;0;34.75;2,451.25;3,956.5;679;247.75;0;1,288
Nov 5, 2017;6:30 AM;1,055;351.75;473.25;2,256.75;0;34.75;2,450;3,962.25;675.75;252;0;1,281.75
Nov 5, 2017;6:45 AM;1,056.25;351.75;434.75;2,203.25;0;34.75;2,473;3,971.25;687.75;248.75;0;1,283.25
Nov 5, 2017;7:00 AM;1,056;351.5;435.5;2,190;0.5;34.75;2,504.25;3,989.5;703.75;243.75;29.5;1,421
Nov 5, 2017;7:15 AM;1,056;352.25;420.25;2,167;17.5;34.75;2,521.75;3,991.25;705;248.25;0;1,411.75
Nov 5, 2017;7:30 AM;1,058.75;360.5;390.5;2,115.25;85.5;34.75;2,532.25;3,995.75;718;252.5;29.75;1,410.25
Nov 5, 2017;7:45 AM;1,059.5;357.25;418.5;2,116.75;160;34.75;2,536.25;4,069.25;728;245.5;9.75;1,364
Nov 5, 2017;8:00 AM;1,062.5;354.25;386.5;2,171.5;259.25;34.75;2,487.5;4,211.5;702.5;245.75;40.5;1,218
Nov 5, 2017;8:15 AM;1,066.5;359;328.25;2,180;398;34.75;2,519.75;4,295.25;687;249.5;0;1,198.75
Nov 5, 2017;8:30 AM;1,067.25;362.25;389.5;2,092.75;539.5;34.75;2,530.25;4,333.5;672;255.75;9.25;1,194.25
Nov 5, 2017;8:45 AM;1,067;361.5;451.75;1,962;667;34.75;2,532;4,350;714;250;22.25;1,203.5
Nov 5, 2017;9:00 AM;1,068;360.5;433.5;1,904.25;776.25;34.75;2,526.5;4,389.25;783;250.25;51.75;1,278.5
Nov 5, 2017;9:15 AM;1,067.5;357.75;410;1,832.75;852.5;34.75;2,541;4,394.5;797.75;250.75;168.75;1,326.5
Nov 5, 2017;9:30 AM;1,068.5;359.5;515.5;1,765.5;933.25;34.75;2,539.75;4,398;815.5;250;194.5;1,336.5
Nov 5, 2017;9:45 AM;1,069;377.25;486.5;1,755.5;988;34.75;2,547;4,410.25;834.25;249.5;239.25;1,297.5
Nov 5, 2017;10:00 AM;1,070.5;378.75;495;1,721.5;1,041;34.75;2,551;4,416.5;939;247.25;212.75;1,357.25
Nov 5, 2017;10:15 AM;1,070.75;370.75;508;1,699.5;1,092.75;34.75;2,555.5;4,429.5;990.75;249.25;346.75;1,344.5
Nov 5, 2017;10:30 AM;1,070.25;371.5;490.75;1,677;1,124.25;34.75;2,556.75;4,429.5;1,070;249;402.25;1,351.5
Nov 5, 2017;10:45 AM;1,069;375.75;389.25;1,685.25;1,155.25;34.75;2,555.25;4,432.75;1,145.25;248;536.75;1,352.25
Nov 5, 2017;11:00 AM;1,070.25;373.5;338.5;1,633.75;1,197;34.75;2,557.75;4,430;1,280.75;246.25;462.25;1,308.25
Nov 5, 2017;11:15 AM;1,071;385.25;384.75;1,656.75;1,227;34.75;2,556.75;4,428;1,321.5;241.75;409.25;1,302.75
Nov 5, 2017;11:30 AM;1,070.5;382;496.75;1,670.25;1,191.75;34.75;2,556.5;4,440;1,336.5;242.75;503;1,293.75
Nov 5, 2017;11:45 AM;1,068.25;381.25;472.25;1,710;1,166;34.75;2,554.5;4,431.25;1,359.75;243.5;415;1,332.75
Nov 5, 2017;12:00 PM;1,067.5;380.75;412.25;1,770;1,093.25;34.75;2,554.5;4,426.5;1,387.75;239;328.75;1,332
Nov 5, 2017;12:15 PM;1,069.5;377.75;496.25;1,835.75;1,036.25;34.75;2,554.75;4,421.75;1,394.25;241;123.5;1,369.25
Nov 5, 2017;12:30 PM;1,069.25;379;481.25;1,827;977.25;34.75;2,557;4,405.75;1,395.25;242;39;1,383
Nov 5, 2017;12:45 PM;1,069.5;376.5;407.75;1,830.5;951.75;34.75;2,559.75;4,394.75;1,389.75;239.75;17.25;1,355
Nov 5, 2017;1:00 PM;1,069.25;377.75;419.25;1,873;898;34.75;2,561;4,399.5;1,355.5;236;64.75;1,308.25
Nov 5, 2017;1:15 PM;1,069.5;375.5;400.25;1,904.25;849.5;34.75;2,561;4,416.75;1,331.5;232.5;58.25;1,284.5
Nov 5, 2017;1:30 PM;1,065.75;371.5;342;1,896.75;782;34.75;2,558.75;4,418.75;1,286.5;235.75;23.25;1,266.5
Nov 5, 2017;1:45 PM;1,064;368.5;309;1,929.75;714;34.75;2,563.75;4,424.25;1,268.5;233.75;30;1,252
Nov 5, 2017;2:00 PM;1,064.25;380;284.25;2,036.75;626.5;34.75;2,565.75;4,422;1,231.75;233;108;1,233.75
Nov 5, 2017;2:15 PM;1,067;374.25;254.5;2,087.5;553.75;34.75;2,564.5;4,432.25;1,253.25;232.25;59.25;1,252.75
Nov 5, 2017;2:30 PM;1,069;371.5;258;2,089.25;464.75;34.75;2,564.5;4,421.75;1,264.5;243.75;38.5;1,274.5
Nov 5, 2017;2:45 PM;1,069;371.5;287.5;2,084.5;384.75;34.75;2,562;4,424.25;1,255;259;0;1,314.75
Nov 5, 2017;3:00 PM;1,067.5;373.5;328.75;2,129.25;317;34.75;2,565;4,417.75;1,232.25;260.25;30.5;1,296.5
Nov 5, 2017;3:15 PM;1,068.25;375;330;2,121.25;251.75;34.75;2,568.5;4,421.5;1,221.5;263.5;18.5;1,353
Nov 5, 2017;3:30 PM;1,067.25;381.25;305.75;2,109.75;194.75;34.75;2,571.25;4,438.5;1,224.75;266.5;30.75;1,360
Nov 5, 2017;3:45 PM;1,068;377.75;357.75;2,106.25;143.25;34.75;2,570.5;4,445.5;1,272;265.75;0;1,406
Nov 5, 2017;4:00 PM;1,066.5;376.25;425.5;2,128.75;89.5;34.75;2,564.25;4,450.5;1,289.5;265;32.25;1,399
Nov 5, 2017;4:15 PM;1,067.5;382.25;424.5;2,111.75;42.25;34.75;2,562.5;4,446.5;1,328.25;280.5;6;1,404
Nov 5, 2017;4:30 PM;1,068.25;396.25;362.5;2,135;14;34.75;2,569.25;4,440.25;1,373.75;322;55.5;1,372
Nov 5, 2017;4:45 PM;1,067.75;388.75;317.75;2,202.75;2.75;34.75;2,570.25;4,435.25;1,420.25;339.5;177.75;1,437.5
Nov 5, 2017;5:00 PM;1,068;381;327.75;2,261;0;34.75;2,556.25;4,422.75;1,464.75;337.25;59.25;1,484
Nov 5, 2017;5:15 PM;1,068.5;384.5;423;2,312.5;0;34.75;2,569.75;4,439.25;1,467.75;329.25;229.25;1,458
Nov 5, 2017;5:30 PM;1,068.75;380.5;359.5;2,321.25;0;34.75;2,560;4,424;1,474.25;334.5;414;1,470
Nov 5, 2017;5:45 PM;1,069.25;380;345.5;2,352;0;34.75;2,564.5;4,431.5;1,481.5;327.5;503.5;1,499.75
Nov 5, 2017;6:00 PM;1,066.75;377.75;386;2,358.5;0;34.75;2,541.75;4,413.5;1,470.25;318;204.75;1,596
Nov 5, 2017;6:15 PM;1,066;379.75;396.5;2,414;0;34.75;2,545.5;4,411;1,446.75;316.5;92;1,548
Nov 5, 2017;6:30 PM;1,061.75;378.5;403.75;2,454.75;0;34.75;2,540.75;4,356;1,437.25;320.25;1;1,565.5
Nov 5, 2017;6:45 PM;1,066.75;383.25;411.5;2,442.25;0;34.75;2,540.5;4,328.5;1,415.5;318.25;0;1,599.25
Nov 5, 2017;7:00 PM;1,067.5;399.75;408;2,503.75;0;34.75;2,537;4,340.75;1,411.5;317.25;206;1,716.25
Nov 5, 2017;7:15 PM;1,067.25;387.75;420.75;2,570.5;0;34.75;2,475.5;4,390.5;1,415.25;314.75;209.5;1,628
Nov 5, 2017;7:30 PM;1,067.75;387.25;438.25;2,574.75;0;34.75;2,446.5;4,407.25;1,416.75;316.25;0;1,630
Nov 5, 2017;7:45 PM;1,067.5;391;403;2,590;0;34.75;2,408;4,402.5;1,427.75;315.5;207.75;1,595.25
Nov 5, 2017;8:00 PM;1,066.25;400.25;453;2,517.5;0;34.75;2,394.5;4,426.75;1,458;315;18.25;1,667
Nov 5, 2017;8:15 PM;1,066;400;414.75;2,537.25;0;34.75;2,354.75;4,417;1,434.25;314.75;17.25;1,628.5
Nov 5, 2017;8:30 PM;1,066;398.5;414;2,514.5;0;34.75;2,317.25;4,413.25;1,401.75;319;31.75;1,624.75
Nov 5, 2017;8:45 PM;1,067.5;389.25;427.75;2,485.75;0;34.75;2,279.25;4,414.75;1,388.25;317.5;26.25;1,607.5
Nov 5, 2017;9:00 PM;1,066;400.5;379;2,535.25;0;34.75;2,260.5;4,428.75;1,374.25;310.5;102.5;1,532.5
Nov 5, 2017;9:15 PM;1,065.75;390.25;402.5;2,503.5;0;34.75;2,242.5;4,427;1,374;322.75;62;1,566.75
Nov 5, 2017;9:30 PM;1,069.75;392.5;486.25;2,496.75;0;34.75;2,234.5;4,418.75;1,366.5;326.75;4.25;1,569
Nov 5, 2017;9:45 PM;1,070.5;401.25;472.25;2,449.5;0;34.75;2,236;4,414.75;1,343;309;7.25;1,539.5
Nov 5, 2017;10:00 PM;1,068.25;403.25;468.75;2,369.25;0;34.75;2,242.5;4,426.25;1,343.75;330.75;79.25;1,514.75
Nov 5, 2017;10:15 PM;1,065.75;400.75;439.5;2,330.5;0;34.75;2,239;4,407.5;1,321;349.25;45;1,536.5
Nov 5, 2017;10:30 PM;1,066.5;402;403.75;2,321.5;0;34.75;2,248.5;4,424.75;1,328.75;350.25;78.5;1,531.75
Nov 5, 2017;10:45 PM;1,067;393.5;485.75;2,308;0;34.75;2,241;4,404.25;1,308.5;343.5;49.25;1,547
Nov 5, 2017;11:00 PM;1,062.75;392.75;503.5;2,278.5;0;34.75;2,241.75;4,404.75;1,206;328.5;23.75;1,517.25
Nov 5, 2017;11:15 PM;1,062.25;390.25;523.25;2,291.5;0;34.75;2,236.25;4,399.75;1,165;294;0;1,521
Nov 5, 2017;11:30 PM;1,062.25;388.25;517.75;2,207.25;0;34.75;2,239.75;4,399.75;1,156.75;297;1;1,498.25
Nov 5, 2017;11:45 PM;1,062.75;388;548.5;2,107.5;0;34.75;2,232;4,362.25;1,094.75;291.75;40;1,425.5
Nov 6, 2017;12:00 AM;1,062.5;395;552.5;2,049.75;0;34.75;2,242.75;4,368.75;899.5;319.5;0;1,380
Nov 6, 2017;12:15 AM;1,062.5;390.5;630.25;1,994;0;34.75;2,230.25;4,328.25;804;330;0;1,394
Nov 6, 2017;12:30 AM;1,062.25;389.5;615;1,977.5;0;34.75;2,216.75;4,330.75;742.25;332.5;0;1,394.75
Nov 6, 2017;12:45 AM;1,062;391;609;1,970;0;34.75;2,207.75;4,318;732.25;328.25;1;1,391
Nov 6, 2017;1:00 AM;1,061.75;399.25;579;1,943.25;0;34.75;2,230;4,343;777;329;0;1,421
Nov 6, 2017;1:15 AM;1,057.75;397.5;608;1,886.25;0;34.75;2,232;4,356.25;779.75;332.25;0;1,417.75
Nov 6, 2017;1:30 AM;1,058;398.5;705.75;1,802.25;0;34.75;2,228.75;4,359.25;789;336.25;1;1,408.25
Nov 6, 2017;1:45 AM;1,058;397;659;1,760.25;0;34.75;2,222;4,360.5;780.25;328.25;0.75;1,456.25
Nov 6, 2017;2:00 AM;1,057.25;401.75;681;1,710;0;34.75;2,227.25;4,374.75;758;327.25;0.5;1,522.25
Nov 6, 2017;2:15 AM;1,057.5;403;748.25;1,680.25;0;34.75;2,234.5;4,379.25;747;338.25;0;1,512.75
Nov 6, 2017;2:30 AM;1,057.5;404.25;777.25;1,647.75;0;34.75;2,237.25;4,378.75;742;346.75;0.75;1,499
Nov 6, 2017;2:45 AM;1,057.75;405;756.75;1,642.5;0;34.75;2,241.25;4,372.5;736.5;342.25;0;1,501
Nov 6, 2017;3:00 AM;1,056.75;412.75;624.5;1,642.75;0;34.75;2,249.75;4,385.5;739.25;359.5;0.5;1,463.25
Nov 6, 2017;3:15 AM;1,056.25;412.25;611;1,580;0;34.75;2,250.5;4,374.75;730.5;412.5;0;1,459
Nov 6, 2017;3:30 AM;1,055.75;411.75;631;1,519.75;0;34.75;2,249;4,374.25;755.25;454;0;1,465.25
Nov 6, 2017;3:45 AM;1,055;413.5;610.5;1,513.5;0;34.75;2,248.5;4,382;795.75;457;0;1,511.25
Nov 6, 2017;4:00 AM;1,052.5;412.75;646.25;1,490.25;0;34.75;2,228.5;4,374.25;903;457.75;0;1,500
Nov 6, 2017;4:15 AM;1,053.25;421.5;587;1,424.75;0;34.75;2,226.25;4,382.25;952;462.5;0;1,500
Nov 6, 2017;4:30 AM;1,056;427.25;454.5;1,390;0;34.75;2,238;4,379.25;1,104.25;477.25;0;1,524.75
Nov 6, 2017;4:45 AM;1,059.25;433;421;1,369.25;0;34.75;2,240.25;4,388;1,287.25;497;0.75;1,587.75
Nov 6, 2017;5:00 AM;1,058;428.5;447.5;1,369.5;0;34.75;2,242.5;4,391;1,634;582.75;0;1,720.25
Nov 6, 2017;5:15 AM;1,056;422.75;441.25;1,351;0;34.75;2,252;4,392.25;1,850.75;685;0;1,714.25
Nov 6, 2017;5:30 AM;1,055.5;436;430.25;1,325;0;34.75;2,257.5;4,389.25;2,053.25;775.5;0.75;1,741
