"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"2815",2720.25,16086.5,11081.5,4605,2024,7902,2882.75,327.25,2494,157,2718.25,8377.5
"2816",2814.25,16176.75,11123,4618,2008.5,7900.5,2015.75,379.5,5995.75,157,2570.75,8841.25
"2817",2413.75,16182.5,11129.5,4613.25,2046,7830.25,1668.25,384.75,9639,157,1372.5,8603.5
"2818",2550.5,16179.75,11141.25,4631.75,2056.75,7534.75,1933.75,474.25,12051.25,157,947.5,8255.25
"2819",2521,16220,11106,4639,2078.5,7683.5,2158,477.75,12427.5,157,2880.75,7960.5
"2820",2513.25,16220.75,11180.25,4644.5,2027,7830.25,2466.5,569.25,11939.5,157,1885,8387
"2821",2510.5,16224.25,11207.25,4645.75,2006.5,7840.25,2696.75,639.75,11505.75,157,264,7718.5
"2822",2431.75,16195.25,11220.25,4633,2054.5,7854,2975.25,620,10746.25,157,529.5,7543.5
"2823",2428.5,16181,11236.75,4641.5,2048.25,7863.25,3106.25,837.5,9483.25,157,520.5,7684.75
"2824",2439.25,16242.5,11179.75,4637.25,2041.75,7879.25,3306.25,822.75,7882.5,157,99.25,7722.25
"2825",2501.5,16224.75,10853.25,4629.25,1999.25,7867.25,3570,1223.75,5926.25,157,246.75,7890.75
"2826",2498,16192,10525,4616.25,1979.25,7849.25,3561.75,1438,3607.75,157,617.75,7713.25
"2827",2488.25,16222.75,10846,4616.5,2010.5,7876,3531,1236.5,1346.25,157,1205.5,7787
"2828",2485,16136.25,11082.75,4601,2051.5,7887.5,2977.75,951.25,111.5,157,787.25,7777.5
"2829",2452.25,16098.25,10678.5,4619.5,2047,7882.75,2866.5,915,0,157,609.75,7686.5
"2830",2314.25,16094.5,8924.5,4617.75,2051.25,7890.25,2686.75,798.75,0,157,379.5,7257.75
"2831",1895,16086.5,7271,4623.25,2063,7887.75,2692.75,879.5,0,157,215.75,6240
"2832",1133.75,16045.5,6676.75,4612,2064.25,7852.5,3774.75,853,0,157,577,4602.75
"2833",1090.5,16054,6019.25,4597.5,2049.25,7871.5,4033.25,933.5,0,157,34.75,4015.25
"2834",1111.75,16064.75,5907.75,4599.5,2001.25,7889.75,4256,1036.5,0,157,14.75,3837.5
"2835",1096,16059.5,5868.5,4598,1985.5,7889,4495.25,1222.75,0,157,27,3857.25
"2836",1156.25,16058.25,5842.75,4626.5,1982.75,7899,4842.5,1503.75,0,157,9,3679.5
"2837",1196.75,16109.25,5596.25,4638.25,1975.25,7896.25,4763.25,1655.75,7.75,157,23.25,4035
"2838",1200.25,16082.75,5393.75,4630.25,2020.75,7842.75,4623,1681,537.75,157,196.5,4011
"2839",1201.5,16091.75,5152,4637.75,2040.25,7870,3887.25,1560.25,2982.25,157,1104.5,3732.75
"2840",1197.25,16120.75,5170.5,4642.75,2020.25,7899.75,2928.75,1318,6986.75,157,265.25,3510
"2841",1199,16116.5,5318.5,4662.5,1999.75,7866.25,3615.5,1139.75,11709.25,157,148.75,2641
"2842",1162.5,15955.75,4883.75,4655.75,2028.5,7894.5,4328.5,827,14458,157,580.75,1490
"2843",1152,15887.5,4977.75,4646.25,1994.25,7892.5,4477,494.25,15196.25,157,607.75,1462.25
"2844",1165.25,15858,5015.25,4641,1968.75,7851.25,4455.5,359.75,15744.5,157,127,1473.75
"2845",1136.5,15885.75,4226,4636,1958.25,7863.25,4201.25,239.25,16660.5,157,2,1462.75
"2846",1130.5,15873,3663.75,4641,1926.5,7870.5,3710.25,107.75,16161.5,157,1.25,1464.25
"2847",1108.75,15788,3736.25,4644.75,1926.5,7789.75,3372,43,15385,157,1.25,1449
"2848",1108.25,15919.75,4062.75,4638.25,1921.5,7839.25,2796,9.75,13102.25,157,117,1458.25
"2849",1101,15924.5,4519.25,4627.5,1914.25,7771.25,2216.25,3.75,9776.25,157,890.25,1804.5
"2850",1114.75,15899.5,4980,4635.25,1907.25,7712.75,1582.25,11,5608.5,157,1090,3556.75
"2851",1149.5,15950.75,5441.5,4647,1918.5,7843.5,1168.75,24,1915,157,1661,4917
"2852",1139.75,15934.75,5963.5,4622.75,1904,7858.5,1323.5,163,186,157,1855.25,5152.75
"2853",1140.25,15932.25,6018.75,4613.25,1920.75,7859.5,2684,310.5,0,157,1262.5,4487.5
"2854",1127.25,15885,5715.25,4630.25,1918.5,7862.25,4070.75,340.75,0,157,832.25,4352.75
"2855",1128,15820.75,4451,4634.5,1928.75,7853.75,5289,506.25,0,157,271.5,3935.5
"2856",1067.25,15014.25,2236.75,4634,1899.5,7861.25,6446.75,837.25,0,157,276,3839.75
"2857",1068.25,14076.75,1533.5,4628,1877.5,7874.75,7356.75,853,0,157,129,3527
"2858",1065.25,13052.75,1426.75,4621.75,1874.5,7888,8182.75,892.5,0,157,415.75,3977
"2859",1085.75,12803.5,1508.75,4621,1866.5,7871,8905.75,1061.25,0,157,125.5,4015.75
"2860",1180.25,12161.75,1408.75,4616.75,1871.75,7831,9727.25,1326.25,0,157,23.5,3961.75
"2861",1245,11104.5,1373.25,4643,1852.75,7724.5,10757,1313.5,11,157,94,3713.5
"2862",1221,10055.75,1357.5,4650.25,1864.5,7463,11256,1464.5,779.25,157,4.75,3866
"2863",1115.25,9067.25,1329.75,4657.25,1870.75,7197,10410.25,1858.5,4582.75,157,191.25,3788.5
"2864",1015.75,8462.25,1089.25,4663.75,1885.25,6921.75,7563,2214.25,11075.75,157,386.75,4032
"2865",923.25,7545.75,1109,4655.75,1883.25,6528.25,8705,2432.75,17655,157,267,4188.5
"2866",833.75,6728.75,1045.5,4641.75,1876.75,5713.75,12175,2676.25,22892.25,157,1.25,3620.5
"2867",725.5,6825.5,903.25,4690.25,1797.25,5235.25,14307.25,2154.5,26073,157,0,3289
"2868",694.25,6508,692.5,4660.5,1778.25,5206.75,14155.75,2372.25,27375,157,0.5,3904.75
"2869",689.5,5884.25,655.25,4636.75,1762.75,5021.25,12911.75,2515.25,27500.25,157,0.25,3708.5
"2870",685.75,5831.5,662.25,4563,1730.25,4991.5,12996,2459,26625.5,157,0,3496.5
"2871",689.5,5820,563.75,4677,1777,4996.5,14028.5,2529.25,24208,157,0.25,3281
"2872",685.5,6084.25,567,4688.25,1741,5010.25,15540.75,2977.75,19828.75,157,0.75,3852
"2873",682.5,6561.5,606,4614.75,1706.75,4996.5,18783.5,3168.5,13717.25,157,103.75,3637.5
"2874",690.25,6878.75,605.5,4639.25,1665.75,4992,20875.5,3281.5,7066.75,157,433.25,3533.75
"2875",741.75,6971,605.75,4650.25,1715.25,5037,21747,4123.25,2079,157,1838.5,4588.25
"2876",760.75,6983.75,605.25,4661.5,1806,5453.75,21995.25,4169.75,171.75,157,3174.5,5167.75
"2877",756.25,7187.5,584.75,4665.75,1818.5,5480.25,23212.25,4191.25,0,157,3524.5,4813
"2878",626.75,7175.25,611.25,4663.5,1817.25,5356.75,23543.5,3928.5,0,157,2788.25,4243.25
"2879",647.25,6946.75,657.75,4651.75,1772.25,5333,22838.75,3923,0,157,1949.5,4239
"2880",652.75,6764.25,700.75,4579.75,1691,5617,23973,3386.75,0,155,183.5,4470.5
"2881",664.25,6661.5,704.5,4581,1683.75,5703.5,23099.25,3377.25,0,155,0,4361.25
"2882",664.5,6828.5,723.5,4579.5,1687.75,5674,22202.5,3369.75,0,155,0,4105.25
"2883",658,6886.75,710.25,4557,1684.25,5779,20903.75,3374.75,0,155,0,3927.25
"2884",662.5,6913.5,714.75,4570.75,1723.5,6024,19393.5,3374.5,0,155,46.25,3759
"2885",667,7534.25,745.5,4558.5,1665.5,5972,18494.25,3375.75,13,155,99,3842.5
"2886",666,7403.25,796.25,4565.25,1646.75,5899,17701,3372,762.75,155,0.25,3594.5
"2887",679.75,7206.75,792.75,4596,1685.75,5915.5,16607,3359.25,3758.75,155,6.25,3257.75
"2888",680.75,7246.25,849.25,4603.75,1715,6275.25,14905.5,3347.5,7974,155,12.25,3203
"2889",670.75,7104.5,907.5,4609,1710.25,7156.5,14263.5,3421.25,11750,155,231.25,3499
"2890",672.75,7105,1210,4624,1710,7517.75,14857.5,3205.5,14255.75,155,0,3344.75
"2891",758.25,7379.5,1300.25,4637,1701.25,7615,15256.5,3168.5,15383,155,0.25,3463.25
"2892",860.5,7425.75,1440.25,4642.5,1718.75,7644.75,15349.75,3133.25,15042.25,155,0.5,3932.75
"2893",935.5,8100.25,1309,4626.75,1713.5,7652.25,15640.25,3043.25,13709.75,155,0.5,3624
"2894",927.5,8532.5,1162.5,4619,1683.5,7679.75,15173,3033.5,11906,155,0.25,3169.25
"2895",904.5,9151.75,1158,4598.25,1680.25,7663.75,14463,3024.5,9757.75,155,4.75,2812.5
"2896",920.25,9706.75,1138.5,4598.5,1735.5,7676.25,13739.75,3202,7371.75,155,350.75,3262.75
"2897",931,10946.5,1168,4589,1780.75,7701.5,13251.75,3770.5,4671,155,822.75,3748.25
"2898",952.25,11911.5,1176.75,4567,1739.25,7716.75,12801.5,3895.75,2466.75,155,2179.75,3989
"2899",980.25,12624.25,1316.25,4566.25,1767.5,7724.75,11967.5,4024.5,846,155,2527,4194.5
"2900",1000.5,13126.5,1491,4582.5,1768.25,7730,11928.75,4057.5,67,155,2053.5,4180.75
"2901",998.75,13359.25,1484.75,4593.75,1783.5,7741.25,12020.25,4059.75,0,155,2203.75,3960.75
"2902",994.5,14052,1382.5,4610.25,1796.75,7783.25,11751.75,4099,0,155,800.75,4019.75
"2903",979.5,14166.5,1064.5,4599,1820,7789.75,11374.75,4069.75,0,155,189.75,3475.5
"2904",966.25,13876,1417.75,4558.75,1844,7703.75,11109.75,3906,0,155,36.75,3421.5
"2905",976.5,13511.25,1495,4560.75,1877.5,7783.25,11233.75,3633.25,0,155,57,3651.75
"2906",974.5,13690.25,1454.5,4566.25,1886,7801.25,11475.75,3623.25,0,155,19.25,3261.25
"2907",985.75,14082.25,1494.5,4566.25,1884.5,7707,11924.25,3665,0,155,0,3419
"2908",1026,14560.75,2005,4565,1899.5,7812.25,12405.25,3673.75,0,155,19,3352
"2909",1009.25,16045.5,2956.75,4583,1868.25,7768.5,12863,3704.75,10.25,155,29.75,3291.5
"2910",1082.25,16834.25,4410.75,4583.25,1902.75,7828,13286.75,3642.75,339.25,155,1084.25,4520
"2911",1113.75,16876.5,5541,4576.5,1915.25,7820.25,13248.75,3737,1604.25,155,1462.75,5404.5
"2912",1088.25,16863.5,5869,4572.5,1964.25,7818,13760.25,3835,3445.25,155,2096.5,5713
"2913",1059.5,16433.25,5876,4563.5,1940.75,7827.5,14553.25,3562.5,5639.25,155,2672.5,5660
"2914",1015,16258,5885.5,4576.5,1958.25,7825.25,15251.75,3444.25,7955.75,155,1440,5565.75
"2915",1023.25,16238.25,5788,4585,1923.5,7829,16116.75,3460.5,10001.25,155,1282.25,5131.75
"2916",1036.25,16190.5,5582.5,4588,1965,7820.75,17003.25,3420.25,11443.5,155,266,5318
"2917",1088,16173.25,5553.25,4607.75,1988.5,7813.75,17051,3400.5,11714,155,449.25,5338.25
"2918",1079.75,16082.5,5785.75,4597.75,1951,7817.25,16545.75,3338.25,11299.5,155,511.75,4796.5
"2919",1085,16062.75,5931,4580.5,1947.25,7812.75,15861.25,3305.25,9900.25,155,818.25,4984.5
"2920",1496.25,16154.75,6248.25,4590.25,1894.75,7810.5,14236.5,3305.5,8096.25,155,879,5050.5
"2921",1580.75,16474.25,6477,4617.5,1924.25,7810.5,13242,3350.25,5680.25,155,1091.25,5151
"2922",1258.25,16669,6481.25,4612,1901,7807.25,12476.25,3511.25,2942.75,155,591.5,5342.75
"2923",1289.5,16667,6467.75,4618.75,1927.75,7812,11676.75,3628.75,945,155,1413.25,5630.75
"2924",1301.75,16661.25,6479.75,4607.25,1893.75,7811,11297.5,3638,51.75,155,1214.75,5596.75
"2925",1219,16864.5,6458.5,4617.5,1865,7808.5,11693.75,3618.25,0,155,817,5566
"2926",1125.5,17013.5,5797.75,4622.5,1907.75,7811.75,11011.75,3570.25,0,155,384,5161.75
"2927",1095,16956,5258.5,4618.5,1912.75,7797.75,10559.5,4020.75,0,155,17.25,4230
"2928",981.5,16992,5079.25,4554.75,1908.5,7809.75,9806.5,4174.75,0,155,45.25,3688.75
"2929",989,16959.75,5029.5,4559,1909.75,7813,9180.75,4177.5,0,155,23.5,3759
"2930",1006.75,16978.75,5012.25,4543.75,1924.75,7817.5,8531,4157,0,155,0.25,3941.75
"2931",1018,16998,5312,4548,1925,7815.25,7762,4162,0,155,0.5,3929.5
"2932",1064.5,17008,6161.5,4548.75,1908.75,7812.5,6801.75,4136,0,155,0.25,4468
"2933",1342.5,17031,7463.75,4559,1893,7810.25,6382.25,4131,15.75,155,60.25,4606.5
"2934",1921,17087,8562,4571.5,1907.25,7796.25,6422.25,4056.5,573.75,155,842.25,5366.25
"2935",2045.5,17143.5,9253.25,4573.25,1927,7806.75,6326,3967.25,2591,155,1802,5745
"2936",2045,17141,9593.25,4581.5,1968,7810.25,5732.5,3988.5,5501.25,155,2643.5,6350.5
"2937",2048.25,17171.25,9768.75,4598,1988.25,7805.5,5348.5,3753.25,8900.25,155,2046,6123.25
"2938",2135,17085.75,9238.75,4622.5,1901.25,7795.75,5744.75,3286.5,12207.25,155,730.25,5626.75
"2939",2147,16952.5,8388.25,4614.25,1919.75,7796.5,6340,3259.5,14263.5,155,352.5,5888.5
"2940",2176.75,16848.25,8482.5,4607,1909,7796,7239,3280.25,15071.25,155,503.75,5910.75
"2941",2488,16748.75,8818,4585.25,1883.25,7782,7605.5,3694.25,15003.75,155,343,6042.25
"2942",2610,16743.75,8239.5,4602.5,1930.25,7750,8874,3788.25,14327,155,90.75,5693.25
"2943",2378,16416.25,7641.5,4595.75,1921,7746.25,10216,3767.5,12932.75,155,66.25,5365.75
"2944",2136.5,16431.5,7826.25,4583.25,1908.5,7749.5,11280,3807.5,10822.25,155,12.25,5152.75
"2945",1771.5,16481,7421,4593.75,1909,7750,12237.75,3933.75,7821.25,155,369.75,5223
"2946",1921.25,16592.5,7558,4612.25,1904.25,7752.75,12594.75,3804.5,4437,155,783.25,5737.25
"2947",1940,16499.5,8010,4598.25,1885.25,7765.5,11998.25,3830,1514.5,155,2269.25,6377
"2948",1899,16209.25,8646.25,4584.75,1866.5,7761,11857.5,3855.5,116.75,155,1529.5,6240.75
"2949",1888,16086.75,8120.75,4587,1879.5,7777.75,12475.5,3911.75,0,155,1134,5918.25
"2950",1847.5,16072.75,7170,4579,1870.5,7780.5,12333.25,3834,0,155,596.75,5633.5
"2951",1285.5,15913.5,6125.5,4564.75,1883.5,7788,12073,3854.5,0,155,193.75,5422
"2952",996.25,15895.5,5803.5,4486.75,1871.75,7783.75,12037.5,3914.25,0,155,0.5,5080
"2953",1000.5,15881,5602.25,4492,1872.5,7799.5,11790.25,4020.25,0,155,0,4599.25
"2954",1003.25,15913.75,5394.5,4508.25,1873.25,7812.25,11515.75,4050.25,0,155,0.25,4109.5
"2955",1003,15963.75,5629.25,4514,1875.25,7819.75,11372,4028.25,0,155,0.75,4492
"2956",1037,16170.75,5915,4497,1870,7822.5,11083.5,4070.25,0,155,1,4538.25
"2957",1328.75,16215.75,6531.5,4504.5,1899.5,7829.5,10766,4110.5,7.75,155,0,5131.75
"2958",1983.75,16261.25,7743.25,4497.25,1934,7830.25,10945.25,4163.5,409.75,155,1071.75,6031
"2959",2093,16285,8635.25,4506.25,1858.75,7830.5,10682.5,4165.25,2026,155,1365.25,6468.75
"2960",2119.75,16282.25,8790.25,4511.25,1849.25,7826,10387.5,4123.25,4276.25,155,2931.5,6454.25
"2961",2137.25,16295.25,8440.5,4530,1859.5,7825.75,10007.5,4104.25,6568.5,155,3146.75,6479
"2962",2147.75,16271.25,8437.75,4528.25,1861.75,7818.75,9968.75,4067,8742,155,1451.5,6243.25
"2963",2111.75,16230.25,8848.25,4536.25,1842.5,7809.25,10717.75,4069,10119.75,155,610.5,6303.75
"2964",2163,16239.5,9132.25,4539,1860.75,7797.5,11385.5,4042.25,10665.5,155,446,6535
"2965",2183.5,16225.25,9110.5,4541.75,1859.25,7793.5,12101.5,3966.5,10456.5,155,776.5,6620.25
"2966",2115.5,16169.5,9043,4527.5,1859.25,7802.25,12613,3869.75,9639.25,155,578.5,5919.75
"2967",2176,16153.25,9286.5,4551.75,1878.25,7797.75,13362.25,3807.25,7991.75,155,448,5853.25
"2968",2246.25,16175.75,9057.25,4574.25,1880,7789,13772.5,3875,6040,155,5.5,5883
"2969",2388.5,16086.25,9054.25,4558.5,1899.5,7787.25,13605.5,3696.25,4144.25,155,843,6170
"2970",2380,16055.25,9317.75,4563,1871,7793.75,13329.25,3634,2339.25,155,812.75,6637.25
"2971",2372,16069.5,9132,4564.75,1897,7797,13484.5,3564.75,861.25,155,1184.25,6704.5
"2972",2347,16050.5,9262.75,4556.5,1881.5,7797.25,13135.75,3172.5,67.5,155,1151.5,6559.25
"2973",2297,16070.75,9320,4561.5,1881.5,7783.75,12271.25,2979.5,0,155,782.25,6392.25
"2974",2122,16062,8493,4564.25,1878.75,7770.5,11186.5,2751.5,0,155,542,5873
"2975",1905.25,16027.5,7315.25,4559.75,1884.75,7763.75,10474.25,3168.5,0,155,68.5,5136.75
"2976",1481.75,16169.5,6573.5,4520.75,1884.5,7782.75,9932.25,3277,0,155,38.25,5143.75
"2977",1364.5,16145,6071.25,4524.75,1894.75,7788.25,9624.75,2929.5,0,155,0.5,4937.25
"2978",1582.25,16157.5,6081.5,4526,1894.75,7787.5,9168,2710.5,0,155,0.5,4591.75
"2979",1537.75,16194.75,5887,4492,1861.25,7790.75,8607.25,2823.5,0,155,0,4680.5
"2980",1546.75,16209.5,6503,4507,1854.25,7794,7837.5,2873.25,0,155,71.25,4405.75
"2981",1813,16238.5,8068.75,4534,1840.25,7790.25,6931.75,3031.75,8.25,155,51.25,5038.25
"2982",2098.25,16265.5,10303.75,4560.25,1839.5,7791.75,6543.25,3324.5,220.5,155,921,6436.75
"2983",2406,16327,11505.5,4552.75,1875.25,7810.25,5703.5,3394,1226.5,155,2740.5,6717.25
"2984",2557.5,16357.25,11568.75,4528.75,1910,7812.25,5225.5,3245.25,2869.25,155,3887.5,6552.5
"2985",2611.5,16351,11550.75,4548.25,1884.5,7813,4843.75,3094.75,4728.25,155,1679.75,6643.5
"2986",2656.5,16350.75,11419.75,4548.75,1927.75,7807.75,4509.25,2727.25,6592.5,155,1829.75,6394.25
"2987",2957.75,16366.5,11529.75,4516.5,1945,7808.5,3907,2332.75,8136.25,155,3168.5,6765
"2988",2660.5,16384,11383,4514.75,1949.5,7803,3568,1974,9150.75,155,1367.75,6369.5
"2989",2330.75,16390,11319.75,4548.5,1931.5,7807,2940,1765.75,9932.75,155,478.25,6050.25
"2990",2258.25,16372.75,11284.5,4555.75,1904.5,7798.75,2330.25,1673,9942.25,155,457.25,5944.5
"2991",2201.25,16324.25,11305.25,4561.25,1920,7797.25,2286.25,1522.75,9685.5,155,169,5491
"2992",2217,16341.25,11356.25,4551.75,1932.5,7795.5,1725.75,1248,8597.25,155,126.75,5459.75
"2993",2218,16366.25,11339.75,4541.5,1934.25,7789.75,1478,1181,6764,155,274.25,5710.75
"2994",2173,16350.5,11288.75,4550,1930.75,7772.75,1485.75,1181.75,4179.75,155,178.5,6053
"2995",2180.5,16349.75,11358.25,4560,1927,7788,1648,1345.75,1603.75,155,647.25,6228.5
"2996",2254.5,16346.5,11296,4559.75,1928.5,7789.75,1907,1419,161.5,155,634,6275
"2997",2229.5,16320.25,11017.5,4557.5,1943.25,7786.25,2366.25,1630.25,0,155,1184.5,5978.75
"2998",1995.25,16311,10387.5,4563.25,1954.25,7792.75,2733,1491.5,0,155,494.25,6097
"2999",1533.5,16328.25,8672.75,4565,1972.75,7803.75,3178.25,1185.75,0,155,50.5,5784.75
"3000",862.25,16053.75,6787.5,4537.5,1997,7804,3503.25,1174.5,0,155,31.75,4490.25
"3001",883.75,15683.75,5110,4528.75,1995.25,7812.5,3747.75,900.25,0,155,25,4547
"3002",955.5,15695.75,4192.75,4511.75,2005.5,7789.25,3839.5,767,0,155,1.25,4416
"3003",949.5,15703.5,4362,4517.25,2016.75,7788.25,3943.25,658,0,155,17,4448.75
"3004",937,15657.75,4253.75,4525.25,2006.5,7789.5,3936.25,530.75,0,155,0,4392
"3005",972.5,15700.5,4443,4535,1987.75,7775.75,3896.25,542,17,155,0,4304.25
"3006",1017.5,15692.25,4489,4548.5,1968,7770.5,3918.75,491.25,764.25,155,0,4655.75
"3007",1050.75,15717,4480.25,4556.25,1934,7813.5,3692.5,454,3411.75,155,41.25,4879
"3008",1071,15681.25,5038.75,4585,1917.75,7813.5,3018.25,391.5,7509.25,155,373,5191.25
"3009",1058.5,15688.25,5378.5,4603,1916.25,7808.5,2815.75,371.25,12135.75,155,212.5,5121.75
"3010",989.25,15665.25,4823.25,4599,1903,7759.5,3071.75,341.5,16056.25,155,46,4831
"3011",910,15618,4730,4575.25,1849.5,7683.25,3327.25,442,18763.75,155,35,4879.5
"3012",951,15605.25,3806,4584.25,1830.5,7672.25,3569.25,422.75,20241.75,155,14.75,4370.5
"3013",955,15657,3342.25,4566.5,1823.5,7673.5,3558.75,444,20217.75,155,37.5,4291.5
"3014",939,15694.75,3246.5,4566.25,1810.25,7670.5,3693.5,484.75,18996.25,155,0.25,3741.5
"3015",933,15662.25,3651.5,4548.75,1783,7676,3779,563.5,16485.5,155,4,3897
"3016",934.5,15710.25,4171.5,4545.25,1767.75,7707,3884.75,599,12927.5,155,42,3673
"3017",946.5,15698.5,4879.5,4540.25,1733.75,7705.5,3961.5,565,9091,155,168.25,4413
"3018",974.75,15689.25,5814.75,4559,1735.25,7721,3924.25,451.25,4995.5,155,853.25,5076.25
"3019",990.5,15724.5,6300.5,4574.25,1712.25,7721.75,4034.5,415.5,1827,155,2133.5,5311.5
"3020",1031,15733.5,6419.5,4573.75,1720.25,7723.25,4233,375,189.25,155,1368.75,5078.5
"3021",1052.5,15701.25,6423.75,4572.75,1724.75,7735,4989.5,435.25,0,155,1453.5,4728
"3022",979.25,15676.5,6365.25,4557.25,1730,7738,5258,518,0,155,455.25,4754.75
"3023",972.75,15698.25,5265.25,4545.25,1733.25,7741.25,4815,581,0,155,299.5,4897
"3024",965.5,15673.25,4494,4522,1736.75,7745.25,4248,586.5,0,155,279,4266
"3025",956,15651.25,3612.25,4514.25,1736.75,7750.25,3515,518.5,0,155,49,4236.75
"3026",954.25,15659.75,3313.75,4499,1729.25,7753,2797.25,410,0,155,34.5,3751.75
"3027",953.5,15537.75,3276.5,4495.5,1722.25,7757.25,2226.75,230.75,0,155,25.75,3788.25
"3028",966,15165.25,3499.25,4507,1732.75,7759,1868.75,186.25,0,155,9,3951.25
"3029",961.25,14753.5,3369.25,4523,1748.5,7763.25,1624.5,158.75,22,155,19,3718.25
"3030",988,14726.5,3267.25,4555,1778.25,7771.5,1442.5,229.25,587.75,155,0.25,3926.5
"3031",988,14733.5,3697.75,4572.75,1794,7780.5,1054.75,277.5,2248.25,155,36,3698.5
"3032",996.75,14742.5,4399.25,4590.75,1817.25,7777.5,747.25,324.25,4510.5,155,85.5,3923
"3033",1051.25,14722,4702.75,4595.5,1848.25,7769.25,693.75,402,7215.25,155,34.25,3914.5
"3034",1048.5,14687,4662.25,4598.25,1868.75,7714.5,927.25,527.25,9764.5,155,17.5,3954
"3035",998.5,14789,4596.75,4610,1950.25,7705.75,1337,578.25,11528.25,155,245,4183.25
"3036",990.5,15116.25,4432.75,4592.5,1931.75,7700.25,1698.25,654.25,12952,155,515,4217.75
"3037",977.5,15303,3478.75,4562.25,1901.5,7679.75,2002.5,679.75,13745,155,1.25,3649.5
"3038",960,15345.25,2864.75,4562.5,1952.5,7692.25,2525.5,775.25,13494.5,155,1.25,3460.5
"3039",947,15353.5,2800.25,4560.5,1969.75,7704.75,3267,968,12061.75,155,1.25,3219.25
"3040",937.5,15366,3068.75,4560.25,1960.75,7709,4155.5,1222.25,9890.25,155,0.25,3379
"3041",902,15381.75,3550,4541.75,1925.5,7721.75,4939,1352.75,7004.25,155,189.25,3776
"3042",875,15384.75,4260.75,4542.5,1951.75,7734.75,5390.25,1362.25,3853.25,155,896.75,3700
"3043",927.75,15554.25,4386,4551.5,1925.5,7734.75,5693,1349,1356.75,155,1494.5,4794.5
"3044",979.75,15422.25,4522,4535.5,1938.75,7712.25,5886.75,1517.25,159.25,155,720.25,5195.5
"3045",1040.25,15092.5,4487.25,4510.5,1965,7739.5,6263.75,1591.5,0.25,155,256.5,4735.25
"3046",1040.25,14796.5,4329.5,4504.75,1979.75,7741,6739,1391,0,155,406.5,4759.75
"3047",987.25,14726.75,4032,4525.25,1982.5,7663.5,6772.25,1311,0,155,151.25,4592.5
"3048",967,14738.75,3956,4542,1970.25,7685.75,6656.25,1083,0,155,81.25,3906
"3049",977.75,14788,3513.25,4525.25,1974.75,7712.5,6233,849.75,0,155,24.5,3551
"3050",976.25,14816.75,3351.75,4504.5,1979.75,7713.25,5987.75,785.75,0,155,0.75,3597
"3051",974.25,14807.5,3810.75,4499.25,1994,7707,6049.5,790.75,0,155,0.75,3464.5
"3052",970,14817,4265,4507.5,1991.25,7718.75,6124,947,0,155,0,3666.25
"3053",1024.25,14810,6351,4540.75,1968.25,7708.25,6741.25,1491.25,18,155,21.25,4468
"3054",1431.75,14767.75,8943.75,4546.25,1997,7699,7768,2232,343.25,155,132.5,4726.75
"3055",1973.25,14792.25,10524,4522.25,1953.25,7716,8341.25,3203.25,1358.25,155,877,5508.25
"3056",1994,14771.5,11125.75,4542.25,1951.25,7715.25,8741.25,3872,2755,155,1735.25,5994.25
"3057",1989.75,14816,10998,4547.75,1958.5,7716,9392.5,3879.75,4172.5,155,1203.5,5829.75
"3058",1990,13972,10665.25,4551.75,2016.25,7721,10330.5,3684.5,5400.25,155,2427.75,5524.25
"3059",1987.25,14094.25,10720.75,4560.25,2021.5,7717,10825.5,3609.5,6486,155,2388.5,5747.75
"3060",1991.25,14500.5,10054.5,4555.25,1994.25,7721,11264.25,3411,7246.25,155,977,5939
"3061",2027.75,14733.5,9920.75,4552.25,2037.25,7716.5,11452.5,2847.5,7429.5,155,1092.75,5903.5
"3062",2069.25,14637.25,9863,4553.75,2045,7738,11841,2556.5,7289.25,155,664.75,5689.75
"3063",2075.5,14621.75,9698.75,4550.25,2062.75,7774.75,12166,2590,6827,155,141.5,5217.5
"3064",2056,14590,9421.5,4551,2088.75,7777.75,11780.75,2951,5988,155,227,5506.75
"3065",1979.5,14590.25,9781.75,4553.5,2113.75,7777.75,11611.25,3217,4551.25,155,321,5698
"3066",1970,14597.75,10591.75,4546.5,2110.25,7782.75,11338.25,2946.25,2739.25,155,1172,5811.5
"3067",1982,14570.25,11028.5,4544.75,2126.5,7780.75,9935.25,2937.75,1144,155,1143.5,5988.75
"3068",1977.5,14534,11235.25,4539.75,2127.5,7779.5,7782.75,3143,179.75,155,1751.5,5881.5
"3069",1985.5,14467.25,11037,4558.25,2134,7783.75,6420.5,3075.25,0.75,155,1652,5968
"3070",1991.5,14460.75,10113,4562,2137.75,7776.5,5706,2990,0,155,699.25,5846.75
"3071",1987,14422,8436.75,4557.75,2139.75,7745.5,5102.75,2766.25,0,155,200.25,5368.25
"3072",1970.5,14381.75,7787.25,4506.25,2162.5,7754,4289,2137.25,0,155,4,5050.5
"3073",1890.25,14407.75,7197.25,4504.75,2171.75,7756.5,3483,1396.5,0,155,17.75,5162.5
"3074",1988,14415,7769,4490.75,2170,7760.25,2976,934,0,155,10.25,4748.75
"3075",2024,14387,8121,4488.5,2164.25,7765.5,2445.75,560.5,0,155,20.5,4951.5
