Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Feb 4, 2017;7:00 AM;37.04;31.06;31.06;37.04;51;37.04;32.57;31.06;54.15;51;37.27;44.78
Feb 4, 2017;8:00 AM;42.32;31.54;31.54;42.32;58;42.32;34.83;31.54;58.95;58;42.17;50.95
Feb 4, 2017;9:00 AM;49.58;32.39;32.39;49.58;60.73;49.58;35.52;32.39;61.03;60.73;47;59.33
Feb 4, 2017;10:00 AM;51.97;33.02;33.02;51.97;58;51.97;37.27;33.02;62.27;58;50;60.7
Feb 4, 2017;11:00 AM;50;33.11;33.11;50;57.23;50;39.07;33.11;60.07;57.23;48;62.1
Feb 4, 2017;12:00 PM;50;32.71;32.71;50;50;50;38.55;32.71;55.45;50;47;60
Feb 4, 2017;1:00 PM;49.12;32.55;32.55;49.12;49.12;49.12;37.1;32.55;52.35;49.12;46.29;53.33
Feb 4, 2017;2:00 PM;47.22;32.36;32.36;47.22;47.22;47.22;35.22;32.36;52.07;47.22;45;50.92
Feb 4, 2017;3:00 PM;45.22;32.79;32.79;45.22;48.54;45.22;34.84;32.79;52;48.54;47;51.04
Feb 4, 2017;4:00 PM;46.26;33.67;33.67;46.26;51;46.26;35.75;33.67;53.91;51;50;56.43
Feb 4, 2017;5:00 PM;56.37;34.33;38.44;56.37;56.37;56.37;38.44;38.44;61.99;56.37;54.65;69.91
Feb 4, 2017;6:00 PM;66.18;33.98;35.09;66.18;66.18;66.18;35.7;35.09;69.06;66.18;56.75;74.82
Feb 4, 2017;7:00 PM;61.61;33.66;33.66;61.61;62.19;61.61;35.59;33.66;66.78;62.19;53;73.77
Feb 4, 2017;8:00 PM;55.49;32.65;32.65;55.49;55.79;55.49;34.85;32.65;61.54;55.79;47;63.72
Feb 4, 2017;9:00 PM;50;31.94;31.94;50;52.15;50;32.59;31.94;54.8;52.15;41.01;55.36
Feb 4, 2017;10:00 PM;50;31.45;31.45;50;50;50;31.68;31.45;52.98;50;39.43;51.02
Feb 4, 2017;11:00 PM;43.06;30.9;30.9;45.7;45.7;45.7;30.9;30.9;51.71;45.7;36.01;50.01
Feb 5, 2017;12:00 AM;35.81;31;31;49.14;49.14;70.16;-;31;46.33;49.14;36.13;41.85
Feb 5, 2017;1:00 AM;37.3;30.85;30.85;44.36;44.86;57.24;-;30.85;40.42;44.86;36.19;37.29
Feb 5, 2017;2:00 AM;37.73;30.64;30.64;37.73;37.92;37.73;-;30.64;36.81;37.92;35.69;35.69
Feb 5, 2017;3:00 AM;36.65;30.43;30.43;36.65;36.65;36.65;-;30.43;35.33;36.65;33.56;33.56
Feb 5, 2017;4:00 AM;33.15;30.47;30.47;33.15;36.36;33.15;-;30.47;35.11;33.15;33.7;33.7
Feb 5, 2017;5:00 AM;34.55;30.62;30.62;34.55;37.5;34.55;-;30.62;35.08;37.5;33.94;33.94
Feb 5, 2017;6:00 AM;31.66;30.9;30.9;31.75;43;31.92;-;30.9;40.25;39.58;34.58;34.58
Feb 5, 2017;7:00 AM;36.93;31.43;31.43;36.93;47.83;36.93;-;31.43;46.07;36.93;36.27;36.27
Feb 5, 2017;8:00 AM;37.52;31.39;31.39;40.03;48.65;43.41;31.82;31.39;49.58;37.52;36;40.02
Feb 5, 2017;9:00 AM;40.81;31.88;31.88;44.99;51;50.34;34.59;31.88;53.28;51;39;44.87
Feb 5, 2017;10:00 AM;44.02;32.16;32.16;51.78;54.95;60.1;36.36;32.16;53.07;54.95;44.95;51.06
Feb 5, 2017;11:00 AM;50.06;32.29;32.29;56.31;56.31;62.28;38.95;32.29;52.03;56.31;47.05;51.1
Feb 5, 2017;12:00 PM;46.05;32.1;32.1;52.76;55.54;59.37;39.1;32.1;49.99;55.54;45.12;47.88
Feb 5, 2017;1:00 PM;41.45;32.01;32.01;44.46;50.82;47.4;39.37;32.01;45.85;41.45;42;42.05
Feb 5, 2017;2:00 PM;40.88;31.91;31.91;40.88;47.77;40.88;36.61;31.91;43.67;40.88;40;40
Feb 5, 2017;3:00 PM;39.97;31.96;31.96;39.97;49.38;39.97;34.73;31.96;45.39;39.97;41.5;41.5
Feb 5, 2017;4:00 PM;40.81;32.8;32.8;40.81;51;40.81;33.06;32.8;49.9;40.81;47;47
Feb 5, 2017;5:00 PM;48.24;33.79;33.79;48.24;54.95;48.24;37.82;33.79;57.26;54.95;58.58;58.58
Feb 5, 2017;6:00 PM;65.07;33.73;33.73;65.07;65.07;65.07;38.47;33.73;67.02;65.07;64;64
Feb 5, 2017;7:00 PM;60.86;32.91;32.91;60.86;62.78;60.86;38.93;32.91;66.16;62.78;59.6;59.6
Feb 5, 2017;8:00 PM;57.91;31.93;31.93;57.91;58;57.91;34.51;31.93;59.05;58;53.71;53.71
Feb 5, 2017;9:00 PM;47.88;31.76;31.76;53.94;54.95;62.5;34.57;31.76;54.44;50.1;46.5;46.5
Feb 5, 2017;10:00 PM;51;31.25;31.25;51;51;51;32.95;31.25;53.67;51;46.99;46.99
Feb 5, 2017;11:00 PM;48;30.74;30.74;48.89;48.89;50.19;30.74;30.74;47.76;48;40.57;40.57
Feb 6, 2017;12:00 AM;43.31;30.59;30.59;43.31;43.31;43.31;-;30.59;43.06;43.31;40.27;40.27
Feb 6, 2017;1:00 AM;41.4;30.02;30.02;41.4;41.4;41.4;-;30.02;40.09;41.4;38.7;38.7
Feb 6, 2017;2:00 AM;38.27;29.82;29.82;38.27;38.27;38.27;-;29.82;38.65;38.27;37.93;37.93
Feb 6, 2017;3:00 AM;35.1;30.1;30.1;35.1;35.1;35.1;-;30.1;36.86;35.1;37.06;37.06
Feb 6, 2017;4:00 AM;36.3;30.92;30.92;36.3;36.3;36.3;-;30.92;36.52;36.3;38;38
Feb 6, 2017;5:00 AM;39.5;31.44;31.44;39.5;42.49;39.5;33.82;31.44;42.4;39.5;40.2;42.91
Feb 6, 2017;6:00 AM;55.21;32.6;32.6;55.21;55.98;55.21;36.37;32.6;56.47;55.98;58;64.03
Feb 6, 2017;7:00 AM;74.95;33.97;41.41;74.95;74.95;74.95;42.96;41.41;74.08;74.95;75.69;93.83
Feb 6, 2017;8:00 AM;82.06;34.06;46.28;82.06;96;82.06;46.28;46.28;81.07;96;84;97.96
Feb 6, 2017;9:00 AM;84.01;34;48.98;84.01;100;84.01;48.98;48.98;79.19;100;80.5;99.65
Feb 6, 2017;10:00 AM;80.44;33.93;46.5;80.44;99.53;80.44;46.5;46.5;78.84;99.53;80;95.05
Feb 6, 2017;11:00 AM;79.61;33.92;42.01;79.61;100;79.61;43.2;42.01;78.16;100;79.12;99.03
Feb 6, 2017;12:00 PM;80.37;33.83;35.01;80.37;80.37;80.37;43.55;35.01;73.97;80.37;79.67;95
Feb 6, 2017;1:00 PM;77.75;33.82;39.93;77.75;77.75;77.75;43.57;39.93;73.05;77.75;77.75;77.98
Feb 6, 2017;2:00 PM;72.93;33.8;34.98;72.93;86.12;72.93;43.28;34.98;71.96;86.12;77;77.51
Feb 6, 2017;3:00 PM;69.5;33.82;35.19;69.5;83;69.5;44;35.19;70.1;83;74.25;75.2
Feb 6, 2017;4:00 PM;67.04;33.85;41.98;67.04;82.8;67.04;44.44;41.98;71.73;82.8;73;76.27
Feb 6, 2017;5:00 PM;69.94;33.98;53.11;69.94;74.8;69.94;53.11;53.11;78.19;74.8;82;82
Feb 6, 2017;6:00 PM;86.37;33.91;49.94;86.37;86.37;86.37;49.94;49.94;86.72;86.37;82.47;82.47
Feb 6, 2017;7:00 PM;77.29;33.81;35.17;77.29;77.29;77.29;44.53;35.17;83.42;77.29;77.1;77.1
Feb 6, 2017;8:00 PM;64.69;33.31;33.31;64.69;73.66;64.69;41.35;33.31;73.01;73.66;65.92;65.92
Feb 6, 2017;9:00 PM;44.63;32.13;32.13;60.69;60.69;44.63;36.66;32.13;63.01;55.84;55;55
Feb 6, 2017;10:00 PM;43.27;31.62;31.62;56.98;57.15;43.27;31.68;31.62;58.21;49;50;50
Feb 6, 2017;11:00 PM;38.93;31.02;31.02;53.51;53.51;38.93;31.63;31.02;55.03;39;42;43.97
Feb 7, 2017;12:00 AM;42.01;31.11;31.11;49.41;51;42.01;-;31.11;55;42.01;42.5;42.5
Feb 7, 2017;1:00 AM;40.4;30.96;30.96;45.94;48.65;40.4;-;30.96;52.43;40.4;40.4;40.4
Feb 7, 2017;2:00 AM;39.01;30.9;30.9;41.79;45.11;39.01;30.9;30.9;49.34;39.01;39;39
Feb 7, 2017;3:00 AM;37.78;30.94;30.94;40.22;44.86;37.78;30.94;30.94;48.03;37.78;37.98;37.98
Feb 7, 2017;4:00 AM;38.03;31.43;31.43;39.95;43.99;38.03;-;31.43;48.28;38.03;38.5;38.5
Feb 7, 2017;5:00 AM;38.09;32.05;32.71;43.44;48.25;38.09;34.56;32.71;52.08;38.09;41;42.1
Feb 7, 2017;6:00 AM;46.82;32.25;35.05;50.39;54;45;35.05;35.05;64.04;54;52;63.54
Feb 7, 2017;7:00 AM;64.9;33.45;59.81;64.9;64.9;64.9;46.44;59.81;80.21;64.9;71.8;72.03
Feb 7, 2017;8:00 AM;63;33.57;55.13;69.61;70.71;63;-;55.13;90.1;70.1;76.6;76.74
Feb 7, 2017;9:00 AM;62.92;33.53;56.22;70.57;72;62.92;56.22;56.22;89.56;70.1;74.1;74.76
Feb 7, 2017;10:00 AM;64.55;33.46;49.7;69.55;69.55;65.54;49.7;49.7;89.01;69.55;70.5;73.82
Feb 7, 2017;11:00 AM;65.91;33.29;45.07;70.5;70.5;66.8;45.07;45.07;84.93;70.5;69.67;77.16
Feb 7, 2017;12:00 PM;63.39;33.15;40.49;63.94;63.94;63.49;46.29;40.49;77.07;63.94;66.8;72.02
Feb 7, 2017;1:00 PM;61.3;33.1;45.63;61.84;61.84;61.41;47.27;45.63;75.1;61.84;66.2;70.58
Feb 7, 2017;2:00 PM;60.49;33.09;41;64.68;64.68;61.29;46.99;41;72.82;64.68;64.97;66.07
Feb 7, 2017;3:00 PM;59.79;33.05;39.88;63.21;67.99;59.9;44.69;39.88;72.84;65.65;63.72;63.72
Feb 7, 2017;4:00 PM;62.41;33.13;47.29;62.57;68.44;62.42;47.29;47.29;75.96;68.44;65.12;71.13
Feb 7, 2017;5:00 PM;67.14;33.32;63.86;69.7;71.37;67.34;63.86;63.86;77.69;71.37;70.5;79.49
Feb 7, 2017;6:00 PM;66.97;33.22;61;80.35;80.35;67.67;-;61;89.56;80.35;74.6;80
Feb 7, 2017;7:00 PM;64.01;33.09;44.79;80.7;80.7;65.05;44.79;44.79;85.04;80.7;66.5;83.96
Feb 7, 2017;8:00 PM;45.07;32.71;37.89;70.73;70.73;46.44;38.68;37.89;72.46;70.73;53.06;76.99
Feb 7, 2017;9:00 PM;43.1;32.33;35.33;62.28;62.28;44.3;36.87;35.33;62.89;62.28;42.69;65.47
Feb 7, 2017;10:00 PM;45.02;32.17;33.04;60;60;46.48;33.04;33.04;61.14;60;41.44;53.15
Feb 7, 2017;11:00 PM;39.89;31.88;31.88;57.08;57.08;41.8;31.88;31.88;55.84;40.01;37;43.47
Feb 8, 2017;12:00 AM;34.51;31.54;31.54;51.31;51.31;36.27;31.54;31.54;51.4;34.51;39;39.09
Feb 8, 2017;1:00 AM;34.59;31.24;31.24;47.57;47.57;34.59;31.24;31.24;47.79;34.59;38.02;38.02
Feb 8, 2017;2:00 AM;34.35;31.16;31.16;44.92;44.92;34.35;31.16;31.16;45.36;34.35;36.95;36.95
Feb 8, 2017;3:00 AM;33.73;31.19;31.19;39.11;42.74;34.66;31.19;31.19;43.74;33.73;35.45;35.45
Feb 8, 2017;4:00 AM;35.06;31.77;31.77;36.66;42.3;35.34;31.77;31.77;43.68;35.06;36.26;36.26
Feb 8, 2017;5:00 AM;35.9;32.28;33.85;45.75;46;37;33.85;33.85;47.58;35.9;38.75;38.75
Feb 8, 2017;6:00 AM;50.07;34.04;34.43;50.43;54;50.07;34.43;34.43;57.09;50.07;50.06;50.06
Feb 8, 2017;7:00 AM;69.92;33.85;52.5;69.92;69.92;58.51;45.92;52.5;70.1;69.92;66.37;66.37
Feb 8, 2017;8:00 AM;71.1;34.14;67.51;74.55;74.55;64.94;-;67.51;78.91;71.1;69.16;69.16
Feb 8, 2017;9:00 AM;70.9;33.94;61.01;72.87;72.87;70.93;-;61.01;79.31;70.9;69.98;69.98
Feb 8, 2017;10:00 AM;72.5;33.98;57.47;73.02;73.02;72.51;-;57.47;78.21;72.5;68.8;68.8
Feb 8, 2017;11:00 AM;71.49;33.84;50.09;71.49;71.49;71.49;50.09;50.09;78.04;71.49;68.8;68.8
Feb 8, 2017;12:00 PM;70.34;33.86;45.01;70.34;70.34;70.34;45.22;45.01;72.34;70.34;69.04;69.04
Feb 8, 2017;1:00 PM;66.94;33.9;49.11;66.94;66.94;66.94;49.25;49.11;70.54;66.94;67.56;67.56
Feb 8, 2017;2:00 PM;67.43;33.85;46.76;67.38;67.43;65.69;46.76;46.76;71.69;67.43;65.92;65.92
Feb 8, 2017;3:00 PM;68.96;33.69;46.9;68.72;68.96;60;46.9;46.9;70.21;68.96;67;67
Feb 8, 2017;4:00 PM;69.13;33.79;51.49;69.04;69.13;65.68;51.49;51.49;72.86;69.13;72.78;72.78
Feb 8, 2017;5:00 PM;73.85;34.38;70.2;73.85;73.85;73.85;70.2;70.2;75.98;73.85;78;78
Feb 8, 2017;6:00 PM;88.18;34.27;70.19;88.18;88.18;88.18;70.19;70.19;87.07;88.18;85.91;85.91
Feb 8, 2017;7:00 PM;84.04;34.01;50.06;84.04;84.04;84.04;50.06;50.06;83.06;84.04;80.87;80.87
Feb 8, 2017;8:00 PM;72.6;33.79;43.74;72.6;72.6;72.01;43.74;43.74;72.96;72.6;68.8;68.8
Feb 8, 2017;9:00 PM;62.5;33.56;40.5;65.5;65.5;50;40.5;40.5;64.63;62.5;58.26;58.26
Feb 8, 2017;10:00 PM;47.98;33.56;35.52;61.59;61.59;45;35.52;35.52;61.19;47.98;54;54
Feb 8, 2017;11:00 PM;45.82;33.17;33.17;59.69;59.69;42.4;33.17;33.17;58.11;45.82;46;46
Feb 9, 2017;12:00 AM;48.1;32.49;32.49;51.83;51.83;42.4;32.49;32.49;51.38;48.1;45.3;45.3
Feb 9, 2017;1:00 AM;48.05;32.34;32.34;49.04;49.04;47.28;32.34;32.34;48.07;48.05;44;44
Feb 9, 2017;2:00 AM;44.96;32.25;32.25;45.95;48.08;42;32.25;32.25;45.81;44.96;41.68;41.68
Feb 9, 2017;3:00 AM;42.5;32.37;32.37;43.75;44.92;38.7;32.37;32.37;43.95;42.5;40.7;40.7
Feb 9, 2017;4:00 AM;41.66;33.24;33.24;42.64;45.77;38.7;33.24;33.24;43.47;41.66;40.86;40.86
Feb 9, 2017;5:00 AM;47.2;33.42;33.42;47.2;49.73;39.9;33.42;33.42;48.26;47.2;44.03;44.03
Feb 9, 2017;6:00 AM;54.58;37.08;37.08;55.1;55.1;40.5;37.08;37.08;61.54;54.58;56.16;56.16
Feb 9, 2017;7:00 AM;74.14;57.17;57.17;74.14;74.14;62.09;-;57.17;76.51;74.14;76.06;76.06
Feb 9, 2017;8:00 AM;70;65.42;65.42;78.87;78.87;60.44;-;65.42;81.23;72.16;81;81
Feb 9, 2017;9:00 AM;72.79;64.91;64.91;72.79;72.79;72.79;64.91;64.91;77.45;72.79;77.4;77.4
Feb 9, 2017;10:00 AM;70.97;64.67;64.67;70.97;70.97;70.97;64.67;64.67;75.9;70.97;74.8;74.8
Feb 9, 2017;11:00 AM;68.97;51.14;51.14;68.97;68.97;68.97;51.14;51.14;74.35;68.97;72.5;72.5
Feb 9, 2017;12:00 PM;66.91;50.19;50.19;66.91;66.91;64.4;50.19;50.19;71.42;66.91;71.92;71.92
Feb 9, 2017;1:00 PM;65.64;55.83;55.83;65.64;65.64;62.47;55.83;55.83;69.82;65.64;69.8;69.8
Feb 9, 2017;2:00 PM;65;48.43;50.72;65;65;61.7;50.72;50.72;67.94;65;67.5;67.5
Feb 9, 2017;3:00 PM;65;48.31;50;64.89;65.49;61.79;50;50;67.64;65.49;66.75;66.75
Feb 9, 2017;4:00 PM;65.76;57.13;57.13;65.71;65.76;64.2;-;57.13;68.81;65.76;68;68
Feb 9, 2017;5:00 PM;70.43;61.78;68.74;70.43;70.43;70.43;-;68.74;74;70.43;73;73
Feb 9, 2017;6:00 PM;72.91;57.06;62.04;78.76;78.76;73.33;62.04;62.04;83.41;72.91;79.09;79.09
Feb 9, 2017;7:00 PM;64.54;45.35;45.35;77.74;77.74;64.2;45.35;45.35;79.43;70.1;74.5;74.5
Feb 9, 2017;8:00 PM;50.09;34.53;39.55;70.69;70.69;49.47;39.55;39.55;70.34;70.69;59.5;59.5
Feb 9, 2017;9:00 PM;39.48;33.96;36.6;64.98;64.98;41.4;36.6;36.6;63.23;59;45.5;45.5
Feb 9, 2017;10:00 PM;42.1;33.58;33.58;61.69;61.69;44.11;33.58;33.58;60.28;61.69;44.47;44.47
Feb 9, 2017;11:00 PM;38.35;32.63;32.63;57.07;57.07;38.35;32.63;32.63;56.87;45.1;41.18;41.18
Feb 10, 2017;12:00 AM;36.67;33.08;33.08;54.08;54.08;39.83;33.08;33.08;55.47;36.67;38;38.06
Feb 10, 2017;1:00 AM;34.31;32.67;32.67;51.48;51.48;37.71;32.67;32.67;52.09;34.31;36.64;36.64
Feb 10, 2017;2:00 AM;33.46;32.43;32.43;50.33;50.33;37;32.03;32.43;50.85;33.46;35.25;35.25
Feb 10, 2017;3:00 AM;33.1;32.31;32.31;49.11;49.11;36.09;32.04;32.31;49.71;33.1;34;34
Feb 10, 2017;4:00 AM;32.55;32.55;32.55;46.18;46.18;33.63;32.55;32.55;47.74;32.55;34.75;34.75
Feb 10, 2017;5:00 AM;34.74;33.4;33.4;50;50;34.74;33.6;33.4;51.06;42.2;37;37.89
Feb 10, 2017;6:00 AM;39.17;33.98;34.9;63.95;63.95;39.17;34.13;34.9;62.99;63.95;42;51.09
Feb 10, 2017;7:00 AM;57;35.41;53.05;73.83;73.83;57;41.8;53.05;73.93;73.83;56.39;77.97
Feb 10, 2017;8:00 AM;63.08;35.82;58.96;79.27;79.27;63.08;-;58.96;81.61;79.27;56.05;80.05
Feb 10, 2017;9:00 AM;63.09;34.79;53.05;80;80;68.21;-;53.05;78.97;80;56.5;81.9
Feb 10, 2017;10:00 AM;61.93;34.72;53.05;77.3;77.3;69.9;-;53.05;77.24;77.3;55.5;75.9
Feb 10, 2017;11:00 AM;59.04;34.28;44.42;74.51;74.51;70.6;44.42;44.42;73.43;74.51;54.29;66.5
Feb 10, 2017;12:00 PM;54.91;33.92;41.63;72.17;72.17;59.9;41.63;41.63;71.5;72.17;50.5;65.96
Feb 10, 2017;1:00 PM;45.08;33.82;38.59;70.6;70.6;62.3;41.35;38.59;69.49;70.6;45.3;57.46
Feb 10, 2017;2:00 PM;42.02;33.69;37.75;69.3;69.3;52;39.45;37.75;66.53;69.3;43.66;55.29
Feb 10, 2017;3:00 PM;44.97;33.6;36.66;68.69;69.31;52;39.06;36.66;66.32;69.31;44.5;59
Feb 10, 2017;4:00 PM;49.07;33.72;37.64;67.88;73;52;39.31;37.64;66.72;73;47.04;61.68
Feb 10, 2017;5:00 PM;52.73;33.92;40.39;70.56;73.69;56.99;41.2;40.39;68.91;73.69;54.22;77.97
Feb 10, 2017;6:00 PM;45.06;33.87;38.32;86;86;54.27;40.87;38.32;78.59;86;54.99;84.21
Feb 10, 2017;7:00 PM;46.2;33.67;35;80.07;80.07;46.37;38.17;35;77.07;80.07;50.03;77.97
Feb 10, 2017;8:00 PM;39.11;33.46;33.46;74;74;39.11;36.58;33.46;68.87;74;41.31;70.68
Feb 10, 2017;9:00 PM;37.08;33.2;33.2;67.47;67.47;37.08;33.55;33.2;65.07;67.47;36.5;53.46
Feb 10, 2017;10:00 PM;38.04;32.85;32.85;67.27;67.27;44.9;32.85;32.85;63.2;67.27;36.04;51.51
Feb 10, 2017;11:00 PM;34.21;32.11;32.11;67.11;67.11;39.9;32.11;32.11;60.28;67.11;32.5;42.25
Feb 11, 2017;12:00 AM;39;32.03;32.03;62.61;62.61;39;-;32.03;56.97;62.61;36;38.83
Feb 11, 2017;1:00 AM;36.69;31.7;31.7;53.71;53.71;36.69;31.7;31.7;53.78;53.71;34.5;35.77
Feb 11, 2017;2:00 AM;35.05;31.42;31.42;51.86;51.86;35.4;31.42;31.42;51.43;50;33.8;33.8
Feb 11, 2017;3:00 AM;36.61;31.26;31.26;49.83;50;36.61;31.26;31.26;48.32;39.04;33.26;33.26
Feb 11, 2017;4:00 AM;32.9;31.35;31.35;48.43;48.99;32.9;31.35;31.35;46.31;32.9;33.67;33.67
Feb 11, 2017;5:00 AM;37.5;31.66;31.66;44.86;49.35;40.1;31.66;31.66;48.35;49.35;34.5;36.85
Feb 11, 2017;6:00 AM;33;31.87;31.87;49.35;50;33;31.36;31.87;50;39.34;33.84;33.84
Feb 11, 2017;7:00 AM;44.15;32.03;32.03;48.73;52;44.15;32.03;32.03;55.13;52;37.59;37.59
Feb 11, 2017;8:00 AM;48.48;32.19;32.19;53.18;57.91;47.92;34.06;32.19;59.91;57.91;42.37;42.37
Feb 11, 2017;9:00 AM;50.78;32.75;32.75;60.71;65.01;53.53;39.84;32.75;65.01;65.01;45.1;45.1
Feb 11, 2017;10:00 AM;49.57;32.94;32.94;64.21;64.21;63.76;42.77;32.94;65.07;64.21;45.3;45.3
Feb 11, 2017;11:00 AM;44;32.61;32.61;61.82;61.82;60.1;42.97;32.61;62.71;61.82;43.18;43.18
Feb 11, 2017;12:00 PM;37.93;32.3;32.3;59.94;59.94;47.11;39.7;32.3;60.97;59.94;39.2;39.2
Feb 11, 2017;1:00 PM;35.08;32.13;32.13;53.89;53.89;45.79;39.69;32.13;58.37;53.89;36.58;36.58
Feb 11, 2017;2:00 PM;34;32.01;32.01;51.36;51.36;38.97;33.62;32.01;54.76;51.36;36;36
Feb 11, 2017;3:00 PM;34.1;32.07;32.07;49.99;49.99;39.9;34.59;32.07;54.37;49.99;37.59;37.59
Feb 11, 2017;4:00 PM;35.09;32.32;32.32;50.37;51;38.31;37.5;32.32;57.72;51;40.1;40.26
Feb 11, 2017;5:00 PM;41.56;33.2;33.91;52.81;59.08;43.95;42.21;33.91;64.52;59.08;47.15;63.4
Feb 11, 2017;6:00 PM;43.01;33.3;33.93;69.32;69.32;43.01;41.62;33.93;68.54;69.32;47.94;66.29
Feb 11, 2017;7:00 PM;40.86;32.97;32.97;67.38;67.38;39.6;40.31;32.97;69.22;67.38;45;63.4
Feb 11, 2017;8:00 PM;36.09;32.5;32.5;62.36;62.36;40.22;35.7;32.5;63.97;62.36;38.1;55.39
Feb 11, 2017;9:00 PM;33.93;32.46;32.46;53.71;53.71;39.9;33.78;32.46;57.96;53.71;36.3;36.31
Feb 11, 2017;10:00 PM;33.92;32.2;32.2;52.5;52.5;39.6;32.2;32.2;58.55;52.5;36.3;37.52
Feb 11, 2017;11:00 PM;31.86;31.86;31.86;50.57;50.57;37.4;31.86;31.86;55.38;50;32.1;33.9
Feb 12, 2017;12:00 AM;31.43;31.43;31.43;50.6;50.6;32.47;31.43;31.43;54.73;31.43;29.28;31.02
Feb 12, 2017;1:00 AM;31.06;31.06;31.06;45.66;45.66;32.09;31.06;31.06;50.47;31.06;28.35;28.35
Feb 12, 2017;2:00 AM;31.15;30.4;30.4;42.99;42.99;31.3;30.4;30.4;48.29;31.15;28.54;28.54
Feb 12, 2017;3:00 AM;31.08;30.41;30.41;42.07;42.07;31.08;30.41;30.41;44.3;31.08;27.87;27.87
Feb 12, 2017;4:00 AM;29.78;29.78;29.78;41.45;41.45;29.78;29.78;29.78;42.23;29.78;28;28
Feb 12, 2017;5:00 AM;29.88;29.88;29.88;40.76;40.76;30;29.9;29.9;41.86;29.88;27.7;27.7
Feb 12, 2017;6:00 AM;30.36;30.36;30.36;39.51;43.32;31.2;28.51;30.36;42.64;30.36;27.18;27.18
Feb 12, 2017;7:00 AM;30.36;30.36;30.99;39.33;44.57;32.02;30.99;30.99;44.61;30.36;29.78;29.78
Feb 12, 2017;8:00 AM;32.33;31.69;31.69;38.6;45.85;32.74;31.69;31.69;45.95;39;32.26;32.26
Feb 12, 2017;9:00 AM;33.21;32.29;32.29;42.07;50.96;39.2;32.29;32.29;49;50.96;34.13;34.13
Feb 12, 2017;10:00 AM;34.26;32.57;32.57;42.1;56.3;37.4;32.57;32.57;50.18;34.26;34.59;34.59
Feb 12, 2017;11:00 AM;35.03;32.5;32.5;45.1;58.1;49.65;32.5;32.5;51.36;35.03;35.52;38.42
Feb 12, 2017;12:00 PM;31.4;31.4;31.57;49.83;52.28;38.7;31.57;31.57;50.36;31.4;33.05;35.82
Feb 12, 2017;1:00 PM;30.89;30.89;30.96;46.05;48.23;36;31.01;30.96;45.88;30.89;29.91;29.91
Feb 12, 2017;2:00 PM;30.02;30.02;30.91;40.76;45.8;35;30.91;30.91;42.76;30.02;28.91;28.91
Feb 12, 2017;3:00 PM;30.81;30.81;31.27;35.58;50.13;33.44;31.27;31.27;42.73;30.81;31.08;31.08
Feb 12, 2017;4:00 PM;32.19;32.14;32.14;32.19;51;32.19;32.14;32.14;45.09;32.19;35.03;37.55
Feb 12, 2017;5:00 PM;36;34.98;35.14;36;53.58;36;35.54;35.14;51.26;53.58;39.99;54
Feb 12, 2017;6:00 PM;42.59;33.67;35.56;42.59;64.5;42.59;35.56;35.56;62.64;64.5;45.4;70.18
Feb 12, 2017;7:00 PM;41.1;33.4;35.53;49.83;68;41.1;35.53;35.53;61.19;68;41.37;70.91
Feb 12, 2017;8:00 PM;40.44;32.92;32.92;49.83;61.71;40.44;32.92;32.92;58.07;61.71;38.38;65
Feb 12, 2017;9:00 PM;32.63;32.32;32.32;49.83;53;32.63;32.32;32.32;51.32;53;33.78;50.08
Feb 12, 2017;10:00 PM;34.9;32.39;32.39;43.46;51;34.9;32.39;32.39;48.92;51;35.3;38.96
Feb 12, 2017;11:00 PM;32.12;31.35;31.35;40.62;46.07;32.12;31.35;31.35;46.8;46.07;32.47;32.47
Feb 13, 2017;12:00 AM;28.83;28.83;28.83;42.16;45.12;29.89;-;28.83;44.95;28.83;30.43;30.43
Feb 13, 2017;1:00 AM;29.68;29.68;29.68;39.58;39.58;29.68;29.68;29.68;41.94;29.68;30.8;30.8
Feb 13, 2017;2:00 AM;31.12;30.37;30.37;33.01;39.24;31.38;30.37;30.37;38.65;31.12;30;30
Feb 13, 2017;3:00 AM;29.85;29.83;29.83;29.85;38.4;29.85;29.83;29.83;38.22;29.85;28.26;28.26
Feb 13, 2017;4:00 AM;30.76;30.76;30.76;30.76;37;30.76;30.76;30.76;36.98;30.76;30.41;30.41
Feb 13, 2017;5:00 AM;33.01;32.22;32.22;33.01;39.25;33.01;32.22;32.22;44.15;33.01;33.5;33.5
Feb 13, 2017;6:00 AM;39.77;33.3;36.58;43.4;49.5;40;36.58;36.58;51.86;49.5;44.84;45.94
Feb 13, 2017;7:00 AM;56.98;38.02;45.09;56.98;56.98;56.98;-;45.09;63.16;56.98;60;69.05
Feb 13, 2017;8:00 AM;59.13;40.18;49.54;59.37;64.68;58.95;49.54;49.54;66.04;64.68;62.6;70.95
Feb 13, 2017;9:00 AM;57.9;38.16;49.59;59.96;64.68;57.9;49.59;49.59;65.98;64.68;59.9;73.18
Feb 13, 2017;10:00 AM;53.97;35.92;49.65;58.5;64.68;50.58;49.65;49.65;65.15;64.68;57;65.07
